id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Astrogation Buffer Length,AutoTerrain Tread Count,Cranial Uplink Bandwidth,Arakyd Vocabulator Model,Axial Piston Model,Nanochip Model,Polarity Sinks,Repulsorlift Motor HP,Sonoreceptors,InfoCore Size,Productivity
118,Waterdigger Botski Jr.,,99.42453635361703,99.34547655200726,99.14092504981159,98.81691778742416,98.3793765910828,97.83410917286898,97.18680913070787,96.44305594836828,95.60831499546276,94.68793752744746,93.68716068562225,92.61110749713066,91.46478687495991,90.25309361794086,88.98080841074808,87.65259782389978,86.2730143137579,84.84649622252799,83.3773677782593,81.8698390948448,80.32800617202105,78.75585089536835,77.15724103631064,75.53593025211555,73.89555808589438,72.23964996660209,70.57161720903736,68.89475701384251,67.2122524675035,65.52717254235006,63.84247209655548,62.160991874136826,60.485458504954785,58.81848450471372,57.16256827496167,55.520094103090365,53.8933321623352,52.28443851177525,50.69545509633325,49.128309746775614,47.58481617971244,46.066673997597505,44.57546868872822,43.11267162724572,41.679640073134806,40.27761717222394,38.90773195618522,37.57099934253452,36.26832013463131,35.000481021678745,33.76815457872364,32.57189926665652,31.412159432211602,30.28926530796673,29.203433012343435,28.154764549606927,27.143247809866054,26.168756569073455,25.2310504890253,24.329775117361503,23.46446188756567,22.63452811896501,21.83927701673054,21.077897671876805,20.34946506126206,19.652940047588306,18.987169379401163,18.350885691089978,17.742707502887612,17.16113922087081,16.604571136959887,16.071279428918835,15.559426160355363,15.067059280720734,14.592112625310001,14.13240591526193,13.685644757558897,13.249420645026827,12.821210956335563,12.398378955998465,11.978173794372626,11.557730507658695,11.134070017901212,10.704099132988212,10.264610546651525,9.812282838466459,9.343680473852348,8.85525380407176,8.343339066231259,7.8041583832811,7.233819764014827,6.628317103070228,5.98353018092823,5.295224663913924,4.559052104195472,3.7705499397854396,2.9251414945393845,2.018135978157162,1.044728486181765,0.0,,,,,,,,,,,
119,Stonevator Botsky I,,74.40219983487849,77.54705879599813,80.41297173631922,83.00955989915123,85.34630118325113,87.4325301428233,89.27743798751965,90.8900725824396,92.27933844812999,93.45399676058521,94.42266535124709,95.19381870700495,95.77578797019557,96.17676093860325,96.40478206545977,96.46775245944441,96.37342988468386,96.12942876075238,95.74322016267162,95.22213182091082,94.57334812138662,93.80391010546316,92.9207154699521,91.93051856711253,90.83993040465106,89.65541864572181,88.38330760892627,87.02977826831356,85.60086825338017,84.10247184907016,82.54033999577497,80.9200802893336,79.24715698103252,77.52689097760567,75.76445984123448,73.96489778954786,72.1330956956222,70.2738010879814,68.3916181505968,66.49100772288726,64.57628729971908,62.65163103140608,60.72106972370958,58.78849083783829,56.857638490448515,54.932113453644014,53.01537315497597,51.11073167744309,49.221359759491584,47.35028479501514,45.500390833354885,43.67441857929941,41.87496539308494,40.10448529039502,38.3652889423607,36.65954367556065,34.98927347202082,33.35635896921485,31.762537460063683,30.209402892935753,28.69840587164721,27.230853655461416,25.807910159089356,24.43059595268943,23.09978826186756,21.816220967677157,20.580484606619112,19.39302637064181,18.25415010714103,17.164016318960176,16.122642164390015,15.129901457168804,14.185524666482435,13.289098916964102,12.440067988694457,11.637732317201895,10.881248993462103,10.16963176389825,9.501751030380886,8.876333850228226,8.2919639362061,7.7470816565274765,7.23998403485291,6.768824750290509,6.331614137396094,5.926219186172449,5.550363542070041,5.201627505987094,4.877448034269154,4.575118738709171,4.291789886547391,4.024468400471969,3.7700178586184347,3.5251584945695336,3.2864671973556416,3.050377511454649,2.8131796367921957,2.5710204287409186,2.319903398121084,2.055688711200523,,,,,,,,,,,
120,Pullvator Botson,,78.79857222248631,77.5667869373657,76.66745214109795,76.07466550171229,75.76302383144676,75.70764906671387,75.884213195887,76.26896213490726,76.83873855071107,77.57100363247797,78.44385781069941,79.4360604240678,80.52704833418613,81.6969534880983,82.92661942863991,84.19761675260955,85.49225751676074,86.7936085916145,88.08550396309211,89.35255598196902,90.58016556114869,91.75453132075745,92.86265768105964,93.89236190319355,94.8322800777276,95.67187206103738,96.40142535950298,97.0120579615272,97.49572011737398,97.84519506682754,98.05409871467214,98.11687825399228,98.0288097372935,97.7859945954437,97.38535510443516,96.82462879996683,96.10236183984757,95.21790131421949,94.17138650360232,92.96373908475785,91.59665228437542,90.07257898057752,88.39471875224628,86.5670038761703,84.59408427201213,82.48131139509634,80.23472107701808,77.86101531407206,75.3675430035025,72.76227962757326,70.05380588545854,67.25128527295438,64.3644406100105,61.40352951608272,58.37931883330621,55.30305799748857,52.18645135692474,49.041629439030864,45.88111916480005,42.71781301107816,39.56493712065979,36.436018360205544,33.344850325979415,30.305458297406872,27.332063138453027,24.439044146822468,21.64090085097824,18.95221375498255,16.387604031157597,13.961692160566637,11.68905552131578,9.584184924677068,7.6614400990310925,5.935004121630392,4.418836798183844,3.126626990261533,2.071743890519626,1.2671872457465492,0.7255365277285463,0.45889905193771635,0.4788570440388075,0.7964136542174955,1.4219379193283934,2.365108672865125,3.6348574027490925,5.239310056940403,7.185727796868451,9.480446698683572,12.12881640232748,15.135137708428196,18.502599123010857,22.23321235003247,26.327746731736454,30.78566263682544,35.60504379645838,40.7825285880659,46.31324026698578,52.19071614592138,58.40683572221781,64.95174775296019,,,,,,,,,,,
121,Firewaller Boterson I,,96.79527164958358,97.48938063664076,97.98478031930681,98.28960338442425,98.41188277807045,98.35955090954673,98.14043882748135,97.76227536804635,97.23268627528833,96.55919329357306,95.74921323214393,94.81005700179446,93.74892862365445,92.57292421009024,91.28903091771863,89.9041258725349,88.42497506715458,86.85823223016904,85.21043766761521,83.4880170765589,81.69728033079221,79.84442023864466,77.93551127290826,75.97650827287666,73.9732451184978,71.93143337664073,69.85666091947621,67.75439051497125,65.62995838949743,63.48857276255321,61.335312353600024,59.175124861012364,57.01282541314163,54.85309499149395,52.70047882602185,50.55938476252984,48.434081602193736,46.32869741319409,44.24721781446338,42.193484231547004,40.171192124578305,38.183889188367424,36.234973524603994,34.327691786173766,32.4651372935891,30.650248123533288,28.88580516951884,27.174430174659705,25.51858373655708,23.920563284299504,22.382501027576602,20.906361877906576,19.49394134197805,18.146863387105125,16.86657827879704,15.654360390441166,14.51130598510013,13.438330969422694,12.436168619668614,11.505367279847514,10.646288031971258,9.859102338420598,9.143789656425435,8.500135024658984,7.927726621946162,7.425953298085355,6.994002076784438,6.6308556307104105,6.335289728653294,6.1058706548032395,5.940952600142394,5.838675025949984,5.7969599994216106,5.81350950140191,5.885802706232207,6.011093233710599,6.186406373167201,6.408536279652395,6.674043142239642,6.979250324441386,7.320241476739633,7.692857621229923,8.09269420837939,8.515098145898847,8.955164799727724,9.40773496713503,9.867391821931447,10.328457831797962,10.78499164772633,11.230784965574745,11.659359359736595,12.063963088923225,12.437567874061358,12.772865648303572,13.06226527915216,13.297889262698655,13.471570389975728,13.574848385423044,13.598966517467918,13.534868181219142,,,,,,,,,,,
122,Firehauler Botberg,,72.23933087453261,70.74528446412917,69.84454347359083,69.47424246642316,69.5740221061057,70.08603399897014,70.95494313508915,72.12792792717676,73.55467784749942,75.18738866279861,76.98075526722442,78.89196211328023,80.88067124077847,82.90900790380793,84.94154379571148,86.94527787207565,88.88961477173092,90.7463408357633,92.48959772453694,94.09585363272811,95.54387210236999,96.81467843390884,97.89152369527122,98.75984632894247,99.40723135705605,99.82336718449423,100.0,99.93088577529986,99.61173986223795,99.04018418792117,98.21569204787565,97.13953049721408,95.81470033981441,94.24587371550956,92.43932928528835,90.40288501450749,88.14582855411476,85.67884521988324,83.01394356965687,80.16437857860693,77.1445724124998,73.97003279897584,70.65726899683915,67.22370536335904,63.68759251958218,60.067916113655755,56.384303182162384,52.65692610946549,48.90640418506636,45.153702758971846,41.420029995073506,37.72673122253826,34.09518088520875,30.546672089017527,27.10230374740837,23.782865324773482,20.60871917789743,17.599680495415715,14.774894835281593,12.152713260246923,9.750565071350906,7.584828139423326,5.67069683459576,4.02204755382725,2.6513018464377778,1.569287137654515,0.7850950501698476,0.30593732371069804,0.13699933261502933,0.2812912014251808,0.7394965184896456,1.5098186475737685,2.587824637487324,3.966286729716199,5.6350214640724285,7.580726382346979,9.786814329984317,12.233245355756868,14.896356209459285,17.748687437608787,20.75880807715974,23.89113794722639,27.105767538820796,30.35827550259633,33.599543734607884,36.77557006007904,39.82727851518488,42.69032722684007,45.294913890501505,47.5655788459839,49.421005751284525,50.773819854414825,51.53038386325021,51.590591413390825,50.84765813402436,49.18791031181161,46.49057115277594,42.62754464220586,37.46319700256815,30.854135749432483,,,,,,,,,,,
123,Rockwalker Boterson,,77.1664578981538,81.50653229247607,85.29825576122136,88.56914076151689,91.34633070400446,93.65656928165791,95.52617107025878,96.98099340053008,98.04640950192845,98.7472829180943,99.10794319396041,99.15216283451853,98.90313553524443,98.3834556841808,97.6150991356788,96.61940525579746,95.41706023936149,94.02808169867725,92.47180452390694,90.76686801510101,88.93120428588865,86.9820279388268,84.93582701240706,82.80835519972092,80.61462533878327,78.36890417451406,76.08470839237822,73.77480192368364,71.45119452253763,69.1251416144613,66.80714541666237,64.50695732996611,62.233581602404485,59.99528026446353,57.79957933598894,55.65327630474985,53.562448876660845,51.53246499766214,49.567994147258176,47.673019903714035,45.850853780910434,44.10415033685685,42.43492355386262,40.84456449036663,39.33386020442484,37.90301394885641,36.551666638047664,35.278919586414546,34.083358518523,32.96307885086806,31.91571224531046,30.9384544341721,30.02809431698943,29.18104432892487,28.39337208083691,27.660833271008006,26.978905868530816,26.342825568352573,25.747622517978357,25.188159315831115,24.659170281271322,24.155301996274382,23.67115511876558,23.201327467614533,22.740458379286817,22.283274336153973,21.824635866462117,21.35958571595851,20.883398291176604,20.391630374378117,19.88017311015585,19.345305263691564,18.783747750674543,18.19271943887719,17.569994221389535,16.913959361510365,16.22367510929939,15.49893558978438,14.740330962829201,13.949310854658528,13.128249061041442,12.28050952213228,11.4105135689714,10.523808441643215,9.627137079090392,8.728509180591509,7.837273538890656,6.964191644990615,6.121512564600174,5.323049086243057,4.584255141021268,3.9223044940407807,3.356170707492677,2.906708375392824,2.5967356299821334,2.4511179197790858,2.4968530592993883,2.7631575504255164,3.2815541754380755,4.0859608617091485,,,,,,,,,,,
124,Wallminer Botchik,,91.12352908507938,90.45258127894624,89.9144977446049,89.4984082988393,89.1937249753732,88.99014202487045,88.87763591493456,88.84646533010914,88.88717117187768,88.99057655866348,89.1477868258299,89.35018952568014,89.58945442745727,89.85753351734434,90.14666099846426,90.44935329087991,90.75840903159401,91.06690907454929,91.36821649062824,91.65597656765347,91.92411681038728,92.16684694053208,92.37865889673003,92.5543268345633,92.68890712655393,92.7777383621639,92.81644134779509,92.80091910678927,92.72735687942816,92.59222212293336,92.3922645114664,92.1245159361287,91.78629050496164,91.37518454294644,90.88907659200432,90.3261274109963,89.68477997572343,88.96375947892659,88.16207333028662,87.2790111564242,86.31414480090005,85.26732832421467,84.13869800380853,82.92867233406203,81.63795202629542,80.26752000876893,78.81864142668266,77.29286364217667,75.69201623433084,74.01821099916505,72.27384194963908,70.46158531565256,68.58439954404513,66.64552529859621,64.64848546002524,62.597085125991576,60.495411611094376,58.34783444687282,56.15900538180602,53.93385838131288,51.67760962775222,49.395757520422954,47.094082675563705,44.77864792635312,42.45579832290969,40.13216113229192,37.814645838498016,35.510444142466454,33.22702996207526,30.97215943214245,28.753870904426165,26.58048494762437,24.46060434737461,22.40311410625489,20.4171814437827,18.512255796415616,16.698068817551185,14.98463437752676,13.382248563619507,11.901489680046751,10.553218247965608,9.34857700547308,8.298990907606097,7.41616712634148,6.7120950505960275,6.19904628622648,5.8895746560292155,5.796516199740914,5.932989174037933,6.312394052536597,6.948413525793125,7.855012501303665,9.046438103504336,10.537219673770931,12.34216877041952,14.476379168705828,16.955226860825444,19.79437005591414,23.009749180047432,26.617586876240768,,,,,,,,,,,
125,Firehauler Botski,,64.9437205171946,66.14494197905239,67.44974782973473,68.83720661076737,70.28744271374656,71.78161830025446,73.30191522177448,74.83151693960662,76.35459044478281,77.85626817798234,79.3226299494471,80.74068485889703,82.09835321544537,83.38444845751415,84.58865907274942,85.70153051793667,86.71444713891614,87.61961409049819,88.41003925637867,89.0795151690543,89.62260092973787,90.03460412827381,90.31156276305339,90.45022716093013,90.44804189713513,90.30312771519246,90.01426344683442,89.58086793191706,89.00298193833528,88.28125008193854,87.41690274644581,86.41173800336125,85.26810353188934,83.98887853885043,82.57745567859584,81.03772297292346,79.37404573099303,77.59124846924136,75.6945968312979,73.68977950789983,71.58289015680768,69.38040932272051,67.08918635719144,64.71642133854266,62.26964699178116,59.75671060851383,57.18575596686301,54.56520525138168,51.90374097296883,49.21028788878494,46.49399492216716,43.764217082544825,41.03049738535464,38.30254877195625,35.59023602954729,32.903557711079166,30.252628055171847,27.64765890602986,25.09894163335692,22.616829052271992,20.211717343224123,17.894027971908347,15.674189609180116,13.562620050971567,11.569708138206588,9.705795676715992,7.9811593571528885,6.40599267490832,4.99038785002646,3.744317747119608,2.6776177952842617,1.7999679080156774,1.1208744031241076,0.6496519226491773,0.3954053527762299,0.3670117437508713,0.5731022297943885,1.0220439490197706,1.721921963346619,2.680521178415915,3.905308263507112,5.403413571451111,7.1816130585476605,9.246310204479418,11.603517932228101,14.258840527989591,17.217455561088443,20.484095803895578,24.063031151740542,27.958050542828808,32.17244387815662,36.708983941427505,41.56990831896462,46.75690131963017,52.27107589473701,58.112955557966,64.28245630528144,70.77886853484571,77.60083896693448,84.74635256385245,,,,,,,,,,,
126,Pushwalker Boterson Jr.,,47.43763737297843,54.74637219845311,61.39077591210288,67.39936611735871,72.80007536229557,77.62024973295836,81.88664774159247,85.62543950977883,88.86220624647311,91.62194002094988,93.92904383065073,95.80733196393717,97.28003065774791,98.36977905016066,99.09863042785813,99.4880537684989,99.55893557799244,99.3315820226787,98.8257213564122,98.06050664255052,97.05451877084714,95.82576976924919,94.39170641059907,92.76921411424087,90.97462114253128,89.02370309225478,86.93168768094337,84.71325982810103,82.38256703133199,79.95322503737418,77.43832380803666,74.85043378104184,72.20161242577178,69.50341109391948,66.76688216504392,64.00258648703034,61.2206011114545,58.430527323851365,55.64149896888867,52.86219107044439,50.10082874658923,47.36519641947312,44.66264732011644,42.00011328810561,39.384114866193265,36.820771689802555,34.315813171436396,31.874589479990732,29.502082814972688,27.20291897562271,24.981379224941406,22.841412448621305,20.786647608881925,18.820406493210587,16.94571675800681,15.165325267131603,13.48171172536117,11.897102606744525,10.413485377866808,9.032623016015537,7.7560688222524945,6.585181529389981,5.521140704869903,4.56496244855072,3.7175153853946092,2.9795369530626497,2.3516499844128544,1.8343795849021538,1.4281703048946741,1.1334036068722753,0.95041562755143,0.8795152349036939,0.9210023800801402,1.0751867442415597,1.34240668029212,1.7230484495174045,2.217565753128383,2.8264995587068054,3.5504982215597467,4.3903379009730426,5.346943271373515,6.421408528394622,7.6150186898447885,8.929271191582483,10.365897778293949,11.926886689177374,13.614505138529069,15.43132209123705,17.380231333175363,19.464474836507353,21.687666419888743,24.05381570357904,26.567352359455384,29.233150655930555,32.05655429777693,35.04340156085507,38.200050721742834,41.53340578227549,45.05094248898481,48.76073464744403,,,,,,,,,,,
127,Waterpulverizer Botsky Jr.,,42.85540284560541,43.01323304140334,43.81006036964261,45.162139730771926,46.99034581969041,49.22007011551871,51.78111787136996,54.60760510412103,57.637855584183455,60.814297825274565,64.08336207418856,67.39537730056756,70.70446818667271,73.96845211715524,77.14873616882751,80.21021410043413,83.12116334242299,85.8531419867164,88.38088577648205,90.6822050959042,92.73788195995469,94.53156700416406,96.0496764743925,97.28128921660114,98.21804366662288,98.85403483993368,99.18571132142344,99.21177225516723,98.93306433419632,98.35247879026916,97.47484838364258,96.30684439284279,94.85687360443652,93.13497530280196,91.15271825989998,88.92309772504515,86.46043241467677,83.78026150213,80.89924160740694,77.83504378694768,74.60625052340121,71.23225271539695,67.73314666731522,64.1296310790589,60.44290403582387,56.6945599978709,52.906486790295894,49.10076259280133,45.29955292946771,41.52500765852383,37.7991579621184,34.14381333609111,30.580458579743627,27.130150785610248,23.813416329229785,20.650147858916085,17.659501285529164,14.859792772246676,12.268395724333725,9.901637778916117,7.774697794749006,5.90150284199005,4.2946251919692715,2.965179306960278,1.9227188299516194,1.175133574417825,0.7285465140902327,0.5872107727281928,0.7534066138905444,1.227338430705704,2.00703173564365,3.088230150287405,4.464292395101923,6.126089279207527,8.0619006901503,10.257312583672594,12.695113973483966,15.355193921034253,18.214438525281572,21.246627912465087,24.422333225877495,27.70881361563297,31.0699132284397,34.46595819737317,37.85365363164253,41.185980606364964,44.41209315233841,47.47721524580726,50.3225377982376,52.88511564608797,55.09776454057874,56.88895813746252,58.1827249868017,58.89854552272987,58.9512490532282,58.25091074989899,56.70274863773034,54.20702058487039,50.658921292405864,45.948479284112196,,,,,,,,,,,
128,Pushlift Botchik Jr.,,80.30643629153293,82.26882917401278,84.11465397784492,85.84413105154728,87.45755480220065,88.95529369544863,90.3377902554978,91.60556106511756,92.75919676564018,93.79936205696087,94.72679569753763,95.54231050439141,96.24679335310599,96.84120517782803,97.32658097126709,97.70402978469565,97.97473472794893,98.13995296942517,98.20101573608542,98.1593283134536,98.01637004561651,97.77369433522388,97.4329286434883,96.99577449018511,96.46400745365274,95.8394771707923,95.12410733706794,94.3198957065066,93.42891409169806,92.45330836379507,91.3952984525132,90.25717834613094,89.04131609148958,87.75015379399333,86.38620761760934,84.95206778486757,83.45039857686082,81.88393833324481,80.2554994522382,78.56796839062245,76.8243056637419,75.02754584550377,73.18079756837817,71.28724352339809,69.35014046015942,67.37281918682088,65.35868457010407,63.31121553529351,61.23396506623656,59.13056020534347,57.00470205358738,54.86016577050426,52.70080057419301,50.530529741315384,48.353350607096,46.1733345653224,43.99462706834493,41.821447627076914,39.65808981099445,37.508921248136545,35.37838362510512,33.270992687064975,31.19133823774368,29.14408413943183,27.133968312982816,25.165802737812896,23.24447345190126,21.374940551789916,19.562238192583788,17.811474587950652,16.12783201012122,14.51656678988896,12.983009316610373,11.532564038204724,10.170709461154175,8.902998150503729,7.735056729861443,6.6725858813980246,5.721360345847153,4.887228922505437,4.176114469232336,3.5940139024500795,3.1469981971438723,2.841212386861906,2.682875563714974,2.6782808783769383,2.833795540084553,3.155860816637334,3.6509920343977704,4.325778578291163,5.186883891805764,6.241045476992628,7.495074894465676,8.95585776340188,10.630353761540817,12.525596625185102,14.648694149200248,17.00682818701462,19.60725465061937,22.457303510568625,,,,,,,,,,,
129,Thumpdigger Boterson I,,49.6686003819035,56.9964905610917,63.63363814689793,69.6092992548783,74.952158749052,79.69033264967264,83.8513705409992,87.46225797906739,90.54941889946072,93.13871802508167,95.25546327392287,96.9244081668383,98.16975423531439,99.01515342924124,99.48371052468376,99.59798553165284,99.37999610187654,98.85121993657123,98.03259719421273,96.9445328983076,95.60689934516411,94.03903851166363,92.25976446303156,90.28736576060872,88.13960786962235,85.83373556695737,83.38647534892753,80.81403783904659,78.1321201957993,75.35590852041302,72.50008026462832,69.57880663847055,66.6057550180209,63.59409135318746,60.55648257547659,57.50509900576381,54.45161676206529,51.407220167308786,48.3826041571048,45.38797668751798,42.43306114283795,39.52709874335083,36.678850953110064,33.896601887707824,31.188160722046195,28.560864098108066,26.02157853272861,23.576702825366265,21.232170465874052,18.993452042270402,16.86555764851073,14.853039292258766,12.959993302656756,11.190062738097621,9.546439793995766,8.031868210558265,6.648645680555802,5.398626257094495,4.283222761386025,3.303409190519789,2.459723125233659,1.7522681376851068,1.1807161992223396,0.744310088155704,0.4418657975283325,0.271774942888279,0.2320071700585851,0.3201125629092629,0.5332240511279395,0.8680598179913338,1.3209257081362056,1.8877176353311451,2.563923990246123,3.344628048225777,4.22451037705937,5.197851244751994,6.258533027295766,7.400042616441166,8.615473827468774,9.89752980695931,11.238525440564734,12.630389760781265,14.064668354717925,15.532525771870619,17.024747931890293,18.531744532356466,20.043551456546663,21.549833181209365,23.03988518433361,24.502636352920774,25.926651390755993,27.30013322617849,28.610925419854045,29.846514572545374,30.99403273288283,32.04025980513623,32.97162595698631,33.7742140272942,34.43376193387628,34.93566508127031,,,,,,,,,,,
130,Rockdigger Botson Jr.,,86.92093686488406,88.96373020167186,90.64748835871193,91.98869115072479,93.00369802589566,93.70872771676677,94.11983861065349,94.25290983958382,94.12362308976194,93.7474451305551,93.13961106300454,92.31510828785979,91.28866119313679,90.07471656119975,88.68742969536666,87.14065126603828,85.44791487635119,83.6224253473543,81.67704772270895,79.62429699291292,77.47632853904807,75.24492929605147,72.94150963551051,70.57709596798153,68.16232406483206,65.70743309960694,63.22226040891798,60.71623697285742,58.19838361493488,55.67730792153827,53.16120188091818,50.657840241695915,48.17457959089549,45.71835815149905,43.29569629952602,40.91269780063607,38.57505176625564,36.28803532922805,34.05651703898779,31.88496097625771,29.77743158727057,27.73759923751402,25.768746484999248,23.873775073053224,22.055213642634953,20.315226164175055,18.655621088939192,17.07786121991522,15.583074302223952,14.172064333053665,12.845323591118184,11.603045385638687,10.445137524849418,9.371236504026843,8.380722413042244,7.472734563438776,6.646187835031515,5.89978974203115,5.232058218692222,4.641340124483795,4.12583046878502,3.68359235510345,3.312577644817596,3.010648340442877,2.7755986884216597,2.60517800143625,2.4971142002463416,2.449138075049698,2.4590082663667414,2.524536965448678,2.6436163342092565,2.814245644680297,3.034559137991417,3.3028546028724177,3.6176226736796973,3.9775768479473745,4.38168422346037,4.829196954853066,5.3196844297292,5.853066164308393,6.429645418594069,7.050143531066172,7.715734972896589,8.428083121690063,9.18937675474669,10.002367261849113,10.870406577574585,11.797485833127386,12.788274727698818,13.848161619348332,14.98329433540913,16.200621702417628,17.507935795566024,18.913914907679647,20.428167237716245,22.06127529879073,23.824841045722543,25.731531722107658,27.795126426912113,30.03056340059296,,,,,,,,,,,
131,Excawaller Botberg II,,21.102058412430875,29.385779834620973,37.05693976412019,44.13560107834048,50.641681935648386,56.59494509620826,62.014987582468656,66.92123067929172,71.33291027372572,75.26906753442059,78.74853993068673,81.7899525911967,84.4117100023301,86.6319880461615,88.46872637809156,89.93962114412113,91.06211803776834,91.85340569662908,92.33040943858036,92.50978533762668,92.40791463938972,92.04089851624092,91.42455316207725,90.57440522674011,89.5056875900771,88.23333547564715,86.77198290406862,85.13595948601036,83.33928755482614,81.39567963883195,79.31853627322634,77.12094415165411,74.81567461741294,72.4151824943029,69.93160525711953,67.37676254178943,64.76215599514954,62.09896946436896,59.398069526014204,56.67000635475748,53.92501493172798,51.17301659250618,48.42362091476152,45.68612794553292,42.969530768152424,40.282518408812074,37.63347908277369,35.030503780221665,32.4813901917594,29.99364697354797,27.57449835208862,25.230889068647894,22.96948966332627,20.79670209876925,18.71866572352241,16.741263575028395,14.87012902226825,13.110652748044936,11.467990070910405,9.947068606735451,8.552596269922859,7.289069614263593,6.160782513436003,5.171835181148285,4.326143530923599,3.627448875529396,3.0793279660478863,2.6852033705916125,2.4483541926610406,2.371927129145162,2.4589478679657772,2.7123328253643106,3.1349012228321964,3.7293875036839537,4.498454089273519,5.444704474853855,6.570696665078686,7.8789569491491305,9.371994015601915,11.052313406740938,12.92243231271217,14.984894705221995,17.24228681089758,19.697252924291842,22.352511560529308,25.21087194759818,28.275250858282092,31.548689781737746,35.03437243471342,38.735642612412335,42.656022378998394,46.79923059774467,51.16920180082505,55.77010539875039,60.60636522944477,65.68267944696869,71.00404074988161,76.57575694925004,82.40347187629885,88.49318662970215,,,,,,,,,,,
132,Stoneminer Botsky I,,47.42988052584197,51.94159962379658,56.18098385773146,60.15379320645276,63.86577714234158,67.322674631354,70.53021413302115,73.4941136004491,76.22008048031896,78.71381171288678,80.98099373198367,83.02730246501568,84.85840333296386,86.47995125038429,87.897590625408,89.11695535974106,90.1436688486645,90.98334398103432,91.64158313928161,92.12397819941233,92.43611053100756,92.58355099722326,92.57185995479043,92.4065872540151,92.09327223877827,91.6374437465359,91.04462010831895,90.32030914873346,89.47000818596031,88.49920403175555,87.41337299145009,86.21798086394992,84.91848294173595,83.52032401086412,82.02893835096538,80.4497497352456,78.78817143048582,77.04960619704185,75.23944628884466,73.36307345340012,71.42585893178912,69.43316345866761,67.39033726226643,65.30272006439148,63.17564108042361,61.01441901931874,58.82436208360767,56.61076796939629,54.378923866365454,52.13410645777102,49.88158192044375,47.62660592478956,45.37442363478933,43.13026970799872,40.89936829554871,38.686933042145014,36.49816708606842,34.33826305917476,32.21240308689488,30.125758788234535,28.083491275774456,26.090751155670457,24.15267852765331,22.274402985028797,20.46104361467762,18.717708997055492,17.049497206193337,15.461495809696725,13.958781868746506,12.5464219380983,11.229472066082923,10.012977794606055,8.901974159148367,7.901485688765632,7.016526406088566,6.252099827322767,5.613198962248929,5.104806314222886,4.7318938801750985,4.499423150611413,4.412345109612326,4.475600234833647,4.694118497505994,5.072819362434949,5.616611788001237,6.3303942261603705,7.219054622443069,8.287470415955045,9.540508539376853,10.98302541896391,12.619866974547062,14.455868619531735,16.49585526089874,18.744641299203362,21.20703062857649,23.887816636723624,26.791782204925042,29.923699708036725,33.2883310144891,36.89042748628769,,,,,,,,,,,
133,Waterpulverizer Botski II,,53.18050006392364,56.331275301158776,59.48732353405595,62.62634841499129,65.72748021034228,68.77124506370116,71.73953425908834,74.61557348416568,77.38389209345002,80.03029237152636,82.54181879626144,84.90672730201698,87.11445454286316,89.15558715579193,91.02183102393037,92.70598053975421,94.20188786830101,95.5044322103837,96.60948906580387,97.51389949656523,98.21543939008689,98.7127887224168,99.00550082144515,99.09397163011771,98.97940896964921,98.66380180273676,98.14988949677313,97.44113108706028,96.54167454002265,95.45632601642053,94.19051913456342,92.75028423352354,91.14221763634912,89.37345091327764,87.45162014494953,85.38483518562123,83.1816489263788,80.85102655835125,78.40231483592373,75.84521133995115,73.18973374097145,70.4461890624191,67.62514294383828,64.7373889040963,61.79391760459722,58.805886112494875,55.78458716390653,52.7414184271262,49.687851765837785,46.635402502328965,43.59559868070397,40.57995033009744,37.59991872788757,34.66688566290967,31.792122698669107,28.98676043655531,26.261757779054747,23.62787119296424,21.095623972604766,18.675275503034516,16.376790523262155,14.209808389460306,12.183612338179318,10.307098749560419,8.588746410548408,7.0365857781063115,5.658168242427462,4.460535390150194,3.450188267569569,2.633056643852791,2.014468274250984,1.5991181633128841,1.3910378280991467,1.3935645613941194,1.6093106949206557,2.0401328625529556,2.6871012635300016,3.5504689256685626,4.629640968576765,5.923143866868731,7.42859471337477,9.142670482359668,11.061077292730545,13.178519671254229,15.488669815768745,17.984136858398305,20.6564361287646,23.49595841720135,26.491939237967824,29.632428092462273,32.9042577324344,36.29301342319919,39.783002206851954,43.35722216547833,46.99733168436982,50.68361871523789,54.3949700394258,58.10884053112229,61.80122242057569,65.44661455730548,,,,,,,,,,,
