id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Sonoreceptors,Arakyd Vocabulator Model,Axial Piston Model,Nanochip Model,AutoTerrain Tread Count,Cranial Uplink Bandwidth,InfoCore Size,Repulsorlift Motor HP,Astrogation Buffer Length,Polarity Sinks,Productivity
111,Stonelift Botson,,38.266924180932996,50.83010056881975,61.334336767700506,69.95115495201567,76.84475874646107,82.17213320823707,86.08314679855022,88.72065534336713,90.2206079834206,90.71215511346827,90.31775831080336,89.1533022530178,87.32820862501785,84.94555201529181,82.1021778014301,78.88882202489786,75.39023325505953,71.68529644245605,67.84715876133424,63.94335744142854,60.03594958899492,56.18164399709744,52.43193494514696,48.83323798769175,45.427027732461376,42.24997760766188,39.3341016185241,36.706898093103604,34.39149541733362,32.40679975932979,30.76764478294743,29.4849433505911,28.565841215276595,28.01387270194498,27.829118378029108,28.00836471327285,28.54526572880178,29.4305066354467,30.65196946132001,32.194900668643044,34.042080759827115,36.17399587280599,38.5690113656213,41.203547390259374,44.05225645574098,47.088202980465006,50.283044833800155,53.60721686693376,57.0301164329695,60.52029089627987,64.04562713110862,67.57354300942826,71.07118087804662,74.50560302496785,77.84398913500692,81.05383573465318,84.1031576261886,86.96069131105715,89.5961004024881,91.98018302736902,94.08508121737408,95.88449228934219,97.35388221490923,98.47070097939195,99.21459992992266,99.56765111283976,99.51456860032572,99.04293180630457,98.14341079158265,96.8099935582491,95.04021533332588,92.83538984166726,90.20084256811815,87.14614600892126,83.68535691237217,79.83725550873463,75.62558672940291,71.07930341532148,66.23281151464823,61.12621726967706,55.805576393016885,50.32314523300636,44.737633928403476,39.1144615523067,33.52601324534171,28.051899338095648,22.779216462807696,17.802810654296405,13.225542440169065,9.15855392025415,5.721537835298676,3.043008624920912,1.260575474809975,0.5212173531727881,0.9815600364543299,2.808155124284872,6.17776104368847,11.277626042553834,18.305773172341,27.471287260063338,,,,,,,,,,,
112,Stonepulverizer Botski II,,38.984093909737794,47.41667217796805,55.0451151452462,61.911449061519946,68.05715462733184,73.52309674566902,78.34945743492786,82.57567190299363,86.2403677824351,89.38130752681403,92.03533396810973,94.23831903525858,96.02511563380844,97.42951268668807,98.48419333609152,99.22069630647735,99.66938042868313,99.85939232515457,99.81863725628968,99.57375312789812,99.15008765977524,98.57167871539123,97.86123779269519,97.04013667603414,96.12839724918703,95.14468446951373,94.10630250321893,93.029194021731,91.92794265919596,90.81577863108609,89.70458751392385,88.60492218612066,87.52601792993049,86.47581069451849,85.46095852014477,84.48686612346289,83.55771264393344,82.67648255135242,81.84499971449503,81.06396463087385,80.3329948176123,79.65066836343291,79.01457064176094,78.4213441849424,77.8667417195773,77.34568236296806,76.85231098068266,76.3800607052325,75.92171861586576,75.46949457947561,75.01509325262293,74.54978924467412,74.06450544205487,73.54989449361713,72.99642345712283,72.39446160684084,71.73437140226063,71.0066026179193,70.20178963434518,69.31085189011442,68.3250974950245,67.23633000438198,66.03695835440382,64.72010995873671,63.27974696608777,61.71078567897372,60.00921913358207,58.17224284074911,56.19838368805188,54.087632003015855,51.841576777437,49.463544052819344,46.95873846692717,44.33438796145101,41.599891650791335,38.766970851955485,35.849823275568404,32.865280378001515,29.83296787461265,26.77546941410497,23.7184934139978,20.691043057213612,17.72558944977912,14.858247939645087,12.128957596613755,9.581663853388838,7.264504307735205,5.229997685757606,3.535235966290583,2.242079666404555,1.417356288030544,1.1330619256915382,1.4665660353597036,2.5008193644185646,4.32456504274636,7.032552834911755,10.725756553484656,15.511594633464146,21.504153867817273,28.824416304138783,,,,,,,,,,,
113,Wallwalker Botski Jr.,,0.0,7.148542326420209,13.94222620691722,20.39071901288405,26.503678161195694,32.290739859068964,37.76150820921037,42.925544675252056,47.79235790747588,52.37139392882544,56.672026681206354,60.70354893207436,64.47516354131182,67.99597508839187,71.27498185983113,74.32106819693001,77.14299720380149,79.74940381568763,82.1487882275645,84.34950968303477,86.35978062350875,88.18766119767338,89.8410541312491,91.32769995703502,92.65517260524216,93.83087535411462,94.86203714083888,95.75570923274122,96.51876225877317,97.15788360128505,97.67957514808747,98.0901514048011,98.39573796749443,98.6022703556095,98.71549320517582,98.74095982231229,98.68403209701728,98.54988077724666,98.34348610328001,98.06963880237487,97.73294144370905,97.33781015361095,96.88847669107798,96.38899088358332,95.84322342317017,95.25486902283471,94.62744993319666,93.96431981945815,93.26866799865061,92.54352403716963,91.79176270859816,91.01610931181735,90.21914534940606,89.40331456632768,88.57092934890574,87.72417748408725,86.8651292789939,85.9957450407621,85.11788291666981,84.233307094553,83.34369636350885,82.45065303488764,81.55571222357298,80.66035148954907,79.76600083975754,78.87405309024085,77.98587458857479,77.1028162965888,76.22622523337384,75.35745627857926,74.49788433599701,73.64891685743405,72.81200672687305,71.98866550492127,71.18047703354696,70.38911140110422,69.61633926764597,68.86404655052485,68.13424947028221,67.42910995682536,66.75095141589256,66.10227485580589,65.4857753745134,64.90435900691818,64.36115993249484,63.85955804319667,63.403196871647836,62.99600187962591,62.64219910683095,62.34633417994378,62.11329168197192,61.94831488188258,61.85702582452632,61.84544578084548,61.920016058373456,62.087619172020204,62.35560037514702,62.73178955092891,63.22452346400446,63.84266837241516,,,,,,,,,,,
114,Rockvator Boterson I,,87.6639508055476,91.0033359499921,93.6238251218727,95.57335748312688,96.89918111373129,97.64777122565515,97.864751957323,97.59482174858664,96.88168229620602,95.76797108983935,94.29519752854223,92.5036826177763,90.43250224692656,88.11943404732794,85.60090783080136,82.91195960869835,80.0861891914554,77.15572136865688,74.1511706696075,71.10160970441378,68.03454108557462,64.97587293008102,61.94989794202502,58.979276075717586,56.08502077931583,53.2864888189593,50.60137368341532,48.04570256923358,45.633836946409865,43.37847670455875,41.29066787959565,39.3798139609279,37.65369077915492,36.11846497427763,34.778716044416946,33.63746197504137,32.69618844870382,31.954881635287382,31.412064562760595,31.064837068441374,30.90891933077043,30.938698981593745,31.147281798954168,31.52654598039187,32.06719999675468,32.75884402651655,33.59003497060599,34.54835504774327,35.62048397028689,36.79227470058863,38.04883278785912,39.37459928554063,40.75343724919069,42.168721814874125,43.603433858063624,45.040257233050944,46.46167959286566,47.85009678970454,49.18792085586847,50.4576915652097,51.642191575087935,52.7245651488355,53.68844045873167,54.51805546948571,55.19838740222985,55.71528577902072,56.05560904785049,56.20736478816639,56.15985349690021,55.90381595500634,55.43158417450919,54.73723592605986,53.81675284700125,52.668182129943375,51.29180179184727,49.69028952361771,47.86889512020551,45.835616491219355,43.601379252045,41.18021989547618,38.58947254385267,35.849959281708784,32.986184068929425,30.026530234416228,27.003461550264188,23.95372688644409,20.91856844599835,17.943933580742463,15.080690187474666,12.384845684701846,9.917769569865383,7.746419557081154,5.943571295389578,4.588051667512576,3.764975669118112,3.565986868598505,4.089501447353485,5.440955820585908,7.7330578386044495,11.086041568633997,,,,,,,,,,,
115,Pullborer Botski Jr.,,44.067438628271724,56.401905213599825,66.84756648191369,75.55608588038938,82.67292166648512,88.33739089408294,92.68273602849688,95.8361941903475,97.91906902830293,99.0468052206863,99.32906560594965,98.86981094201411,97.76738229447676,96.11458605368371,93.99878158066976,91.5019714819644,88.70089451326423,85.66712111197187,82.46715155860132,79.16251676704965,75.80988170373529,72.46115143560246,69.1635798069924,65.95988074538079,62.88834219598152,59.982942685217346,57.273470513056274,54.785645574215074,52.54124380822872,50.55822427838668,48.850858879535075,47.429864674746,46.302538860852394,45.4728963628505,44.94181005716731,44.707153623796046,44.76394702729642,45.10450462666287,45.71858591405797,46.593548882413074,47.71450602189511,49.06448294523988,50.62457964195159,52.37413436136899,54.29089012459767,56.35116386531015,58.53001819940926,60.801435823562194,63.13849654259696,65.51355692576801,67.89843259188781,70.26458312332299,72.58329960885912,74.82589481543188,76.96389598872237,78.96924028262191,80.81447281756009,82.47294736770262,83.91902967701297,85.12830340418131,86.07777869642076,86.7461033921273,87.11377685241183,87.16336642149007,86.87972651594822,86.25022034286621,85.26494424681697,83.91695468572173,82.2024978355794,80.12124182406146,77.67651159296715,74.87552638955454,71.72963988672889,68.25458293210723,64.4707089259382,60.40324182789495,56.08252679273661,51.54428343483141,46.82986172154677,41.98650049550796,37.067588625720646,32.13292878756684,27.24900387165322,22.48924602154086,17.934308300334504,13.672338986136793,9.799258496370543,6.419038940965922,3.643986304428452,1.5950252567409373,0.40198659316899926,0.20389730290952582,1.1492732666042083,3.3964145827428154,7.1137035229035375,12.479905115888158,19.68447036068779,28.927842068355833,40.42176333272021,54.38958862996504,,,,,,,,,,,
116,Firepulverizer Botchik Jr.,,45.451563921288226,58.784057656181034,69.89750765330122,78.97480519693107,86.19057217052111,91.71132689989767,95.69564999647034,98.29435020043944,99.65063022400355,99.90025259456698,99.1717054979473,97.5863686215827,95.25867899773968,92.29629684672042,88.80027142007026,84.86520684378517,80.57942796151951,76.025146177793,71.2786253011988,66.4103473876105,61.48517858339,56.562534968594655,51.69654840018512,46.93623235523255,42.32564777412627,37.90406890378112,33.70614914084504,29.762086874906657,26.097791331702542,22.73504841632491,19.691686556429126,16.981742545440657,14.61562738576357,12.600292131987024,10.939393734093686,9.633460880666025,8.680059842095133,8.073960313787424,7.807301259372108,7.869756753908982,8.248701827096054,8.929378306476137,9.895060660645935,11.127221842461717,12.605699132248162,14.308859981005305,16.213767853615714,18.29634807205315,20.531553658588404,22.893531178998366,25.355786585772627,27.891351061320556,30.47294686117994,33.073153157224006,35.66457188086869,38.219993566280024,40.712563193581744,43.11594603206434,45.404493483388556,47.553408924797694,49.53891355232223,51.338412223987,52.93065930302061,54.29592450106273,55.416158721367765,56.27515990201848,56.85873885912929,57.15488513005432,57.1539328165956,56.84872642821084,56.23478672522109,55.31047656201581,54.077166730264295,52.53940180211885,50.70506597342467,48.585548906928956,46.195911575484566,43.55505210526199,40.6858716189519,37.615440078975034,34.37516213069098,31.000942945606063,27.533354064575462,24.01779924101778,20.50468028411518,17.049562902029088,13.71334254510034,10.562410249064426,7.668818478248059,5.11044696878572,2.971168571831181,1.3410150967446728,0.31634315432357646,0.0,0.5014893770447129,1.9371373597787025,4.430258196783223,8.111320154105904,13.118111358455486,19.595905640441735,,,,,,,,,,,
117,Thumpwalker Botchik,,93.96316361115407,95.56188345296533,96.52231337294381,96.90430976146311,96.76581160173228,96.16278791509757,95.14918921512427,93.77690297045964,92.0957130764761,90.15326333569509,87.99502494699153,85.66426800357885,83.20203699977453,80.64713034654636,78.03608389583911,75.40315847368191,72.78033142207616,70.19729214966401,67.68144169117743,65.25789627566787,62.94949490351651,60.77681093222491,58.75816767098668,56.90965798403918,55.245167902796176,53.776404246760954,52.51292625322004,51.46218121571738,50.62954413130936,50.01836135660008,49.629998272557444,49.46389095810976,49.517601872522874,49.786879546557984,50.26572228240987,50.946445862425925,51.81975526660553,52.874820398880146,54.09935582217404,55.4797045022454,57.000925560308154,58.64688603443453,60.40035664973759,62.24311159733529,64.15603232209418,66.11921531915436,68.11208393923471,70.11350420271853,72.10190462252027,74.05540003573222,75.95191944405258,77.76933786299307,79.48561217986796,81.07892102056356,82.52780862508757,83.81133273190044,84.90921647102549,85.80200426594108,86.47122174425272,86.89953965714619,87.0709418076202,86.97089698750065,86.58653492323555,85.90682623047019,84.92276637740133,83.6275636569159,82.01683116750544,80.08878280296584,77.84443325087335,75.28780199984388,72.42612135557285,69.27004846565386,65.83388135317968,62.135778959123044,58.19798519349795,54.04705699530155,49.714096401237356,45.23498662321839,40.65063213465007,36.00720276549603,31.356381806121362,26.75561811991996,22.268382264719445,17.964426622967522,13.920049540700663,10.218363475290602,6.949567151974149,4.211221729160478,2.1085309725219115,0.7546254378637426,0.2708506627750286,0.7870593670599493,2.441907661949457,5.383155268093313,9.767969742334866,15.763234713263246,23.545862125547774,33.303108493051866,45.232895160730905,59.54413257530585,,,,,,,,,,,
118,Pullvator Botski I,,56.03983526759115,65.98290658475179,74.41432057213628,81.44099083677087,87.16663625475519,91.69174242681076,95.11352699543419,97.52590882365557,99.01948103540171,99.68148791746405,99.59580568307194,98.84292709707046,97.49994996270334,95.64056947000081,93.33507440577243,90.6503472252045,87.64986798506293,84.3937221385006,80.93861219146997,77.33787322074016,73.64149225351959,69.8961315086829,66.14515549960332,62.428661998589654,58.78351686292816,55.24339272252971,51.83881152918149,48.59719096740377,45.54289472691162,42.69728663668155,40.07878866062298,37.702942754854924,35.58247658658711,33.72737311460647,32.1449440313684,30.839907066692593,29.814467153064943,29.068401452542673,28.599148245265795,28.40189967957259,28.469698383721166,28.79353793921403,29.36246721573008,30.163698567658958,31.182719892242257,32.40341054931883,33.808161142674955,35.37799716299971,37.092706492445465,38.930970770792214,40.87050062321836,42.888174749675926,44.9601828758693,47.062172565841,49.16939989616156,51.256883991723065,53.299565423140145,55.27246846575352,57.150867220240166,58.91045559482628,60.52752114910957,61.979122799479796,63.24327238615004,64.2991201017905,65.12714378176759,65.70934205598792,66.02943136234556,66.07304682177893,65.8279469749263,65.28422238039148,64.43450807461198,63.274199893331364,61.80167465467929,60.01851420385352,57.92973331940845,55.544011481150214,52.87392849963171,49.93620400725654,46.75194081098895,43.346872106663625,39.751612554906814,36.00191321865626,32.13892036228878,28.209438112358182,24.266194979922705,20.368114244498106,16.58058819959777,12.97575625988816,9.63278692994635,6.6381636346173,4.085974410988752,2.078205461958809,0.7250385714097769,0.14515238099901143,0.46602752853369306,1.8242556479740626,4.365852231022799,8.246573350325905,13.632236244289691,20.69904376347347,,,,,,,,,,,
119,Extraborer Boterson,,3.4517436165362265,9.674135604278373,15.63982069183146,21.35378370278051,26.820974703306412,32.046309002185936,37.03466715079168,41.79089494309213,46.319803415651634,50.6261688476304,54.714732760784514,58.590201919465905,62.25724833062238,65.72050924379762,68.98458715113114,72.05404978735835,74.93343012981049,77.6272263984147,80.13990205569401,82.47588580676722,84.63957159934905,86.63531862375011,88.46745131287685,90.14025934223154,91.65799762991243,93.02488633661349,94.24511086562468,95.32282186283174,96.2621352167163,97.06713205835588,97.74185876142383,98.29032694218937,98.71651345951763,99.02436041486953,99.2177751523019,99.30063025846738,99.27676356261463,99.14997813658799,98.92404229482774,98.60268959437002,98.18961883484685,97.68849405848613,97.10294455011154,96.43656483714271,95.69291468959511,94.87551912008009,93.98786838380478,93.03341797857229,92.01558864478152,90.93776636542727,89.80330236610018,88.61551311498678,87.37768032286944,86.09305094312643,84.76483717173178,83.39621644725557,81.99033145086361,80.55029010631753,79.07916557997494,77.57999628078932,76.05578586030988,74.50950321268184,72.94408247464621,71.36242302553988,69.76738948729559,68.16181172444195,66.5484848441035,64.93016919600052,63.309590372449264,61.68943920836174,60.072371781245955,58.46100941120575,56.85793866094067,55.265711335746346,53.686844483514186,52.12382039473134,50.57908660248101,49.05505588244219,47.55410625288974,46.07858097469435,44.63078855132258,43.213002728836976,41.8274624958958,40.47637208375317,39.1619009662592,37.886183859859756,36.6513207235966,35.459376759107386,34.3123824106257,33.212333364980736,32.161190551597834,31.16088014249808,30.213293552298445,29.320287438211665,28.48368370004642,27.70526948020743,26.986797163694895,26.329984378105237,25.736513993630524,25.208034123058766,,,,,,,,,,,
120,Thumpborer Botski,,33.18908728082474,47.33878613056624,59.44678991315738,69.66339101470408,78.13358367117925,84.99707771832584,90.38831580229825,94.43649405104276,97.26558620641654,98.99437121704544,99.73646429192046,99.60035141473287,98.68942731894828,97.10203692361914,94.93152022993613,92.26626067851828,89.18973696744169,85.78057833100712,82.11262327924614,78.25498179816609,74.27210101073386,70.22383429859806,66.16551388455031,62.148026875724966,58.21789476753777,54.417356408362906,50.78445442494916,47.35312510857465,44.153291761939876,41.2109615068004,38.548325552337396,36.18386292426707,34.13244765468926,32.40545943267426,31.010897715588758,29.95349930115981,29.23485936027864,28.85355593054184,28.80527787053272,29.08295627484005,29.67689934981626,30.57493075007416,31.762531375722812,33.22298463034103,34.93752513969088,36.88549093116858,39.04447907399623,41.39050478014953,43.898163966026004,46.5407992748515,49.29066955982573,52.11912282800552,54.996772644928726,57.89367799997403,60.77952663246191,63.62382181849292,66.39607261852743,69.06598758569805,71.60367193486768,73.97982817242212,76.16596018680241,78.13458079977585,79.85942277844683,81.31565330800396,82.48009192520816,83.33143191261925,83.8504651535584,84.02031044781582,83.826645288087,83.25794109716018,82.30570192582958,80.9647066115591,79.23325439787519,77.11341401450649,74.61127621825364,71.73720979460757,68.50612102009686,64.93771658538381,61.056769979083896,56.89339133234846,52.48330072415715,47.86810494737216,43.09557773552022,38.21994345031507,33.30216422991709,28.4102305979398,23.619455533181032,19.012772000109386,14.68103394006981,10.723320723252797,7.247245061373624,4.369264381117743,2.214995658300935,0.9195337127929212,0.6277729641507755,1.4947326480199166,3.6858854932473513,7.37748985976253,12.75692533716519,20.02303180408355,,,,,,,,,,,
121,Watervator Botsky,,67.80945488497747,73.33475829549619,78.17579132883894,82.38051497474564,85.99540297983181,89.06541813926039,91.63399081487567,93.74299967979987,95.43275468949192,96.74198227926892,97.70781278828973,98.36577011000126,98.74976356904683,98.89208202463736,98.82339020038465,98.57272724059716,98.16750749303833,97.63352351814719,96.99495132472136,96.2743578320626,95.49271055858469,94.66938953688368,93.82220145527067,92.96739602576694,92.11968457856146,91.29226088293099,90.4968241946223,89.74360452969711,89.04139016483917,88.39755736412405,87.81810233225117,87.30767539423819,86.86961740157788,86.50599836485748,86.2176583128405,86.00425037801074,85.86428610857878,85.79518300695122,85.79331429466167,85.85406090376487,85.97186569469285,86.14028990057342,86.35207179801125,86.59918760433168,86.87291460128587,87.16389648522001,87.46221094370513,87.75743945863103,88.0387393357612,88.29491796075126,88.51450928162883,88.68585251773693,88.79717309513869,88.8366658084853,88.79258020934566,88.65330822099945,88.40747397969126,88.04402590234879,87.55233098076148,86.92227130222345,86.14434279663783,85.20975621008371,84.11054030484543,82.83964728590435,81.39106045389316,79.75990408451257,77.94255553440992,75.93675957352168,73.7417449438755,71.3583431448586,68.78910944494523,66.03844611988734,63.11272791736989,60.02042974812488,56.77225660351109,53.381275699554074,49.86305084744947,46.23577905052928,42.520429327688326,38.74088376327728,34.92408078345284,31.100160658994636,27.302613234582612,23.568427884536646,19.9382456950192,16.456513872701823,13.171642379889365,10.136162796112986,7.406889406180736,5.0450825146909475,3.1166139870131584,1.6921350167233913,0.8472461195079956,0.6626693535278655,1.2244227662453797,2.6239970677115956,4.958534530320777,8.331010115022202,12.850414823996848,18.631941279796514,,,,,,,,,,,
122,Waterwaller Boterson,,16.814815086291958,32.05561260557733,45.46149394116896,57.131448108664394,67.16347183499563,75.65441197383048,82.69981408168638,88.39377715475622,92.8288145264468,96.09572092562927,98.283445695602,99.47897217376577,99.76720323201117,99.23085297781823,97.95034461606859,96.00371447156965,93.46652217229116,90.41176699331415,86.90981036149202,83.02830452082391,78.83212735854063,74.38332339190247,69.74105091570948,64.9615353105243,60.09802851160675,55.20077463856112,50.31698178569564,45.49079997309406,40.763305258399946,36.172490009312604,31.753259336796063,27.53743368899963,23.553757605891334,19.827914634603122,16.38254840548875,13.23728986889383,10.408790692638044,7.910762820209797,5.754024189673129,3.946550613286855,2.4935338178359014,1.3974456456755509,0.6581084164865554,0.2727714497447952,0.23619374790031578,0.5407328402714208,1.1764397876494836,2.1311603476162166,3.39064230057377,4.938648936486639,6.757078702335946,8.826091010285737,11.124238206562934,13.628603701047105,16.314946257575283,19.157850444956498,22.130883248701036,25.206756843460088,28.357497526178097,31.55462080995834,34.76931267864006,37.97261700208784,41.135629112192206,44.2296955395864,47.2266199110696,50.09887500774828,52.81982098388523,55.36392974646359,57.70701549546225,59.82647142484395,61.70151258425431,63.31342490143555,64.64582036535013,65.68489837001833,66.41971321906702,66.84244779099011,66.94869336512646,66.73773560833925,66.2128467224222,65.38158375220341,64.25609305437077,62.85342092701119,61.195830399849456,59.311124185216265,57.23297378971645,55.00125478661331,52.66238824892622,50.26968834323944,47.88371608422386,45.57263924986847,43.41259845742835,41.48807940008223,39.89229124430158,38.72755118793601,38.105675179004876,38.14837479520911,38.987660284144084,40.7662497642358,43.63798458638794,47.76825085633046,,,,,,,,,,,
123,Firepulverizer Boterson I,,25.16224981669019,39.8682719788853,52.597572567741054,63.48716932894885,72.67002773963826,80.27500638557781,86.42680752598649,91.24593284595569,94.8486443964819,97.34693072210985,98.84847817618629,99.4566474237244,99.2704551318788,98.38456084803096,96.88925906548552,94.87047647677689,92.40977441458658,89.58435648027121,86.46708136000092,83.12648082850842,79.62678294044883,76.02794040936976,72.38566417429219,68.75146215390204,65.17268318835211,61.69256616867469,58.350294353804664,55.18105487521364,52.2161034291539,49.48283415651381,47.00485471028286,44.80206651062843,42.89075018758192,41.28365621133656,39.99010071015511,39.016066475888216,38.36430915710402,38.034468639827004,38.0231856158892,38.324223338890285,38.92859456776949,39.824693697987584,40.99843408031899,42.43339052725619,44.1109470070216,46.010449525194154,48.10936419394284,50.38344048887271,52.80687969348049,55.352508531222746,57.99195798519165,60.69584730540377,63.433973203698066,66.17550423624567,68.88918037366913,71.54351775877261,74.10701865188251,76.54838656380052,78.83674657636286,80.9418708506157,82.83440932259656,84.48612558672899,85.87013796682646,86.96116577470805,87.73578075642273,88.17266372608732,88.2528663873316,87.96007834235706,87.28089928860307,86.20511640302756,84.72598691399368,82.84052586077252,80.54979904064989,77.85922114365044,74.77885907486656,71.32374046440275,67.51416736492513,63.376035136828655,58.94115652100786,54.24759089924178,49.33997874219123,44.26988124499936,39.09612515051567,33.88515276011406,28.711377132135993,23.65754246793577,18.815089685541913,14.284527180920934,10.175806776865207,6.608704859475548,3.713208702263513,1.62990797786689,0.5103914573690295,0.5176488972313052,1.8264781138385644,4.623897245646411,9.109562202955894,15.496189305278946,24.009983106328338,34.89106940661919,,,,,,,,,,,
124,Stonepulverizer Botsky II,,47.90775056505158,56.92732952657789,64.84514259613942,71.74073704379718,77.69052089956342,82.76779380804993,87.04277928734699,90.58265839213338,93.45160478101752,95.71082118810945,97.4185772988236,98.63024902991299,99.39835921373394,99.77261968674208,99.79997478221908,99.52464622723066,98.98817944381513,98.22949125440338,97.2849189914695,96.18827101141254,94.9708786126692,93.66164935805749,92.2871218013513,90.87152161808609,89.43681914059539,88.00278829727843,86.58706695609855,85.20521867231281,83.87079584043232,82.59540425041388,81.38876904808218,80.2588020997832,79.2116707612688,78.25186805081172,77.38228422655214,76.60427976807478,75.91775976221722,75.32124969310904,74.81197263644229,74.38592785797209,74.03797081624953,73.76189456958384,73.55051258723746,73.39574296485016,73.28869404409603,73.21975143656931,73.17866645190347,73.15464593011947,73.13644347820623,73.11245211093036,73.07079829587975,72.99943740273469,72.88625055677302,72.7191428966038,72.48614323613423,72.17550513076489,71.7758093478191,71.27606774119975,70.6658285302811,69.93528298302728,69.07537350334505,68.07790312266644,66.93564639576137,65.64246170078302,64.19340494354292,62.58484466601734,60.81457855908556,58.88195137949581,56.787974271068116,54.53544549012201,52.12907253513856,49.57559568065315,46.883912915377664,44.0652062845566,41.13306963654986,38.1036377736499,34.995717007130196,31.830917116520936,28.633784713120566,25.431938007733994,22.25620298264492,19.140750967815265,16.12323762132147,13.244943314018025,10.55091491842979,8.090109001879249,5.915536423844813,4.084408337546632,2.6582835957670556,1.7032175608983362,1.2899123192246051,1.4938682994342534,2.3955372953631504,4.080476892964711,6.639506301517176,10.168863589061239,14.770364322061539,20.551561609308617,27.625907550046723,36.1129160863292,,,,,,,,,,,
125,Stonevator Botson,,43.827307619393984,55.86579236580374,66.11469334810184,74.68658588173362,81.69251911073101,87.24182620687515,91.44194271200243,94.39823302345403,96.2138250226688,96.98945284691972,96.82330780419363,95.81089743121467,94.04491269461076,91.61510333522402,88.60816135556416,85.10761265040568,81.19371678052829,76.94337488960079,72.43004576420867,67.72367003702469,62.89060253312316,57.99355275943798,53.09153353736332,48.23981777849862,43.48990340353631,38.889486404293706,34.48244204888742,30.308814230052164,26.404812956602434,22.802819988037626,19.531402612291053,16.615335566621766,14.075631101650504,11.9295771885382,10.190783869309161,8.86923775031629,7.971364638851101,7.500100322895946,7.454969494020824,7.8321728134227495,8.62468212110872,9.82234378822274,11.41199021251595,13.377559456959162,15.700223031500983,18.358521817967777,21.328510138106356,24.583907964773474,28.096261276264414,31.835110553788084,35.76816742208493,39.86149943318719,44.0797229933237,48.38620443296794,52.743269220029134,57.112419316187385,61.45455867637119,65.73022689138078,69.89984097365073,73.92394528616131,77.76346961448829,81.37999538199944,84.73603000819372,87.79528941018219,90.5229886473162,92.88614070895352,94.85386344537449,96.3976946418357,97.49191523576964,98.11388067712856,98.24436043187268,97.86788562859536,96.97310484830045,95.55314805731771,93.60599868336362,91.13487383474471,88.14861266270333,84.66207286691123,80.69653534410091,76.28011697984313,71.44819158347175,66.24381896614008,60.71818216203977,54.931032792739984,48.951144574691924,42.8567749698627,36.736134979515015,30.687867081134495,24.821531308500376,19.258099474894646,14.130457539454007,9.583916116678846,5.776729129061751,2.880620602885137,1.0813196071476139,0.5791033356294981,1.589348332113024,4.343089858750634,9.087589407553452,16.0869103550472,,,,,,,,,,,
126,Pushminer Botson,,12.6323779481232,29.495812926788503,44.16461576684849,56.78388807325553,67.49409764800578,76.43108828924935,83.72609224304607,89.50574530776709,93.89210459114196,97.00266891995174,98.95040190236739,99.84375764293414,99.7867091102015,98.87877915699889,97.21507419335704,94.88632051207496,91.97890326693278,88.57490810355021,84.75216544289052,80.58429741741048,76.14076745985591,71.48693254470284,66.68409808224423,61.789575465323,56.85674226870989,51.935105101127434,47.07036510992018,42.304486138369285,37.6757655356542,33.21890761945884,28.96509979122456,24.94209130404807,21.174274683225033,17.682769799439928,14.485510594601198,11.597334460321733,9.030074269045837,6.79265305782172,4.891181364718901,3.329057217892294,2.1070687772911882,1.2234996290150113,0.6742367323131958,0.4528810192321213,0.5508606469070323,0.9575469025001705,1.660372760783594,2.6449540943693863,3.8952135365834386,5.393506996987057,7.120752829542754,9.056563653425657,11.179380826482262,13.466611571333376,15.894768754122303,18.439613315911096,21.076299356720284,23.77952187221374,26.52366714303248,29.28296577677189,32.031648402603764,34.74410401854558,37.39504099137514,39.959650709191564,42.41377388662171,44.73406952266798,46.89818651121158,48.884937904149794,50.67447782718929,52.24848104827838,53.5903251986862,54.685275646730574,55.52067302414964,56.086123405115515,56.37369113790194,56.378094329189764,56.09690298102322,55.53073978040656,54.683483541551965,53.562475300774615,52.17872706402109,50.54713320706046,48.6866845283061,46.62068495429638,44.376970897807524,41.98813326862455,39.491742136949895,36.930574049459636,34.352841998009595,31.812428040982063,29.36911857727438,27.08884227294584,25.043910640499835,23.31326127081941,21.9827037177349,21.145168035248005,20.900955967413296,21.357994790838156,22.6320938098425,24.847203504267945,,,,,,,,,,,
