id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,InfoCore Size,Arakyd Vocabulator Model,Axial Piston Model,Nanochip Model,Astrogation Buffer Length,Sonoreceptors,Repulsorlift Motor HP,Cranial Uplink Bandwidth,Polarity Sinks,AutoTerrain Tread Count,Productivity
107,Pullwalker Botsky II,,69.31200139753736,76.39356020219327,82.33767738636081,87.22653098139989,91.13938321107682,94.15259175464547,96.33962285949308,97.77106630335103,98.51465220606994,98.63526969095975,98.19498739569437,97.25307583278105,95.86603159959441,94.08760343797526,91.968820143394,89.55802032367879,86.90088400730845,84.04046610126986,81.01723169848037,77.86909323477462,74.63144949545615,71.33722647141384,68.01692006480282,64.69864064429022,61.40815944986558,58.168956847215995,55.002272431665794,51.92715698168121,48.96052626193941,46.11721667596246,43.410042768315925,40.84985657637213,38.445608831638026,36.20441201064809,34.131605235421475,32.23082102348413,30.504053887455584,28.95173078420051,27.572783413544478,26.36472236655535,25.32371312338835,24.444653900696522,23.72125534860564,23.146122097253674,22.71083615289552,22.406042143571486,22.221534414341306,22.14634597208238,22.168839279853223,22.27679890082095,22.45752599175358,22.69793464607791,22.98465008650065,23.30410870719509,23.642659965553413,23.98667012350104,24.322627838378338,24.63725160338598,24.91759903759459,25.151178025519446,25.32605970626077,25.430993312206464,25.455522857302107,25.390105674884456,25.226232805078887,24.95655123176256,24.57498796909309,24.07687599759912,23.459082049838443,22.720136245619475,21.860363576788327,20.882017241578396,19.789413828527056,18.58907034995701,17.289843125019008,15.903068512304767,14.44270549201892,12.925480097720362,11.37103169762452,9.802061125473067,8.24448066096665,6.727565859763285,5.284109233042403,3.950575776628934,2.7672603496883594,1.7784469029829133,1.032569556692797,0.5823755278018652,0.48508990704981847,0.8025822854472668,1.6015352303546666,2.9536146111292747,4.935641774334616,7.629767568514492,11.123648218531564,15.51062304947039,20.889894060109157,27.36670734594965,35.05253637181663,44.06526709401891,,,,,,,,,,,
108,Firelift Botchik I,,11.966481152696014,21.027852336435135,29.505052850935346,37.41227636720586,44.76385235924304,51.574234150884045,57.85798703280009,63.62977644962891,68.90435625724675,73.69655705017962,78.02127455915411,81.89345811878742,85.32809920541693,88.34022004506909,90.94486229156769,93.15707577478157,94.99190731901177,96.46438963151786,97.58953026118398,98.38230062732396,98.8576251186261,99.0303702622371,98.91533396298571,98.52723481274536,97.88070146993645,96.99026210916811,95.87033394101904,94.53521280195802,92.99906281440371,91.27590611692398,89.37961266457422,87.32389009937559,85.12227369093226,82.78811634718834,80.33457869532386,77.77461923279049,75.12098454848648,72.38619961407097,69.58255814541768,66.72211303420833,63.816666849664664,60.877762410420985,57.91667342653508,54.944395211639005,51.97163546522932,49.00880512509648,46.06600928989378,43.15303821184571,40.27935835959536,37.45410355119193,34.686066157216935,31.98368837405012,29.355053567274624,26.807877685222014,24.349500742655852,21.986878374595374,19.72657346027833,17.57474781726327,15.537153965671068,13.619126962565877,11.825576306475648,10.16097791205207,8.629366154869539,7.234325986363868,5.978985118910138,4.866006281040292,3.897579542799883,3.0754147112439885,2.4007337960732427,1.8742635454079106,1.4962280517037894,1.2663414278040022,1.1838005531338867,1.2472778900325405,1.4549143702247624,1.8043123514328439,2.2925286441272843,2.9160676084158736,3.670874321074835,4.552327812716453,5.555234375097744,6.673820938568329,7.90172851965723,9.232005738799517,10.65710240820201,12.16886318984898,13.758521323646084,15.416692425705179,17.133368356766706,18.897911160764366,20.69904707352477,22.52486060161172,24.362788671305182,26.19961484772283,28.021463624079626,29.81379478108656,31.561397816489706,33.2483864447482,34.85819316685138,36.37356391027593,,,,,,,,,,,
109,Pushborer Botchik Jr.,,54.052045045048935,58.447874302988986,62.59787715909107,66.5040313023367,70.16847171609001,73.59349155542878,76.78154282827009,79.73523688029064,82.45734468364205,84.95079692946045,87.21868392417117,89.264255289588,91.09091946680698,92.70224302389532,94.10194976737459,95.29391965749889,96.28218752732772,97.07094160559338,97.66452184336329,98.067418044497,98.28426779989769,98.31985422555874,98.17910350440467,97.86708223192699,97.38899456561475,96.7501791781798,95.95610601457663,95.01237285281704,93.92470166857963,92.69893480361372,91.34103093793833,89.85706086583549,88.25320307563857,86.53573913331527,84.7110488698451,82.78560537239193,80.76596977927088,78.65878587871023,76.47077451140795,74.20872777688277,71.87950304362016,69.49001676301313,67.0472380870973,64.55818229008119,62.02990399367082,59.46949019618944,56.884053105491546,54.28072277567169,51.66663954756832,49.0489462930623,46.434780463169425,43.83126593992857,41.245504692084225,38.684568234563336,36.15548889174761,33.66525086453986,31.220781101225427,28.828939972128353,26.496511748061888,24.23019488257421,22.03659209798827,19.922200275237245,17.89340014749355,15.956445797593533,14.117453959256453,12.382393122098176,10.757072440439401,9.247130445909525,7.858023563843765,6.595014433476264,5.463160031927041,4.46729960198436,3.612042383681399,2.9017551496672045,2.3405495443738893,1.9322692269764947,1.6804768181488037,1.588440650614479,1.6591213234908972,1.8951580604297003,2.298854871550889,2.8721665191718024,3.6166842873315215,4.533621555108991,5.623799173736883,6.8876306475085665,8.32510711848239,9.935782154977021,11.718756343865907,13.672661686662341,15.795645799402196,18.085355916319067,20.53892269731646,23.152943839232893,25.923467490902727,28.845975472009492,31.915366295739542,35.12593799522291,38.47137075377347,41.944709338925094,,,,,,,,,,,
110,Pulllift Botberg Jr.,,81.50798647017348,75.16290064535919,69.5837579064551,64.73238611299548,60.57080700329514,57.061292114805475,54.16641702848678,51.84911393719678,50.072722538095604,48.80103924906695,47.99836474915571,47.629549843021714,47.66003964941003,48.05591611363734,48.78393884409478,49.811584272767064,51.107083139767845,52.63945630189158,54.378548865181415,56.29506264151365,58.36058692919849,60.547627617596845,62.829634615753776,65.18102760504811,67.57722011585832,69.99464192824485,72.4107597966485,74.80409649860562,77.15424820747893,79.4419001892053,81.64884082305949,83.75797394643415,85.75332952363647,87.62007263870083,89.34451081221788,90.91409964217996,92.31744676884261,93.54431416360302,94.58561874189384,95.43343130009417,96.08097377645645,96.5226148360496,96.75386377971878,96.77136277706104,96.57287742341792,96.15728562088347,95.52456478332971,94.67577736544689,93.61305471580215,92.33957925391213,90.85956497133398,89.17823625677083,87.30180504519566,85.23744629098925,82.99327176509634,80.57830217619657,78.00243761589311,75.27642632791674,72.4118318013462,69.42099818784519,66.31701404291614,63.11367439116874,59.82544111560692,56.46740167093016,53.05522612085227,49.60512249943653,46.13379049644591,42.65837346671194,39.19640876351701,35.76577639599469,32.384646010546945,29.07142219627643,25.844688114434675,22.7231474518885,19.72556469860117,16.87070374913074,14.177264828142743,11.663819739943246,9.34874544202357,7.250155942625059,5.385832522317007,3.7731522795936607,2.4290150004867455,1.36976835219204,0.6111314007159648,0.16811645253586857,0.05494922027769639,0.2849873124088181,0.8706370469498089,1.8232685891987126,3.153129413476125,4.869256088880902,6.979384389068582,9.489857726040235,12.40553390795417,15.729690220945503,19.46392683497028,23.60806853365971,28.160064768196005,33.115888035199006,,,,,,,,,,,
111,Pushvator Botski,,82.61308401324332,81.59831923123673,80.31801302688484,78.79772452612927,77.0619268358561,75.13402764080865,73.03638980050039,70.79035194612763,68.41624907748229,65.9334331598648,63.36029372099678,60.714278447933886,58.011913783978606,55.26882552559303,52.499759419311616,49.71860175865406,46.938399981037975,44.1713832646918,41.428983125567484,38.72185401425335,36.059893912886864,33.45226493206739,30.907413907769048,28.433092998253464,26.03638028098254,23.723700349531274,21.500844910500557,19.37299338042994,17.344733482710446,15.420081844497332,13.602504593622918,11.894937955509363,10.29980885008138,8.819055488679194,7.454147970971189,6.206108881866714,5.075533888428913,4.062612336787549,3.1671478490517266,2.388578920222676,1.7259995151065946,1.1781796652274057,0.7435860657395998,0.4204026723409056,0.20655129818524195,0.09971221079537752,0.09734472897577442,0.196707819725355,0.39488069515037555,0.6887834093769923,1.075197455464466,1.550786362317483,2.1121162915991842,2.7556766346440655,3.4779006093704528,4.2751858571935095,5.143915039938315,6.0804764367516935,7.081284541016326,8.142800657262297,9.261553498080662,10.434159781036215,11.657344825579841,12.927963149961467,14.243019068143168,15.599687286711784,16.995333501791013,18.42753499595584,19.894101235143562,21.39309446556749,22.92285031063007,24.481998367834027,26.0694828056981,27.684582960666226,29.326933934023245,30.99654718880663,32.693831146718544,34.41961178504005,36.17515323354252,37.962178371402096,39.78288942410988,41.63998856038814,43.536698489100246,45.47678305616414,47.46456784146709,49.50496075577482,51.60347263764815,53.766237850352056,56.00003487877254,58.3123069263262,60.71118251187362,63.20549606663384,65.80480853109421,68.51942795192713,71.36043007889884,74.3396789617846,77.46984754728157,80.76443827591966,84.23780367897544,87.90516697538678,,,,,,,,,,,
112,Thumpdigger Botson I,,88.3377905308404,77.28661866235674,67.60897805633566,59.21607671224895,52.02219095217026,45.9446204714293,40.903643389266136,36.822471299485535,33.62720432111123,31.24678614904027,29.612959104697275,28.66021918668878,28.32577112145751,28.549483413936674,29.273843398204342,30.443912288137636,32.00728022806715,33.914021343431145,36.11664879142994,38.57006981168017,41.23154077686908,44.06062224340888,47.01913400209102,50.07111012874044,53.18275403487,56.32239351833465,59.46043581398583,62.56932264432568,65.62348527016145,68.59929954125978,71.47504094700096,74.23083966703314,76.84863562192686,79.31213352382929,81.60675792711828,83.71960827905703,85.6394139704483,87.35648938628833,88.86268895642195,90.15136220619583,91.21730880711377,92.05673362749025,92.6672017831055,93.04759368785884,93.19806010442387,93.11997719490236,92.81590157147852,92.28952534707338,91.5456311859992,90.59004735461372,89.42960277197403,88.07208206049201,86.52618059658712,84.80145956134169,82.90830099115541,80.85786282839896,78.66203397206833,76.33338932843981,73.88514486172329,71.33111264471765,68.68565590946474,65.96364409790262,63.1804079125219,60.35169436701764,57.49362183694586,54.62263511037638,51.75546043854754,48.90906058652135,46.10058988383568,43.34734927516164,40.6667413709543,38.07622549811025,35.593272750620216,33.235321040223276,31.01973014706175,28.96373677033499,27.084409578954485,25.398604262197253,23.92291858036107,22.673647415417637,21.66673782166811,20.91774407639608,20.441782730523204,20.25348765926266,20.366965112774434,20.7957487668168,21.55275477340481,22.650236811462406,24.099741137474986,25.912061636148607,28.09719487105619,30.66429513530364,33.621629502171295,36.97653287577751,40.73536304172918,44.903455717773866,49.48507960446527,54.48339143579614,59.90039102987853,65.73687633957444,,,,,,,,,,,
113,Rocklift Botsky II,,91.72102138504846,86.39501352088466,81.77688307168503,77.820824557722,74.48230053892544,71.71804198303151,69.48604812947288,67.74558584901014,66.45718849910448,65.58265427503167,65.08504405673733,64.92867875143337,65.07913613193574,65.50324717074346,66.169091869859,67.0459945863497,68.1045188536506,69.31646169860868,70.65484745426795,72.09392106839627,73.60914090775316,75.1771710580989,76.77587311994495,78.38429750004566,79.98267419863116,81.55240309238155,83.07604371314243,84.53730452238149,85.92103168138674,87.21319731720541,88.40088728432487,89.47228842209407,90.41667530788678,91.22439650600592,91.88686031232902,92.39651999469514,92.74685852903292,92.93237283123005,92.94855748474382,92.79188796395299,92.45980335325109,91.9506885618808,91.26385603450953,90.39952695754644,89.35881196120093,88.14369131728144,86.75699463273716,85.2023800389392,83.48431287670424,81.60804387705923,79.57958683774693,77.40569579547298,75.09384169389432,72.6521885473491,70.08956910032686,67.4154599826812,64.63995636058335,61.77374608321615,58.828083325210336,55.81476172482202,52.746087017850755,49.63484916729924,46.49429398877456,43.338094271630176,40.18032039585012,37.035410444672536,33.91813981295667,30.843590311290157,27.827118765836932,24.8843251139281,22.031019995391873,19.28319183962674,16.65697344841522,14.168608074477424,11.834414995769173,9.670754585518042,7.693992878002876,5.920465630072259,4.366441878408151,3.0480869925256178,1.9814252235195235,1.182301748546459,0.6663442110537643,0.44892375674511265,0.545115565290216,0.9696588777752929,1.7369165198932568,2.8608339208768414,4.354897628172813,6.232093317856921,8.504863300790664,11.185063524516313,14.283920070901015,17.81198514951205,21.77909258674056,26.194312810663927,31.065907331649726,36.40128271870213,42.20694407154434,48.4884479884526,,,,,,,,,,,
114,Rockvator Botsky,,70.17095197068345,76.98616954292427,82.78440239864716,87.62748815785388,91.57638076126989,94.69104567990745,97.0303599294023,98.65201688912421,99.61243592606118,99.96667682347716,99.76835901434374,99.06958561954525,97.92087229085777,96.37108085870169,94.46735778466797,92.25507741881822,89.7777900617583,87.07717483148565,84.1929973350104,81.16307214475015,78.02323007969818,74.80729029136589,71.54703715449833,68.27220196256373,65.01044942801688,61.787368987335725,58.626470910832126,55.54918721723595,52.57487739305314,49.72083891669732,47.00232258739494,44.43255265886448,42.02275177776906,39.782170726942695,37.7181229733907,35.83602402106303,34.139435568401865,32.63011447066307,31.308066507010402,30.171604952384584,29.217413954144924,28.440616713486207,27.834848471626767,27.39233430077319,27.103971699856405,26.959417995042514,26.947182545017533,27.05472375104442,27.26855087179622,27.57433064295973,27.956998701616346,28.40087581539361,28.889788916392,29.407196939885097,29.936321467793668,30.46028217693265,30.962237092033188,31.425527643536647,31.833828530163455,32.171302386255704,32.42275925389336,32.57382085978249,32.61108969692086,32.52232291103227,32.296610991780014,31.9245612687494,31.398486212206123,30.712596538629427,29.863199121015263,28.848899703957315,27.670810423499432,26.332762131761726,24.84152152634126,23.207013084485265,21.442545802040378,19.565044737171313,17.595287358858023,15.558144700164432,13.482827316278929,11.403136047331886,9.357717585986048,7.3903248497972855,5.550082158354681,3.8917552151894195,2.4760258944600193,1.3697718324103563,0.646350823601865,0.38589002191848376,0.6755799463474349,1.6099732915287566,3.2912885430854613,5.829718397722091,9.343742988100981,13.960447912484604,19.815847069163805,27.055210295647978,35.83339581263462,46.315187472752186,58.67563681408207,73.10040991843572,,,,,,,,,,,
115,Firepulverizer Boterson,,100.0,97.72603588197232,95.54617723948968,93.45410625006653,91.44370001967894,89.50903058276451,87.64436490222243,85.84416486941348,84.10308730416,82.41598395474595,80.77790149791684,79.18408153887971,77.62996061130329,76.1111701773178,74.62353662751508,73.16308128094853,71.72602038513313,70.30876511604546,68.90792157812363,67.52029080426739,66.14286875583805,64.77284632265847,63.407609323013105,62.04473850364801,60.68200953977079,59.31739303505066,57.949054521618365,56.57535446006628,55.194848239448326,53.80628617728003,52.40861351953846,51.0009704406623,49.58269204355181,48.15330835956879,46.71254434853667,45.260319898740406,43.7967498269266,42.32214387830339,40.83700672654045,39.342037973769145,37.83813215058231,36.32637871603443,34.808062057641536,33.284661491381215,31.75785126169273,30.229500541476792,28.701673432095795,27.176628963373645,25.65682109359585,24.14489870950954,22.643705626323328,21.156280587707492,19.685857265793892,18.23586426117586,16.80992510290846,15.411858248508219,14.045677083953272,12.71558992368333,11.426000010599775,10.181505516065394,8.986899539904663,7.84717011040364,6.7675001843099665,5.753267646832766,4.810045311642887,3.943600920872624,3.1598971451159503,2.4650915834283795,1.8655367633269384,1.3677801407904,0.9785641002589515,0.7048259546344195,0.5536979452801525,0.5325072420213057,0.6487759431442998,0.9102210753973725,1.3247545939900967,1.9004833825939196,2.6457092533416144,3.56892894682783,4.678834132108342,5.984311406700933,7.494442296584726,9.218503256200565,11.165965668450745,13.346495844699211,15.769955024771455,18.446399376954616,21.386079997997413,24.599442913109996,28.097129075964283,31.88997436869358,35.98900960189283,40.40546051461873,45.150747774389394,50.236486977184484,55.67448864744527,61.47675823807482,67.65549613043746,74.22309763435932,,,,,,,,,,,
116,Thumpvator Botchik,,40.879902763386994,48.04422327739274,54.52783572556054,60.35889668764082,65.56509404307785,70.17364697100983,74.21130595026881,77.7043527593807,80.67860047656534,83.15939347973642,85.17160744650154,86.73964935416215,87.88745747971363,88.63850139984518,89.0157819909399,89.04183142907482,88.73871319002082,88.12802204924263,87.23088408189892,86.06795666284219,84.65942846661888,83.02501946746926,81.18398093932751,79.15509545582167,76.95667689027374,74.60657041569941,72.12215250480853,69.52033093000458,66.81754476338509,64.02976437674133,61.17249144155862,58.26075892901607,55.30913110998661,52.33170355503714,49.342103134428456,46.353488018115215,43.378547675745864,40.42950287666288,37.5181056899025,34.655639484194964,31.85291892796429,29.120289989328477,26.467629936099236,23.90434733578228,21.439382055577212,19.081205262377626,16.83781942277077,14.716758303037832,12.725086969153981,10.869401786788183,9.15583042130336,7.590031837756294,6.177196300897569,4.922045375171778,3.8288319247171048,2.901340113366136,2.1428854046450034,1.5563145617736516,1.1440056476659703,0.9078680249298885,0.8493423558672206,0.9694006024733681,1.2685460264378496,1.746813189143994,2.4037679516689985,3.238507474784196,4.249660218954371,5.435385944338468,6.79337571078916,8.320851877853116,10.014568104771172,11.870809350477336,13.885391873600284,16.053663232461588,18.37050228507774,20.830319189158892,23.4270554021084,26.15418368102422,29.00470808269781,31.971163963614785,35.04561797995432,38.21966808758996,41.484443542088485,44.830604898710874,48.24834401241228,51.72738403784134,55.2569794293409,58.82591594094684,62.422510626390455,66.03461183909565,69.64959923218004,73.25438375845653,76.8354076704307,80.37864452030237,83.86959915996562,87.29330774100691,90.6343377147091,93.87678783204657,97.0042881436891,100.0,,,,,,,,,,,
117,Extrawaller Botsky II,,84.06033571967379,83.07226259777414,82.28806016274427,81.69641636632832,81.28599254577833,81.04543802490764,80.96340463628616,81.02856116457744,81.2296077110177,81.55528997903666,81.9944134810203,82.53585766621558,83.16858996977679,83.88167978295408,84.66431234442369,85.50580255276006,86.39560870004982,87.32334612664788,88.27880079707494,89.25194279705738,90.23293975170871,91.21217016485296,92.18023667949001,93.12797925940276,94.04648829190623,94.92711761173841,95.76149744609313,96.5415472807947,97.25948864761462,97.90785783272976,98.47951850632299,98.96767427332517,99.36588114529934,99.66805993346662,99.86850856287413,99.9619143077046,99.94336594772807,99.80836584589537,99.55284194707336,99.17315969792226,98.6661338879148,98.02904041149714,97.25962795139165,96.35612958304195,95.31727430019924,94.14229846165097,92.83095715909113,91.38353550613263,89.80085984846139,88.08430889513232,86.23582477100715,84.25792399033459,82.1537083514714,79.92687575274644,77.5817309294658,75.12319611206033,72.55682160537445,69.88879628909748,67.12595803933658,64.27580407133142,61.346501203311036,58.34689604149215,55.28652508621984,52.17562475924973,49.02514135217241,45.846740895979146,42.65281895177016,39.45651032260437,36.27169868649108,33.11302615052354,29.99590272615461,26.9365157256139,23.951839079466815,21.05964257531653,18.278501017645937,15.627803308802948,13.127761451127713,10.799419470220064,8.664662259351323,6.746224345015908,5.067698573625785,3.6535447193468307,2.5290980130762244,1.7205775925630278,1.255094873669678,1.1606618427758681,1.466199270323361,2.201544845504371,3.3974612320901647,5.085644045402702,7.298729750427325,10.070303481067432,13.434906780542583,17.428045262925483,22.086196195823334,27.446816004200905,33.54834769534379,40.43022820496479,48.132895664452874,56.69779658926228,,,,,,,,,,,
118,Excadigger Boterson,,58.56471589588194,63.84680303867236,68.63539853456952,72.94881043462426,76.80508879415981,80.22202567277155,83.21715513432713,85.80775324696644,88.01083808310163,89.84316971941708,91.3212502368694,92.4613237206875,93.27937626037244,93.79113594969765,94.01207288670867,93.95739917372339,93.64206891733188,93.08077822839648,92.28796522205181,91.27781001770465,90.06423473903408,88.66090351399146,87.0812224748003,85.33833975795638,83.44514550422782,81.41427185865486,79.25809297055007,76.9887249934982,74.61802608535629,72.15759640825361,69.6187781285917,67.01265541704426,64.35005444855734,61.64154340234918,58.89743246191026,56.12777381500333,53.34236165366335,50.55073217419758,47.762163577185426,44.985676067478664,42.23003185420121,39.50373515074931,36.81503217479136,34.17191114826806,31.582102297392385,29.053077852649484,26.592052048796806,24.205981124863982,21.90156332415293,19.685238894237816,17.56319008696507,15.541341158453287,13.625358369093382,11.820649983548483,10.132366270754005,8.565399503917503,7.124383960518862,5.813695922310232,4.637453675315921,3.599517509832617,2.7034897204290176,1.9527146059463334,1.350278469497873,0.8990096184691954,0.6014783645181109,0.4599970235746887,0.4766199158412994,0.6531433657923983,0.9911057021748669,1.4917872580077385,2.156210370582231,2.9851393814618574,3.979080636482582,5.1382824857523035,6.462735283651246,7.952171388831999,9.606065164219324,11.423632977010074,13.403833198673562,15.545366204951392,17.846674375857294,20.305942095676894,22.92109575296891,25.68980374056342,28.609476455563428,31.67726629934374,34.89006767755131,38.24451700010608,41.73699268119943,45.36361513929534,49.120246797129944,53.00249208171163,57.00569742432125,61.12495126051164,65.35508403010778,69.69066817720714,74.12601815017952,78.65519040166676,83.2719833885828,87.96993757211419,,,,,,,,,,,
119,Rockborer Botberg,,48.80842914702074,53.466149884711655,57.881741418109165,62.05471999205535,65.98479057809847,69.67186077885499,73.11605393683926,76.31772144776097,79.27745427829024,81.99609368829032,84.47474115751821,86.71476751679272,88.71782128363033,90.4858362023488,92.02103798863834,93.32595027860053,94.40339978225494,95.25652064151348,95.8887579926223,96.30387073307158,96.50593349297276,96.4993378109037,96.28879251422141,95.87932330384244,95.27627154349109,94.48529225341507,93.51235130856922,92.3637218412665,91.04597984829701,89.56599900251445,87.9309446688905,86.14826712503667,84.22569398619402,82.17122183469034,79.99310705386536,77.69985586646341,75.30021357749365,72.80315302155839,70.21786221464863,67.55373121040782,64.82033816086269,62.02743458162229,59.18492982154451,56.302874736870216,53.39144456982526,50.46092103168993,47.52167359033646,44.58413996223385,41.65880580892047,38.756183637944645,35.88679090827248,33.06112734016375,30.289651429515242,27.582756166671825,24.950743959705374,22.40380076216124,19.951969405272308,17.605122134640933,15.372932351388663,13.2648455577732,11.290049507273517,9.457443559142483,7.77560723742715,6.252767994456771,4.896768178798396,3.7150312076804535,2.7145269438836146,1.9017362770996733,1.282614909758129,0.8625563473199541,0.6463540930397499,0.63816304719527,0.8414601107843018,1.2590039936901272,1.8927942273133358,2.744029381673005,3.813064486973667,5.099367659642174,6.601475932829849,8.31695029138419,10.242329911287463,12.37308560356315,14.703572462649873,17.22698171924341,19.935291797606155,22.81921857734386,25.86816485965132,29.070169038024314,32.411852973439686,35.87836907400384,39.45334657906799,43.1188370478116,46.85525905229309,50.64134207496952,54.45406961068111,58.26862147310728,62.05831530568698,65.79454729700934,69.44673210066911,72.98224195959345,,,,,,,,,,,
120,Firewalker Boterson,,51.422982595226195,56.73628236387604,61.65955882727651,66.20913432004465,70.40075084933034,74.2495839872198,77.77025676313909,80.97685355625774,83.8829339878923,86.50154681390985,88.8452438171316,90.9260936997364,92.75569597566425,94.34519486302005,95.70529317647691,96.84626621967985,97.7779756776493,98.50988350918462,99.05106583926784,99.4102268514669,99.5957126803395,99.61552530383648,99.47733643570544,99.18850141789423,98.75607311295461,98.1868157964457,97.48721904933757,96.66351165041485,95.72167546868013,94.66745935575774,93.50639303829706,92.24380101037627,90.8848164259058,89.43439499103188,87.89732885654013,86.27826051025912,84.5816966694639,82.81202217327953,80.97351387508472,79.07035453491524,77.10664671186764,75.08642665650265,73.01367820324887,70.8923466628062,68.72635271454948,66.51960629893198,64.2760205098891,61.99952548724157,59.694082309099514,57.363696884265565,55.01243384463861,52.64443043761737,50.263910418503784,47.875197942906915,45.48273145914587,43.09107760065428,40.70494507838273,38.32919857320348,35.968872628312944,33.62918554163607,31.315553258229418,29.033603262684935,26.7891884715334,24.588401125647977,22.437586682647844,20.34335770930172,18.312607773931298,16.352525338815042,14.470607652591482,12.674674642663003,10.972882807599174,9.373739109540415,7.886114866601656,6.51925964527563,5.282815152836478,4.186829129743865,3.2417692420455695,2.458536973781597,1.848481519388045,1.4234136760998608,1.1956197363549184,1.1778753801975275,1.3834595676820949,1.826168431276147,2.520329168264302,3.480813933152027,4.723053730068935,6.263052305171863,8.11740003904927,10.303287839124572,12.838521032059095,15.74153325615646,19.0314003537653,22.727854263683607,26.851296913562024,31.42281411230708,36.46418944248502,41.997918152725184,48.047221050123966,54.63605839264802,,,,,,,,,,,
121,Wallvator Botski,,76.02815631820151,81.45829907424651,86.07077247307723,89.9160121047553,93.04278212301551,95.4982003148349,97.32776317000214,98.57537095068663,99.28335276100772,99.49249161660401,99.24204951420252,98.5697925011879,97.51201574517165,96.10356860356137,94.37787969312997,92.36698195958483,90.1015377471371,87.6108638680709,84.92295667231245,82.06451711699947,79.0609758360502,75.93651820973277,72.7141094342343,69.41551959123024,66.0613487174535,62.67105187426365,59.26296421721626,55.85432606563199,52.46130797216589,49.09903579237658,45.781615754295466,42.52215952799599,39.332809295162825,36.22476281866111,33.208298512105664,30.292800509430084,27.486783734456253,24.797918970463318,22.23305792975697,19.798258323238617,17.498808929974718,15.339254666765937,13.323421657716315,11.454442303802516,9.734780352443236,8.166255967068077,6.750070796687063,5.486833045459473,4.376582542263679,3.4188158102659005,2.612511136489299,1.9561536413837761,1.4477603483945864,1.0849052535319161,0.8647443949399918,0.7840409224662718,0.8391901672308816,1.0262447111953843,1.3409394567324548,1.7787166961948806,2.334751181484777,3.00397519362277,3.7811036123173642,4.66065898553429,5.6369965990650615,6.704329546097015,7.856753796781874,9.088273267805691,10.39282489195727,11.764303687698012,13.196587828730259,14.683563713567905,16.21915103510443,17.797327850182587,19.412155649163434,21.05780442549603,22.728577745285744,24.41893781686439,26.123530560359217,27.837210677262178,29.555066719997527,31.272446161494894,32.98498046475352,34.68861015241608,36.379609876334605,38.05461348714143,39.71063910381809,41.34511418326406,42.95590058986672,44.54131966506958,46.100177296942086,47.63178898974983,49.13600493352186,50.61323507362075,52.0644741803124,53.49132691833359,54.89603291646497,56.281491837094755,57.651288445791636,59.00971768087475,,,,,,,,,,,
122,Extralift Boterson II,,53.181533391726646,62.67759787036546,70.81853932301453,77.69528747603411,83.39589808335872,88.00554312292152,91.60650359335376,94.27816491095892,96.09701490696182,97.13664442503276,97.46775051908638,97.15814225135551,96.27274909073984,94.8736319114295,93.01999659180368,90.76821021360392,88.17181986138243,85.2815740222253,82.14544658575046,78.80866344438093,75.31373169389231,71.70047143423584,68.00605017063593,64.26501981496277,60.50935628737966,56.76850171826547,53.069409250411816,49.436590441495255,45.892165266824215,42.45591472236087,39.14533602801812,35.97570043123129,32.96011361080447,30.10957868103228,27.433061796096148,24.937560354735638,22.628173805194614,20.508177050442132,18.579096453668868,16.84078844405737,15.291520722828245,13.928056069560842,12.74573874878848,11.738583516868896,10.899367229130188,10.219723047290024,9.690237247151885,9.300548626573882,9.039450513714904,8.894995375553426,8.854602026682835,8.90516543838057,9.033169147952945,9.224800268354475,9.466067098082025,9.742919331343959,10.041370868504494,10.34762522680203,10.648203551344116,10.930075226375076,11.180791086819838,11.388619230103284,11.542683428242865,11.6331041402168,11.651142124608535,11.589344652523488,11.441694320781984,11.20376046538885,10.872853175274273,10.448179906312756,9.931004695615895,9.324809976097274,8.635460991317899,7.871372810604038,7.043679944435183,6.166408560113607,5.256651297709451,4.33474468627066,3.4244491603210983,2.553131676623403,1.7519509312220523,1.0560451767598007,0.5047226400677557,0.1416545400341479,0.015070705741999927,0.1779577948874274,0.6882601124706178,1.6090830297610172,3.0088990035378314,4.961756195604034,7.547489692580548,10.85193532597198,14.967146092500014,19.991611174723943,26.03047756193307,33.19577427130406,41.606639169351155,51.38954839362873,62.678548374729885,75.61549045854827,,,,,,,,,,,
