id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Nanochip Model,Polarity Sinks,Arakyd Vocabulator Model,Axial Piston Model,InfoCore Size,Repulsorlift Motor HP,Astrogation Buffer Length,Sonoreceptors,Cranial Uplink Bandwidth,AutoTerrain Tread Count,Productivity
121,Excawalker Boterson I,,100.0,88.31170984209595,77.60758947748269,67.84217032298794,58.97090825808499,50.950183624892745,43.73730122817559,37.29049033534355,31.568904676452163,26.53262244420256,22.142646293941404,18.36090334366095,15.150245173999007,12.474447828238928,10.298211812309667,8.587162094785697,7.307848106887082,6.427743742479444,5.9152473580739615,5.739681772827379,5.871294268541996,6.281256589665698,6.941664943291911,7.825539999159634,8.90682688965343,10.160395209803404,11.562039017285244,13.088476832420202,14.717351638175082,16.427230880162266,18.197606466639687,20.00889476851083,21.84243661932475,23.680497315276078,25.50626661520502,27.303858740597327,29.058312375584272,30.755590666942744,32.38258122409519,33.92709611910956,35.377871886699495,36.72456952422408,37.957774491688056,39.068996711741484,40.05067056968034,40.8961549134461,41.5997330536255,42.156612763451164,42.56292627880097,42.815730298198744,42.91300598281376,42.85365895646037,42.637519305599284,42.265341579336166,41.7388047894227,41.06051241025555,40.233992378877474,39.26369709497658,38.1550034208865,36.914212681586605,35.54855066470158,34.066167620501865,32.476138261903515,30.788461764467737,29.01406176640198,27.164786368558676,25.25340813443586,23.29362409017741,21.30005572457287,19.28824898905684,17.27467429770978,15.27672652725783,13.312725017072806,11.401913569170928,9.564460448215696,7.821458381515429,6.19492455902345,4.707800633339509,3.3839527197083124,2.2481713960202963,1.3261717028121167,0.6445931432646749,0.23099968320555783,0.11387975110747832,0.32264623808878773,0.8876364979130645,1.8401123469903986,3.212260064375251,5.03719039176824,7.348938533515788,10.1824641566092,13.573651390686258,17.559308828028914,22.17716952356662,27.465890994872765,33.46505522216659,40.215168648313345,47.7576621788246,56.134891181855465,65.3901354882076,,,,,,,,,,,
122,Pullwaller Botski,,1.1214879831159015,2.1615710496534533,3.4339149848975654,4.921834194952434,6.6090300131146735,8.479590699873313,10.517991442909791,12.70909435709799,15.038148484504179,17.490789794387045,20.05304118319773,22.711312474579746,25.45240041936906,28.26348869559403,31.132147908475435,34.0463355904265,36.99439620105281,39.96506112715243,42.947448682715795,45.931064108925796,48.905799574157705,51.86193417397924,54.790133931150514,57.68145179562407,60.52732764454487,63.3195882822503,66.05044744027013,68.71250577732657,71.29875087933426,73.80255725940025,76.21768635782398,78.53828654209734,80.75889310690462,82.87442827412255,84.88020119282025,86.77190793925924,88.54563151689354,90.1978418563695,91.72539581552593,93.12553717939402,94.39589666019742,95.53449189735221,96.53972745746682,97.41039483434214,98.1456724489715,98.74512564954063,99.20870671142761,99.53675483720299,99.72999615662985,99.78954372666347,99.71689753145169,99.51394448233475,99.18295841784527,98.72660010370835,98.14791723284138,97.45034442535439,96.63770322854954,95.71420211692164,94.68443649215784,93.55338868313765,92.32642794593318,91.00931046380857,89.60817934722088,88.12956463381933,86.58038328844538,84.96793920313323,83.29992319710941,81.58441301679274,79.82987333579443,78.0451557549185,76.23949880216082,74.42252793271017,72.60425552894732,70.7950809004459,69.00579028397172,67.24755684348271,65.53194067012991,63.870888782256145,62.27673512539699,60.76220057228047,59.340392922826595,58.024806904148505,56.82932417055099,55.768213303531944,54.8561298117811,54.108116131181056,53.539601624806494,53.16640258292475,53.004722222995575,53.07115068967079,53.38266505479516,53.95662931740543,54.810794403730974,55.96329816719365,57.43266538840737,59.23780777517904,61.39802396250747,63.932999512584075,66.8628069147927,70.20790558570974,,,,,,,,,,,
123,Pushdigger Botsky II,,5.200088963323996,9.519531320360443,13.743578066490391,17.866833390221164,21.884160823670573,25.79068324256688,29.581782866248833,33.253101257665655,36.80053932337702,40.2202573135531,43.5086748219745,46.662470786032344,49.67858348672819,52.554210548674085,55.28680894009255,57.87409497281655,60.31404430228957,62.6048919275655,64.74513219130877,66.73351877979424,68.56906472290724,70.2510423941436,71.77898351060959,73.15267913302198,74.37217966570799,75.43779485660531,76.35009379726212,77.10990492283703,77.7183160120992,78.17667418742816,78.48658591481403,78.64991700385725,78.6687926077689,78.54559722337041,78.28297469109368,77.88382819498118,77.35132026268576,76.6888727654708,75.90016691821008,74.98914327938792,73.9600017510991,72.81720157904883,71.56546135255284,70.20975900453729,68.75533181153882,67.20767639370462,65.57254871479222,63.85596408216967,62.06419714681558,60.203781903318884,58.28151168987912,56.30443918830618,54.27987642402051,52.21539476605303,50.11882492704507,47.99825696324848,45.86204027452552,43.71878360434905,41.57735503980225,39.44688201157887,37.3367512939831,35.25660900492961,33.21636060594352,31.22617090216041,29.296464042326388,27.437923518797998,25.661492167542246,23.978372168136644,22.400025043769137,20.938171661238147,19.604792230952583,18.41212630693185,17.372672786805747,16.499189911814607,15.804695266809228,15.302465780250904,15.006037724211303,14.929206714372599,15.086027710027581,15.490815014079311,16.158142273041364,17.102842477038006,18.34000795980363,19.88499039868326,21.753400814632467,23.96110957221728,26.52424637961396,29.459200288609537,32.78261969460144,36.5114123365975,40.662745297215864,45.25404500268564,50.30299722284585,55.82754707114636,61.84589900464736,68.37651682401949,75.43812367354401,83.04970204111233,91.23049375822693,100.0,,,,,,,,,,,
124,Firewaller Botchik,,0.0,8.663210129105906,16.834052745290098,24.52517145570002,31.749112034458882,38.518322422665705,44.84515272839527,50.74185522669814,56.22058435960067,61.29339673610498,65.972251132189,70.26900849080643,74.19543192188674,77.76318670233518,80.98384027603281,83.86886225383643,86.42962441357868,88.67740070006795,90.62336722508834,92.27860226739989,93.65408627273831,94.76070185381509,95.60923379031755,96.21036902890877,96.57469668322763,96.7127080338887,96.6347965284825,96.35125778157519,95.87228957470879,95.20799185640105,94.36836674214547,93.36331851441153,92.20265362264423,90.8960806832645,89.45321047966902,87.8835559622303,86.19653224829652,84.40145662219177,82.50754853521582,80.52392960564426,78.45962361872849,76.32355652669565,74.12455644874872,71.8713536710664,69.57258064680316,67.23677199608927,64.87236450603086,62.48769713070982,60.091010991183666,57.690449375485855,55.29405773862561,52.90978370258787,50.54547705633341,48.20888975579879,45.907675923896335,43.64939185051412,41.441495992516074,39.291348973741826,37.20621358500683,35.193254784102365,33.2595396957954,31.41203761182873,29.657619990920978,28.00306045876647,26.455034808035407,25.020120998373642,23.704799156402935,22.515451575720654,21.458362716900332,20.539719207490748,19.765609842016865,19.142025581979386,18.67485955585452,18.369907059094515,18.232865554127404,18.269334670356944,18.484816204162566,18.884714118899677,19.474334544899243,20.258885779468205,21.2434782868893,22.433124698420926,23.832739812297238,25.4471405937283,27.281046174899796,29.33907785497357,31.62575910008653,34.145515543352204,36.902674984859175,39.901467391672455,43.14602489783239,46.64038180435516,50.38847457923299,54.39414185743352,58.66112444090043,63.193065298552966,67.99350956628668,73.06590454697218,78.41359971045621,84.03984669356147,,,,,,,,,,,
125,Pullwaller Boterson,,0.0,5.77996323220942,11.388126587261485,16.82132851322534,22.076632878463887,27.151328971633767,32.04293150168537,36.749180597862846,41.26804180970407,45.597706107040686,49.73658987999808,53.68333493899537,57.43680851474542,60.996103258254884,64.36053724082413,67.52965395404725,70.50322230981213,73.28123664030039,75.86391669798738,78.25170765564224,80.44528010632777,82.44553006340064,84.25357896051113,85.87077365160337,87.29868641091525,88.5391149329783,89.5940823326179,90.46583714495313,91.15685332539681,91.66983024965555,92.00769271372968,92.17359093391325,92.17090054679412,92.00322260925383,91.67438359846773,91.18843541190488,90.54965536732809,89.76254620279394,88.8318360766527,87.76247856754847,86.55965267441906,85.228762816496,83.77543883330458,82.2055359846639,80.52513495068669,78.74054183177955,76.85828814864274,74.88513084227029,72.82805227395005,70.69426022526346,68.49118789808583,66.22649391458629,63.90806231722744,61.54400256876591,59.142649552251996,56.71256357102962,54.26253034873665,51.80156102930454,49.33889217695854,46.88398577621767,44.44652923189473,42.0364353690962,39.66384243322226,37.33911408996697,35.07283942531813,32.87583294555711,30.759134577259296,28.734009667293492,26.811948982822578,25.00466871130301,23.32411046048501,21.782441258412533,20.392053553423324,19.16556521414882,18.115819529514305,17.255885208738665,16.59905638133468,16.158852597108808,15.949018826161279,15.983525458886012,16.276568305970653,16.842568598396756,17.696172987439517,18.852253544667786,20.32590776194435,22.132458551425636,24.287454245561847,26.806668597096852,29.706100779068343,33.00197538480783,36.710742427940446,40.84907734238508,45.43388098235454,50.482279622355016,56.01162495718696,62.0394941019441,68.58368959201417,75.66223938307846,83.29339685111225,91.49564079238445,,,,,,,,,,,
126,Fireborer Botberg II,,0.014004648019686188,5.902904755396429,11.521574175665316,16.878582002604112,21.982339628594154,26.841100744620313,31.462961340271008,35.855859703738254,40.02757642181757,43.98573437990805,47.737798762012346,51.29107705073664,54.652719027290715,57.82971677148786,60.82890466174493,63.65695937508236,66.3203998871241,68.82558747209767,71.17872570283416,73.38586045076816,75.45287988593788,77.38551447698507,79.189336991155,80.86976249429651,82.432048350862,83.88129422390742,85.22244207509229,86.4602761646796,87.59942305153604,88.64435159313173,89.59937294554042,90.46864056343934,91.25615020010932,91.96573990743475,92.60109003590358,93.16572323460726,93.66300445124085,94.09614093210291,94.46818222209565,94.78202016472468,95.04038890209932,95.24586487493238,95.40086682254018,95.50765578284263,95.56833509236323,95.58485038622898,95.55898959817044,95.49238296052178,95.38650300422063,95.24266455880829,95.06202475242947,94.84558301183256,94.59418106236943,94.30850292799552,93.9890749312699,93.63626569335503,93.25028613401709,92.83118947162573,92.3788712231541,91.89306920417906,91.3733635288809,90.8191766100435,90.22977315905426,89.6042601859042,88.94158699918782,88.24054520610326,87.49976871245211,86.71773372263961,85.89275873967446,85.02300456516907,84.10647429933918,83.14101334100424,82.12430938758725,81.05389243511472,79.92713477821668,78.74125101012676,77.4932980226822,76.18017500632372,74.79862345009545,73.34522714164551,71.81641216722508,70.20844691168921,68.51744205849636,66.73935058970844,64.86996778599142,62.9049312266141,60.83972078944946,58.66965865097358,56.3899092862663,53.99547946901108,51.481218271494846,48.84181706460802,46.071809517844656,43.16557159930242,40.11732157568224,36.921120012289116,33.57086977303115,30.060316020420114,26.38304621557132,22.532490118203793,,,,,,,,,,,
127,Thumppulverizer Botsky Jr.,,100.0,89.05050115338051,79.13029882475468,70.18909557274013,62.177643020788494,55.047741857185244,48.75224183504975,43.245041772335284,38.48108955182898,34.416382121151926,31.00796549275905,28.21393474393919,25.99343401681508,24.306656518343363,23.114844520314527,22.380289359353014,22.066331436917118,22.137360219299044,22.558814237624865,23.29718108785459,24.319997430782088,25.59584899203512,27.094370562075397,28.786245996198453,30.643208214533708,32.63803920204456,34.74457000852819,36.937680748615776,39.19330060177235,41.48840781229681,43.801029689321986,46.11024260681452,48.396172003575124,50.63999238323819,52.82392731427217,54.931249429979275,56.94628042849578,58.854391072791714,60.64200119067088,62.29657967477137,63.806644482564806,65.16176263635685,66.35255022328701,67.37067239532875,68.20884336928935,68.86082642681009,69.32143391436598,69.58652724326609,69.65301688965332,69.51886239450444,69.18307236363006,68.64570446767482,67.90786544211721,66.97171108726954,65.84044626827813,64.51832491512286,63.01065002261823,61.32377365041188,59.46509692298572,57.44307002965529,55.26719222457039,52.948011826714506,50.49712621990511,47.9271818527933,45.25187423886427,42.4859479564374,39.64519664866525,36.74646302353506,33.80763885386725,30.84766497731681,27.88653129637209,24.945276778355378,22.04598945542319,19.211806424566003,16.466913847607504,13.836546951205772,11.346990026853184,9.025576430874779,6.900688584430893,5.001757973514552,3.3592651489539778,2.0047397264099263,0.9707603863776966,0.2909548741867263,0.0,0.13362163881465025,0.7285947304608393,1.822743279603921,3.4549403557423144,5.6651080932086835,8.494217691169176,11.98428941362407,16.178392589408165,21.120645612188746,26.856215940468246,33.431320097582514,40.89322367170169,49.29024131582838,58.67173674780101,69.08812275029065,,,,,,,,,,,
128,Extrawidget Botberg Jr.,,18.672370423010975,25.62870573428551,32.20303051362089,38.40270802850418,44.23512108835263,49.707672044513714,54.82778279026509,59.602894760814635,64.04046893330042,68.14798582679074,71.93294550228404,75.40286756270902,78.56529115292457,81.42777495971977,83.99789721181392,86.28325567985652,88.29146767642726,90.03017005603603,91.50701921512297,92.72969109205833,93.70588116714266,94.4433044626067,94.9496955426113,95.23280851324762,95.30041702253698,95.16031426043091,94.82031295881112,94.28824539148957,93.57196337420837,92.67933826463987,91.6182609623866,90.39664190898131,89.02241108788695,87.50351802449671,85.84793178613386,84.06364098205201,82.15865376343491,80.14099782339653,78.01872039698102,75.79988826116276,73.49258773484632,71.10492467886651,68.64502449598822,66.12103213090674,63.54111207024738,60.913448342565744,58.24624451834762,55.547723710009,52.82612857189613,50.08972130028534,47.346783633383275,44.60561685132674,41.87454177618269,39.1618987719484,36.4760477445513,33.82536814184893,31.218258953629153,28.66313871161001,26.1684454894397,23.74263690269666,21.39419010888957,19.131601807457233,16.96338823976865,14.898085189123133,12.944247980750049,11.110451481809154,9.405290101390161,7.837377790513241,6.4153480421286275,5.147853891116727,4.0435679142883085,3.1111822303841334,2.359408500075342,1.7969779259631085,1.4326412525790788,1.2751687663848281,1.3333502957722194,1.6159952110633564,2.131932424510494,2.8900103902962515,3.8990971045331677,5.1680801052644,6.705866472462718,8.521382828031589,10.623575335804466,13.021409701545176,15.723871172947572,18.73996453963569,22.07871413316396,25.74916382701685,29.76037703660903,34.121436719285626,38.841445374321594,43.929525042922386,49.39481730822328,55.24648329529029,61.49370367111935,68.14567864463645,75.21162796669816,82.70079093009088,,,,,,,,,,,
129,Wallborer Boterson,,0.0,10.011683683635692,19.353052135498523,28.048074571992686,36.120335993558136,43.593037184670536,50.48899471384129,56.830640933617545,62.640023980582164,67.93880777535375,72.74827202258669,77.08931221097099,80.98243961323249,84.44778128613271,87.50508007046895,90.1736945910742,92.47259925681722,94.42038426060243,96.03525557937007,97.33503497409609,98.33715998979216,99.05868395550567,99.51627598431975,99.72622097335329,99.70441960376091,99.46638834073292,99.0272594334954,98.40178091531018,97.60431660347473,96.64884609932244,95.54896478822218,94.31788383957878,92.96843020683268,91.51304662746008,89.96379162297296,88.33233949891891,86.62998034488146,84.86762003447959,83.0557802253683,81.20459835923812,79.32382766181549,77.42283714286233,75.51061159617653,73.59575159959165,71.68647351497697,69.7906094882374,67.91560744931377,66.06853111218251,64.2560599748558,62.484489319381595,60.759730211843674,59.08730950236127,57.47236982508962,55.9196695982196,54.43358302397775,53.01810008862641,51.67682656246377,50.412983999823524,49.22940973907524,48.12855690262418,47.11249439691132,46.182906912413465,45.341094923643055,44.58797468914832,43.92407825151314,43.34955343735721,42.86416385733593,42.467288906140396,42.157923762497596,41.93467938917004,41.795782532956174,41.7390757246899,41.76201727924109,41.86168129551527,42.034757656453834,42.277552029033615,42.58598586426746,42.955596397203806,43.381536646926804,43.858575416556505,44.38109729324847,44.94310264819422,45.53820763662069,46.15964419779101,46.80026005500346,47.45251871559284,48.10849947092866,48.759897396417294,49.39802335149977,50.01380397965362,50.59778170839182,51.140114749263205,51.630577097852026,52.05855853377851,52.41306462069891,52.682716706304575,52.85575192232292,52.920023184517085,52.86299919268632,52.671764430664595,,,,,,,,,,,
130,Waterwaller Botchik,,0.4598755612157671,2.8391123344028046,5.256620845913414,7.707870175853984,10.188414506160333,12.693893120597712,15.22003040476081,17.762635846073728,20.317604033790023,22.880914658992666,25.44863251459407,28.01690749533607,30.58197459778995,33.1401539203564,35.68785066326556,38.221555128576995,40.73784272017971,43.23337394379213,45.704894406962104,48.14923481906694,50.56331099131336,52.94412383673752,55.28875937020501,57.59438870841084,59.85826806987946,62.077738774964764,64.25022724585006,66.37324500654809,68.44438868290104,70.4613400025805,72.42186579508751,74.32381799175256,76.16513362573556,77.94383483202581,79.65802884744211,81.30590801063263,82.88574976207505,84.39591664407635,85.83485630077308,87.20110147813115,88.4932700239459,89.71006488784215,90.85027412127408,91.91277087752536,92.8965134117091,93.80054508076776,94.62399434347333,95.36607476042713,96.02608499406003,96.60340880863222,97.09751507023337,97.50795774678267,97.83437590802853,98.07649372554903,98.23412047275144,98.30715052487271,98.29556335897902,98.19942355396611,98.01888079055911,97.75416985131253,97.40561062061032,96.97360808466604,96.45865233152239,95.86131855105172,95.18226703495577,94.4222431767656,93.58207747184187,92.66268551737457,91.66506801238307,90.59031075771634,89.43958465605265,88.21414571189962,86.91533503159462,85.54457882330405,84.10338839702408,82.5933601645801,81.01617563962697,79.37360143764913,77.66748927596026,75.8997759737035,74.0724834518516,72.18771873320641,70.24767394239962,68.25462630589195,66.21093815197392,64.11905691076522,61.981515114215014,59.800930396102075,57.580005492034246,55.32152823944929,53.02837157761404,50.703493547624774,48.349937292407326,45.970831056716946,43.569388187138344,41.14890713208564,38.71277144180217,36.26444976836105,33.80749586566455,31.34554858944451,,,,,,,,,,,
131,Extradigger Botberg Jr.,,0.0,7.2419555661537505,14.136920617882883,20.69350694469344,26.92024693233509,32.825593562801146,38.41792041432853,43.70552166139778,48.696612074733125,53.39932702130235,57.82172246431689,61.97177496323182,65.85738167374586,69.48636034780131,72.86644933358416,76.00530757552396,78.91051461429393,81.58957058681092,84.04989622623539,86.29883286197143,88.3436424196668,90.19150742121282,91.84953098474446,93.32473682464038,94.6240692515228,95.75439317225754,96.72249408995415,97.53507810396574,98.19877190988908,98.7201227995645,99.10559866107603,99.36158797875134,99.49439983316167,99.5102639011219,99.41533045569055,99.21567036616982,98.91727509810543,98.5260567132868,98.04784786974699,97.48840182176265,96.85339241985409,96.14841411078517,95.37898193756351,94.55053153944024,93.66841915191019,92.73792160671178,91.76423633182708,90.75248135148179,89.70769528614518,88.63483735253024,87.53878736359354,86.42434572853531,85.29623345279934,84.15909213807308,83.01748398228763,81.8758917796177,80.73871892048169,79.61028939154154,78.49484777570281,77.39655925211474,76.31950959617026,75.26770517950584,74.24507297000152,73.25546053178108,72.30263602521191,71.39028820690498,70.522026429715,69.70138064274008,68.93180139132227,68.21665981704693,67.55924765774324,66.96277724748404,66.4303815165857,65.96511399160829,65.56994879535536,65.24778064687416,65.00142486145579,64.83361735063465,64.74701462218898,64.74419378014046,64.82765252475461,64.99980915254048,65.26300255625074,65.61949222488172,66.07145824367332,66.62100129410902,67.2701426539162,68.02082419706558,68.87490839377173,69.83417831049246,70.90033760992971,72.0750105510287,73.35974198897851,74.75599737521173,76.26516275740437,77.88854477947652,79.62737068159142,81.48278830015649,83.45586606782231,85.54759301348304,,,,,,,,,,,
132,Excadigger Botchik Jr.,,99.54908915049317,86.25856020326208,74.26223199052671,63.496797386199475,53.900264550747465,45.41195693119246,37.97251326111097,31.523887560634222,26.009349136448144,21.373482581793365,17.562187776465244,14.522679886813819,12.203489365743858,10.554461952714844,9.526758673740943,9.072855841391059,9.146545054788819,9.702933199612488,10.698442448095122,12.090810259024416,13.839089377742846,15.90364783614753,18.24616895269035,20.829651332377864,23.618408866771322,26.578070733986742,29.675581398694835,32.879200612121,36.15850341204531,39.484380122802605,42.82903635528247,46.16599300692904,49.47008626174134,52.717467590273046,55.885603749632565,58.95327678348279,61.90058402204173,64.70893808208174,67.36106686693005,69.84101356646866,72.13413665713415,74.22710990191777,76.10792235036567,77.76587833857863,79.19159748921193,80.37701471147601,81.31538020113544,82.0012594405103,82.43053319847411,82.60039753045677,82.50936377844138,82.15725857096663,81.54522382312553,80.67571673656617,79.5525097994906,78.18069078665664,76.56666275937609,74.71814406551538,72.64416833949625,70.35508450229469,67.86255676144148,65.17956461102209,62.32040283167694,59.300681490600695,56.13732594154318,52.84857682480872,49.45399006725638,45.97443688229995,42.432103769908196,38.85049251660375,35.254420195464945,31.670019166124042,28.124737074768994,24.64733685414138,21.26789672353733,18.01781018880954,14.929786042363844,12.037848363160233,9.3773365167151,6.984905155098792,4.898524216935977,3.1574789274059953,1.8023697982446432,0.8751126277400338,0.4189385007351521,0.47839378863024634,1.0993401493782546,2.3289545274857755,4.21572915401639,6.809471546587947,10.161304509372384,14.323666133095767,19.35030979504012,25.296304159042297,32.218033175491335,40.17319608133536,49.22080740007317,59.421196941759355,70.83600980300506,83.52820636697359,,,,,,,,,,,
133,Pushwidget Botchik,,0.0,7.791627631153367,15.197606610796862,22.226568563381715,28.887093931122852,35.187711973998994,41.136900769752565,46.74308721388974,52.01464701968046,56.959904718158334,61.58713365812081,65.90455600612901,69.92034274650783,73.64261368134588,77.07943743049549,80.23883143157282,83.12876193995767,85.75714402879369,88.13184158898814,90.26066732921208,92.15138277590039,93.81169827325157,95.2492729832279,96.47171488555541,97.48658077772393,98.30137627498694,98.92355581036166,99.36052263462915,99.61962881633407,99.70817524178494,99.633411615054,99.40253645797713,99.02269711015411,98.50098972894834,97.844459289487,97.06009958466103,96.15485322512508,95.13561163929755,94.00921507336061,92.78245259126011,91.46206207470566,90.0547302231707,88.56709255389227,87.00573340187127,85.3771859198722,83.68793207842354,81.94440266581721,80.15297728810913,78.31998436911879,76.45170115042946,74.55435369138824,72.63411686910588,70.69711437845693,68.74941873207962,66.79705126037588,64.84598211151156,62.902130251416075,60.97136346378269,59.059498350068345,57.1723003294937,55.31548363904327,53.494711333465155,51.71559528527138,49.98369618473756,48.30452353990307,46.683535676571125,45.12613973830855,43.637691686446026,42.22349630007789,40.888807176062265,39.638826729020984,38.47870619133971,37.41354561316763,36.44839386241796,35.58824862476755,34.83805640365677,34.202712520290085,33.68706111363542,33.29589514042468,33.0339563751533,32.90593541008051,32.91647165522938,33.07015333838651,33.371517505102695,33.825050018691876,34.435185560232114,35.20630762856504,36.1427485402962,37.24878942979481,38.52866024919363,39.986539768389584,41.62655557504288,43.4527840745776,45.46925049018191,47.67992886280729,50.088742051169106,52.69956173174635,55.516208398782176,58.542451364282975,61.78200875801912,,,,,,,,,,,
134,Thumpvator Botson I,,0.0,5.737720365460799,11.30511162501871,16.701137029506796,21.924887381768645,26.975581036658372,31.852563901040632,36.55530943379061,41.083418645794,45.43662009994705,49.61476991115652,53.617851746339745,57.445976824424534,61.09938391634925,64.57843934506276,67.88363698552453,71.0155982647045,73.97507216158314,76.76293520715149,79.38019148441109,81.82797262837394,84.10753782606274,86.2202738165106,88.16769489076117,89.95144289186865,91.57328721489776,93.03512480692379,94.33898016703246,95.48700534632016,96.4814799478937,97.32481112687047,98.01953359037836,98.56830959755584,98.97392895955186,99.23930903952589,99.36749475264801,99.36165856609878,99.22510049906924,98.96124812276105,98.57365656038638,98.06600848716786,97.44211413033872,96.70591126914269,95.86146523483409,94.9129689106777,93.86474273194884,92.72123468593338,91.4870203119277,90.16680270123875,88.76541249718397,87.28780789509136,85.73907464229941,84.1244260381572,82.44920293402427,80.71887373327073,78.93903439127726,77.11540841543496,75.25384686514559,73.36032835182132,71.44095903888498,69.50197264176981,67.54973042791967,65.59072121678884,63.631561379842225,61.67899484055522,59.73989307441383,57.82125510891447,55.93020752356418,54.07400444988045,52.26002757139137,50.49578612363554,48.78891689416204,47.14718422253058,45.5784800003113,44.090823671084905,42.692362230442654,41.391370225986364,40.19624975732826,39.11553047609123,38.15786958590867,37.33205184242434,36.646989553292784,36.1117225781791,35.73541832875845,35.527371768717074,35.497005413751396,35.653869331568565,36.00764114188617,36.56812601643241,37.34525667894586,38.34909340517575,39.589824022881814,41.0777639118343,42.82335600381417,44.83717078261244,47.12990628403115,49.712388095882645,52.59556935798983,55.79053076218614,59.30848055231555,,,,,,,,,,,
135,Waterlift Botsky I,,0.0,9.721518984381078,18.809157303595896,27.284972960060763,35.17068348697278,42.48766594830979,49.25695693883044,55.49925258407418,61.23490854036116,66.48393999479238,71.2660216652496,75.60048780039533,79.50633217967287,83.00220811330631,86.10642844230051,88.83696553844112,91.21145130429456,93.24717717320799,94.96109410930939,96.36981260750751,97.48960269349186,98.33639392373276,98.92577538548127,99.27299569676927,99.39296300640933,99.30024499399497,99.00906886990026,98.53332137528025,97.88654878207059,97.08195689298788,96.13241104152937,95.05043609197314,93.84821643937806,92.53759600958375,91.13007825921059,89.63682617565976,88.06866227711326,86.43606861253377,84.74918676166483,83.01781783503075,81.25142247393656,79.45912085046814,77.64969266749206,75.83157715865576,74.01287308838735,72.20133875189593,70.40439197517105,68.6291101149833,66.882230058884,65.17014822520515,63.498920563059684,61.87426255234108,60.30154920372382,58.78581505866302,57.33175418939467,55.943720198935516,54.625726221083006,53.38144492041545,52.21420849229188,51.12700866285211,50.12249668901673,49.20298335848729,48.37043898974585,47.626493432055234,46.97243606545938,46.409215800782604,45.93744107963036,45.557379874388474,45.26895968822388,45.07176755508424,44.965050039697836,44.947713237573915,45.01832277500239,45.17510380905391,45.41594102758013,45.73837864921312,46.139620423365926,46.61652963023268,47.16562908078754,47.7831011167861,48.46478761076466,49.20618996603982,50.00246911670968,50.848445527652345,51.73859919452743,52.667069643774624,53.62765593261492,54.61381664904987,55.61866991186202,56.63499337061434,57.65522420565079,58.67145912809618,59.6754543798556,60.65862573361584,61.612048492843485,62.52645749178663,63.39224709547388,64.1994711997145,64.9378432310986,65.59673614699697,,,,,,,,,,,
136,Waterwidget Botson,,1.045266743065067,3.4989399679433504,5.968121860452158,8.450104372928907,10.942212460459814,13.441804080879885,15.946270194772945,18.4530347654716,20.959554759057266,23.46332014436015,25.96185389295928,28.452711979182457,30.933483380106296,33.40179007555621,35.85528704810641,38.291662283079894,40.70863676854851,43.10396449533284,45.475432457002306,47.8208606498751,50.13810207301827,52.42504272824758,54.67960162012768,56.899730755971966,59.08341514584263,61.228672802550726,63.333554741656,65.39614498146712,67.41456054304145,69.38695145018524,71.31150072945344,73.18642441014993,75.00997152432727,76.78042410678687,78.49609719507896,80.15533882950253,81.75653005310538,83.29808491168414,84.77845045378417,86.19610673069974,87.54956679647383,88.8373767078982,90.05811552451354,91.21039530860916,92.29286112522334,93.30419104214309,94.24309612990413,95.10832046179114,95.89864111383751,96.61286816482543,97.24984469628589,97.80844679249871,98.2875835404925,98.68619703004465,99.00326235368136,99.23778760667766,99.38881388705732,99.45541529559296,99.43669893580595,99.33180491396655,99.13990633909368,98.86020932295521,98.49195298006775,98.03440942769662,97.48688378585608,96.84871417730909,96.11927172756752,95.29796056489192,94.38421782029165,93.37751362752495,92.27735112309887,91.08326644626914,89.79482873904034,88.41164014616595,86.93333581514808,85.3595838962378,83.69008554243487,81.92457490948784,80.06281915589425,78.1046184429001,76.04980593450057,73.8982477974393,71.64984320120907,69.30452431805105,66.86225632295557,64.32303739366165,61.68689871065701,58.95390445717828,56.124151819210816,53.197770985488916,50.17492514749545,47.05581049946218,43.840656238369924,40.52972456394789,37.123310678674265,33.621742787776114,30.025382099229205,26.334622823758107,22.54989217483626,18.67165036868577,,,,,,,,,,,
