id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Arakyd Vocabulator Model,Astrogation Buffer Length,Repulsorlift Motor HP,Sonoreceptors,Axial Piston Model,Nanochip Model,Cranial Uplink Bandwidth,Polarity Sinks,AutoTerrain Tread Count,InfoCore Size,Productivity
115,Rockwaller Botski I,,100.0,98.54308558528548,97.23149995835809,96.05327166498796,94.99677145969832,94.05071230576536,93.20414937521832,92.4464800488395,91.7674439161642,91.15712277548076,90.60594063383056,90.10466370700803,89.64440041956061,89.2166014047888,88.8130595047461,88.42590977023903,88.04762946082721,87.67103804482323,87.28929719929275,86.89591081005446,86.48472497168004,86.0499279874943,85.58605036957493,85.08796483875281,84.55088632461175,83.97037196548868,83.34232110847347,82.66297530940909,81.9289183328915,81.1370761522697,80.28471694964577,79.3694511158748,78.38923125056485,77.34235216207712,76.22745086752576,75.04350659277799,73.78984077245407,72.46611704992725,71.07234127732389,69.60886151552329,68.07636803415782,66.47589331161294,64.80881203502707,63.07684110029171,61.282039612051335,59.42680888370353,57.51389243739882,55.546376004040894,53.52768752328636,51.46159714354489,49.352217221979174,47.20400232450501,45.02174922579114,42.8105969092594,40.5760265670846,38.32386160019466,36.060267618270444,33.79175243974596,31.525166091808163,29.267700810397052,27.026891040205676,24.81061343468002,22.62708685601944,20.48487237517584,18.39287327185452,16.360335034513668,14.396845360364459,12.51233415537135,10.717073534251398,9.021677820475142,7.43710354626592,5.974649452600094,4.645956489207187,3.4630078145696155,2.438128795922869,1.5839870092555937,0.9135922393092251,0.4402964795785097,0.177793932311,0.14012100850749726,0.34165632792156153,0.7971207190599218,1.521577219182492,2.5304310743019984,3.8394297391843746,5.464662877348463,7.422562361066026,9.729902271362166,12.403798898014822,15.46171073955498,18.921438503266735,22.801125105187232,27.119255670106362,31.894657531567397,37.14650023186649,42.89429552205292,49.15789736192876,55.95750192004965,63.31364757372346,71.24721490901186,,,,,,,,,,,
116,Rocklift Botchik Jr.,,42.842967682565046,53.43418837627341,62.29663328960511,69.56884973864942,75.38413707680486,79.87057065927897,83.15102904365031,85.34322442649363,86.5597363160673,86.90804844106356,86.49058889542141,85.40477351920228,83.74305251552818,81.59296030358254,79.03716860767398,76.15354278236221,73.0152013736473,69.69057891622094,66.24349196678077,62.73320837340733,59.21451978100353,55.73781737279684,52.34917084790411,49.090410634959504,45.999213341804094,43.10919044123931,40.44998019284194,38.0473428008429,35.92325880806767,34.096030725939926,32.58038790054782,31.387594614772787,30.525561426481215,29.998959742778162,29.80933963032481,29.955250861717705,30.43236719793083,31.2336139068206,32.34929851769342,33.7672448119358,35.47293004970681,37.44962543269452,39.678539802933344,42.13896657768462,44.80843392038183,47.662858147634616,50.676700372298285,53.82312638260639,57.07416975736375,60.40089821720345,63.77358321190665,67.1618727437842,70.53496742712196,73.86179978368835,77.11121677430414,80.25216556647536,83.25388253808768,86.08608551716823,88.71916925770064,91.12440415151522,93.27413817622795,95.14200207925586,96.70311779788356,97.93431011539991,98.8143215532946,99.32403049951694,99.44667257279815,99.1680652230364,98.4768355677449,97.36465146455882,95.82645581981267,93.86070413317287,91.46960527833696,88.65936551979294,85.44043576564479,81.82776205649736,77.84103929040309,73.5049681838797,68.84951546897598,63.91017732641418,58.72824605479038,53.351079975830174,47.832376575721305,42.23244888249555,36.61850507947704,31.064931354804692,25.653577986996204,20.474048666596275,15.623993053866212,11.20940257255841,7.344909439734919,4.154088931661519,1.769764885753484,0.3343184385913116,0.0,0.9292444631912496,3.294989650957219,7.280997997935394,13.082181468951323,20.904929713383872,,,,,,,,,,,
117,Excapulverizer Botson Jr.,,81.35100885822425,86.93490856270978,91.3347215352911,94.6534829657562,96.99009431825618,98.4393438121061,99.09192965968518,99.03448606143627,98.34961195796483,97.11590253923684,95.4079835108764,93.29654811756254,90.84839692352509,88.1264803501404,85.18994397062568,82.09417656183332,78.89086091314414,75.62802739245991,72.35011026929551,69.09800679497013,65.90913903989782,62.81751848797752,59.8538133880821,57.045418862647075,54.416529773358356,51.988216343939484,49.77850254003803,47.8024472062114,46.07222796001212,44.5972278431719,43.38412472988571,42.436983492194734,41.75735092246858,41.34435341298722,41.194797392621716,41.30327252061477,41.66225763746006,42.2622294728817,43.091774110911636,44.1377012120681,45.38516099263201,46.817763961023104,48.417703411275824,50.16588067361367,52.042033122123655,54.02486493952992,56.09218063906579,58.22102134344665,60.38780382094072,62.56846227854055,64.73859291223171,66.87360121436372,68.9488520381174,70.93982241907354,72.82225715388002,74.57232713601832,76.16679044866925,77.58315621467888,78.79985120362213,79.79638919596717,80.55354310433866,81.05351985187974,81.28013800771426,81.21900817950792,80.8577161631283,80.18600884940446,79.1959828879876,77.88227610830604,76.24226169762717,74.27624513621075,71.98766388956759,69.38328985781403,66.47343458212688,63.27215720829824,59.797475207389155,56.07157785348101,52.121042458529175,47.97705336431524,43.675623691495694,39.25781984575275,34.76998878104475,30.263988019953615,25.797418431134393,21.43385976386155,17.24310893967548,13.301421101131066,9.691753417637786,6.504011648409524,3.8352994625055823,1.7901705159760366,0.48088328610195563,0.027658662739064244,0.5589402967585957,2.211657705587572,5.131492135848223,9.473145183097667,15.400610168668045,23.08744627359973,32.71705542968203,44.48296196759222,,,,,,,,,,,
118,Firehauler Botberg Jr.,,43.899301487757704,55.6253413981062,65.65978187951093,74.13237029048452,81.1673992402734,86.88378995601262,91.39517678617551,94.80999284031763,97.23155676511531,98.75816065669866,99.48315910927926,99.49505940007211,98.87761281051235,97.70990708376631,96.06646001853721,94.0173141991653,91.62813286202258,88.96029689820183,86.07100299250064,83.01336289869928,79.83650385113381,76.58567011256305,73.3023256583306,70.02425799682099,66.78568312621051,63.61735162751278,60.54665589391828,57.59773849642896,54.791601685787086,52.14621803069865,49.67664219235125,47.395123835226585,45.31122167420759,43.43191865797948,41.76173828872648,40.30286207812145,39.055248139611734,38.01675091699817,37.18324204930958,36.54873237197099,36.10549505426723,35.84418987309992,35.75398862304022,35.82270166267513,36.03690559724891,36.382072097598694,36.842697855384564,37.402435674614644,38.04422669946386,38.75043377838859,39.50297596453345,40.283464152436125,41.07333785102282,41.854003092901124,42.60697147994681,43.31400036518327,43.957234170957705,44.51934684341195,44.98368544324556,45.334414872774914,45.55666373928795,45.636671354690044,45.561935871448725,45.321363554829624,44.90541919142798,44.3062776339946,43.517976482557,42.53656990183441,41.36028357494736,39.98967079342107,38.427769683484556,36.680261568664726,34.755630468672976,32.665323734588654,30.423913820332544,28.049261190443342,25.562678364138854,22.989095095678802,20.35722469101725,17.699731460756162,15.05339930938247,12.45930146081741,9.962971320234999,7.614574472200208,5.469081815089513,3.5864438318020646,2.031765996777545,0.8754853192942235,0.19354802307591243,0.06758836218240684,0.5851085731996518,1.8396599637229403,3.9310251371345197,6.965401353679033,11.055585027824646,16.321157361933295,22.888671116205238,30.891838514947615,40.47172028909393,51.77691585507239,,,,,,,,,,,
119,Waterpulverizer Botberg,,20.450031255772174,27.315692776863717,33.83505944065872,40.01216822304427,45.851220498677094,51.35658137419261,56.532778857267516,61.384502861535886,65.91660404735872,70.1340924984468,74.04213623433729,77.64605955872368,80.95134124363909,83.96361254949323,86.6886550809628,89.13239847873523,91.30091794710599,93.20043161742943,94.83729774742294,96.2180117563247,97.34920309590495,98.2376319573305,98.89018581388297,99.31387579953031,99.51583292335197,99.50330411981736,99.28364813491794,98.86433124815267,98.25292283036698,97.45709073744517,96.4845965398564,95.34329058805399,94.04110691372834,92.58605796691313,90.98622918894519,89.24977342127796,87.3849051501478,85.39989458709458,83.3030615853351,81.10276939199048,78.80741823616664,76.42543875288833,73.9652852428869,71.4354287682412,68.84435008387211,66.20053240489051,63.512454009798866,60.7885806795459,58.0373579724353,55.26720333488735,52.48649804805438,49.70357901028955,46.92673035546921,44.16417490716855,41.424065468690806,38.714475948950245,36.043392324207936,33.41870343566173,30.848191622889008,28.33952319314392,25.900238726506615,23.537743216887424,21.259296048883574,19.072000810489772,16.982794941662064,14.998439218735294,13.125507074693997,11.370373755296898,9.739205311054434,8.237947425060435,6.872314076676573,5.647776041070915,4.56954922460936,3.642582836101101,2.8715473938970315,2.260822568842203,1.8144848630811226,1.5362951247169339,1.4296858983242642,1.4977486113145329,1.7432205961564444,2.1684719484482065,2.77549222084404,3.565876952834467,4.54081403637951,5.701069917395377,7.046975633095053,8.578412685181815,10.294798748896964,12.195073217920267,14.277682585123756,16.54056565918061,18.981138617024687,21.596279892166947,24.38231489886195,27.335000592130626,30.44950986363446,33.72041577340466,37.14167561742366,40.70661483106108,,,,,,,,,,,
120,Pushlift Botson,,40.369231197753,50.26683843188491,58.88298550611879,66.3107504914505,72.63999844408191,77.95737761315722,82.34631830447866,85.8870344002011,88.65652753450621,90.72859392525554,92.17383386162307,93.05966384770672,93.45033140211932,93.40693251355849,92.98743175235614,92.24668503800679,91.23646506267524,90.00548937068362,88.59945109397732,87.06105234357051,85.43004025697053,83.74324570158167,82.03462463408816,80.33530211581639,78.67361898407613,77.07518117948126,75.56291172924959,74.1571053864818,72.8754859254196,71.73326609268348,70.7432102144889,69.91569945984264,69.25879975971746,68.77833238220667,68.47794716365739,68.35919839578362,68.42162336875765,68.66282357028163,69.07854854063783,69.66278238371798,70.40783293403203,71.30442357969689,72.34178774140223,73.50776600735794,74.78890592421999,76.17056444399377,77.63701302691955,79.17154540033562,80.75658797351988,82.37381290851205,84.0042538469147,85.62842429267293,87.22643865083415,88.77813592228631,90.26320605447546,91.66131894810269,92.95225611980139,94.11604502079085,95.13309601151177,95.98434199224005,96.65138068968007,97.11661959953638,97.36342358506444,97.37626513160319,97.14087725708332,96.64440907851623,95.87558403446398,94.82486076348498,93.48459663856045,91.84921395750314,89.91536878933887,87.68212247667311,85.15111579403367,82.32674576219434,79.21634511847503,75.83036444302441,72.18255694108119,68.29016588121009,64.17411468952513,59.85919969988538,55.37428556007033,50.7525032939399,46.031451019569566,41.253397323362144,36.46548729014386,31.719951189240547,27.074315816523253,22.591618492446212,18.340623716056864,14.396042474981234,10.838754211397818,7.756031443987529,5.2417670458553225,3.396704178442165,2.3286688814116743,2.15280531850987,2.99181367941576,4.976190737565106,8.244473063946325,12.943482896891298,,,,,,,,,,,
121,Waterhauler Botchik II,,42.89479487657881,55.29233025258849,65.84209940431957,74.68713718777259,81.96482557484333,87.80694751453801,92.33974322884052,95.68396894323125,97.95495805185755,99.26268471735598,99.71182990532623,99.40184985345677,98.42704697530205,96.87664319871168,94.83485573891102,92.38097530623365,89.58944674850552,86.5299521280807,83.26749623352895,79.86249452597487,76.37086352008895,72.84411359973001,69.3294442682397,65.86984183338846,62.504179526973,59.26732005906624,56.19022060691781,53.30004023850745,50.62024977074902,48.170744062347104,45.96795674130473,44.02497736708301,42.351671027412515,40.95480036975625,39.838150067424365,39.00265372034065,38.44652319046052,38.16538037184105,38.152391395361995,38.398403268099834,38.892082947351916,39.6200588493135,40.56706479240589,41.71608637525655,43.04850978933067,44.54427306621508,46.18201975955255,47.93925506162943,49.792504354613186,51.71747419644404,53.68921574137545,55.6822905951686,57.67093910493736,59.62925108364549,61.53133896925548,63.35151341852824,65.06446133547654,66.64542633446703,68.0703916379772,69.31626540900244,70.3610685181148,71.18412474517278,71.76625341568483,72.08996447182321,72.13965597808821,71.90181406162814,71.36521528720583,70.5211314668224,69.36353690398568,67.88931807263923,66.09848573073361,63.994389468457804,61.58393469111653,58.8778020366614,55.89066922787475,52.641435359201786,49.15344761823922,45.454730441871504,41.57821710706105,37.56198375628997,33.44948585765156,29.289797099596214,25.137850720324945,21.054683271841633,17.107680818651524,13.370827571109777,9.924956953429163,6.858005106329483,4.265266824348912,2.2496539277992853,0.921956069377889,0.40110397542948845,0.8144351218535969,2.2979618446801453,4.996641885275316,9.064651370219535,14.665660225818263,21.97311002728323,31.170494282548578,42.4516411507484,,,,,,,,,,,
122,Pullminer Botchik I,,95.57443275205561,95.78223407788845,95.92942226868757,96.01491760998029,96.03774751798112,95.99704653959152,95.89205635240025,95.72212576468308,95.48671071540294,95.18537427420988,94.81778664144103,94.38372514812072,93.8830742559603,93.31582555735834,92.68207777540044,91.98203676385937,91.21601550719504,90.38443412055443,89.48781984977165,88.52680707136797,87.50213729255171,86.41465915121837,85.26532841595055,84.055207986018,82.78546789137751,81.45738529267307,80.07234448123572,78.6318368790837,77.13746103892234,75.59092264414403,73.99403450882835,72.348716577742,70.65699592633875,68.92100676075954,67.14299041783237,65.32529536507245,63.470377200682,61.58079865355047,59.65922958325435,57.70844698005728,55.73133496491002,53.73088478945044,51.71019483600355,49.67247061758147,47.621024777883385,45.55927709129573,43.490754462891914,41.419090928432574,39.3480276543654,37.281412937825245,35.22320220663406,33.17745801930091,31.14835006502203,29.140155163680646,27.157257265847292,25.20414745277945,23.28542393642184,21.40579205940622,19.57006429505155,17.783160247363817,16.050106651036213,14.376037371448957,12.766193404669506,11.225922877452328,9.760681047239073,8.376030302158492,7.0776401610264665,5.871287273345971,4.76285541930714,3.7583355097871594,2.8638255863504547,2.085530821248445,1.4297635174197183,0.9029431084900049,0.5115961587721369,0.2623563632660599,0.16196454765885235,0.21726866832467773,0.4352238123248897,0.8228921974078865,1.3874431720092086,2.1361532152515657,3.076405936944712,4.215692077585596,5.56160950835818,7.121863231133681,8.904265378470361,10.916735213613563,13.167299130495811,15.66409065373679,18.41535043864318,21.42942627120884,24.714773068114823,28.279952876729237,32.13363487510725,36.284595371991216,40.741717806810705,45.51399274968219,50.610517901409395,56.04049809348316,,,,,,,,,,,
123,Stonevator Botson,,67.01499874738721,74.63851736635019,81.04139318267295,86.32108417068494,90.5712399134103,93.8817215489259,96.33862419130907,98.02430182617408,99.01739468079816,99.39285906883674,99.22199970962782,98.5725045220855,97.5084818931831,96.0905004210251,94.37563113250857,92.41749217557378,90.26629598604399,87.96889892905457,85.56885341507126,83.10646249049773,80.61883690287237,78.13995464065434,75.70072294759873,73.32904281172115,71.04987592885138,68.88531414077639,66.85465134797248,64.97445789692684,63.25865744204802,61.71860628216605,60.363175171621464,59.19883360594372,58.229736582118676,57.45781383344585,56.882861538984024,56.502636507586814,56.31295283652727,56.30778104471179,56.4793496804827,56.81824940401091,57.31353954427746,57.95285713064387,58.722528399012916,59.60768277257684,60.59236931715661,61.65967567112901,62.791849449944095,63.97042212523118,65.17633537849429,66.39006992939652,67.5917768386338,68.76141128539939,69.87886881943373,70.92412408766857,71.87737203545643,72.71917158239043,73.43059177271478,73.9933604003222,74.39001510834211,74.60405696331757,74.62010650397252,74.42406226456444,74.00326177283266,73.34664502253,72.44492042054651,71.2907332086218,69.87883635964724,68.20626394855674,66.2725069978055,64.07969179744211,61.63276069976375,58.93965538856746,56.01150262298446,52.86280245590856,49.51161892701029,45.97977323034209,42.29303935653239,38.4813422095697,34.57895819817378,30.624718301756765,26.662213610977844,22.740003342879305,18.91182533061788,15.236808987782172,11.779690747302649,8.61103197495067,5.807439357416712,3.4517877649919297,1.6334455888364343,0.44850255282712126,0.0,0.39816365358971284,1.7606388526483028,4.212728262254975,7.88763205831181,12.926690586945401,19.479629498476065,27.70480735598867,37.76946571848687,49.84998169864711,,,,,,,,,,,
124,Thumpwalker Botberg,,56.91794705626196,61.09345225423884,65.02391839166671,68.71403440171586,72.16848921755653,75.39197177235899,78.38917099929348,81.1647758315303,83.72347520223968,86.06995804459191,88.20891329175723,90.1450298769059,91.88299673320819,93.42750279383435,94.78323699195465,95.95488826073938,96.94714553335874,97.76469774298303,98.41223382278251,98.89444270592745,99.21601332558808,99.38163461493468,99.39599550713751,99.26378493536684,98.98969183279293,98.57840513258603,98.03461376791643,97.36300667195431,96.56827277787004,95.65510101883382,94.6281803280159,93.49219963858658,92.25184788371612,90.91181399657476,89.47678691033275,87.95145555816038,86.34050887322792,84.64863578870558,82.88052523776366,81.04086615357247,79.13434746930217,77.16565811812308,75.13948703320543,73.06052314771952,70.93345539483556,68.76297270772388,66.55376401955469,64.3105182634983,62.03792437272489,59.740671280404776,57.42344791970824,55.090943223805496,52.74784612586683,50.3988455590625,48.048630456562776,45.701889751537905,43.36331237715817,41.037587266593775,38.729403353015044,36.44344956959224,34.18441484949557,31.956988125895357,29.765858331961795,27.6157144008652,25.51124526577582,23.457139859863894,21.458087116299723,19.518775968253532,17.643895348895597,15.838134191396204,14.106181428925575,12.452725994653989,10.88245682175173,9.400062843388984,8.010232992736071,6.717656202963295,5.527021407240792,4.443017538738957,3.4703335306279666,2.613658316078112,1.8776808282596542,1.2670900003428531,0.7865747654979736,0.44082405689530524,0.23452680770501808,0.17237195109746772,0.25904842024287866,0.49924514831148675,0.8976510684735536,1.4589551138994303,2.1878462177592835,3.0890133132234494,4.167145333462049,5.426931211645511,6.873059880944059,8.510220274527898,10.343101325567245,12.376391967232504,14.614781132693864,17.06295775512148,,,,,,,,,,,
125,Extrahauler Botsky I,,43.92300338935924,49.94332962971791,55.0260701001894,59.25395188866206,62.70612726631701,65.45820397060717,67.58227750460847,69.14696545274387,70.21744381287976,70.85548534479501,71.1194999350224,71.0645769780628,70.74252977397165,70.20194194231819,69.48821585251707,68.64362307053253,67.70735682195524,66.7155864714515,65.7015140185851,64.69543261001154,63.7247870680451,62.81423643559824,61.98571853749329,61.258516558147335,60.64932763562891,60.17233347208784,59.83927296055714,59.65951682812764,59.64014429549542,59.7860217528811,60.099883452322516,60.58241421633919,61.232334162969735,62.04648544718195,63.01992101865454,64.145995395933,65.41645745695631,66.82154524595698,68.35008279673411,69.98957897229808,71.72632832088793,73.54551394836213,75.43131240696057,77.3670006004404,79.33506470558328,81.3173111100759,83.29497936676279,85.24885716427156,87.15939731401076,89.00683675354097,90.77131756631663,92.4330100178021,93.97223760796018,95.36960414011176,96.60612280616976,97.66334728824418,98.52350487662038,99.16963160410982,99.58570939677455,99.75680524101965,99.66921236706597,99.31059344878724,98.67012581992594,97.73864870667718,96.50881247664965,94.97522990419446,93.13462945210925,90.9860105697144,88.53080100730274,85.77301614695881,82.7194203497535,79.37969031930966,75.76658048174251,71.89609038196923,67.78763409639251,63.46421166195874,58.952582521585605,54.28344098596441,49.49159371173147,44.61613919601892,39.70064928737102,34.79335271303516,29.947320622625895,25.22065414816582,20.676673980490015,16.38411196202671,12.417304695959956,8.856389171745825,5.7875004070169425,3.302971105856318,1.501533333437696,0.48852220704523575,0.3760816034608322,1.283371882727738,3.3367796282828697,6.670129403468976,11.424897524409815,17.75042784926073,25.804149583838182,35.75179710361329,,,,,,,,,,,
126,Thumppulverizer Botberg,,57.37617950391247,67.13078419914568,75.31383703490854,82.05160856145778,87.46552777442625,91.6722017637224,94.78343862882419,96.90627366046706,98.14299878872615,98.59119529749256,98.34376980534395,97.48899351280926,96.11054471602759,94.2875545868013,92.0946562190433,89.60203694161841,86.87549389757902,83.97649288979498,80.96223049297754,77.88569943209743,74.79575722719737,71.73719810459845,68.75082817450101,65.87354387497936,63.13841368237111,60.57476308806005,58.20826284165405,56.061020460556236,54.1516750059312,52.49549512506455,51.10448036011775,49.987465723275534,49.15022953828936,48.59560454841346,48.3235922907361,48.33148073690469,48.613965200244465,49.163272509272915,49.96928844760645,51.01968846026273,52.30007162635655,53.79409789818993,55.48362860673648,57.34887023352029,59.368521448887655,61.51992341667537,63.77921336527042,66.1214814250664,68.52093073231204,70.95104079935543,73.38473415128158,75.79454622894414,78.15279855839242,80.43177518669069,82.60390238413312,84.64193161285289,86.51912576182478,88.20944864826178,89.68775778540665,90.93000041671881,91.91341281645032,92.61672285662439,93.02035584039908,93.10664360183216,92.86003687203694,92.26732091173098,91.31783441018456,90.00369165055531,88.32000794162377,86.26512831592119,83.84085949424806,81.05270511659286,77.91010423944117,74.42667309947568,70.62045014368294,66.51414432583627,62.13538666938729,57.516985096747774,52.69718252495915,47.71991822776917,42.63509246408734,37.498834372846815,32.3737731342569,27.329312397446024,22.441907974502016,17.795348800908126,13.48104116236966,9.598296188036825,6.254620610123808,3.5660107899135594,1.6572500101714256,0.6622090339374289,0.7241499297213806,1.9960331630933774,4.640827954660576,8.831825904448927,14.752957882668921,22.599114186881614,32.57646796555557,44.902801908026326,,,,,,,,,,,
127,Pushwaller Botsky,,99.20530454505513,84.72070268161681,72.30074156395168,61.787954129175134,53.03148692995334,45.88697629455683,40.21642448691409,35.88807586666525,32.776293049215575,30.761433065789255,29.72972352348293,29.573138765319335,30.189276030300952,31.481231613463535,33.35747702592991,35.7317351549634,38.522856424021626,41.654694952810004,45.05598471733544,48.66021570995993,52.40551009945415,56.23449839105113,60.0941955864999,63.93587734411906,67.7149561388504,71.39085742231262,74.92689578285467,78.29015110560988,81.45134473254912,84.38471562253451,87.06789651137346,89.48179007187144,91.61044507388672,93.44093254438289,94.96322192748326,96.17005724452414,97.0568332541088,97.62147161216035,97.86429703197605,97.78791344428097,97.39708015728115,96.69858801671747,95.70113556591932,94.41520520585803,92.8529393552009,91.02801661036452,88.95552790556772,86.6518526728868,84.1345350023085,81.42215980178169,78.5342289572742,75.49103749282466,72.31354973059665,69.02327545093073,65.642146052401,62.192390711865905,58.696412544524385,55.17666476396684,51.65552684223114,48.15518066985358,44.69748671592686,41.303860188148626,37.99514719287839,34.79150089519059,31.712257678925845,28.775813306749882,25.99949908020129,23.399457999748428,20.990520924843004,18.78608273397058,16.797978484711873,15.036359573784893,13.509569897108321,12.22402200985067,11.18407328648595,10.391902080845204,9.847383886172794,9.547967495175527,9.488551160078234,9.66135875268552,10.055815924420685,10.65842626638943,11.452647469432174,12.418767484172783,13.533780681078756,14.771264010513303,16.10125316278388,17.490118728201203,18.90044235713077,20.29089292004535,21.616102667586556,22.826543390604016,23.868402580221264,24.683459587881547,25.208961785410636,25.377500725063136,25.11688829957363,24.35003290221818,22.994815586863073,20.963966228021132,,,,,,,,,,,
128,Firewalker Boterson,,61.267593078688634,69.24793690710882,76.0849685979643,81.86170833717267,86.65863752298779,90.55366135331737,93.62207491890513,95.93653280237737,97.56702218315432,98.58083944822579,99.04257030879153,99.01407342276617,98.55446752314863,97.72012205225599,96.56465130182218,95.138912058961,93.49100475799375,91.66627813814146,89.70733740708162,87.65405591036944,85.54359030672383,83.4103992491776,81.28626557209265,79.20032198403925,77.17908026654031,75.24646397867988,73.42384466757633,71.73008158472005,70.1815649081758,68.79226247064958,67.57376999341972,66.53536482613313,65.68406319246576,65.02468094164733,64.55989780585139,64.29032516344891,64.21457730812762,64.3293462238745,64.62947986582444,65.10806394697181,65.7565072307479,66.56463032946195,67.52075800860771,68.61181499703329,69.82342530297711,71.14001503596667,72.54491873458369,74.02048920009202,75.54821083593168,77.10881649307626,78.68240782125565,80.2485791260427,81.78654473180507,83.27526985052123,84.69360495646114,86.02042366673109,87.23476412768433,88.315973907194,89.24385839279353,89.99883269567854,90.56207706057639,90.91569578147731,91.04287962323173,90.92807174901289,90.5571371536416,89.9175356027784,88.99849807797747,87.79120672760698,86.28897832363434,84.48745122427354,82.3847758425,79.98180862042736,77.2823095095515,74.29314295685687,71.02448239678787,67.49001824908554,63.707169422489315,59.69729832429947,55.485929375810926,51.102971033604035,46.58294131670688,41.965196839615615,37.2941653511858,32.61958177938315,27.996727781898798,23.486674802636934,19.15653063405497,15.079689485378347,11.336085556674059,8.0124501187918,5.202572099166492,3.0075621734894162,1.5361203632441194,0.9048071390962652,1.2383180301670635,2.669761739150836,5.340941763316055,9.402641521352676,15.01491298609992,22.347368823130566,,,,,,,,,,,
129,Rockdigger Botson Jr.,,62.65836546220237,70.25127483027899,76.61026641128903,81.83239508164026,86.01148251853976,89.23808341261342,91.59945576422119,93.17953526346838,94.05891375391268,94.31482177996702,94.02111521799856,93.2482659911232,92.06335686769614,90.53008034349837,88.70874160761895,86.65626559203294,84.42620810487578,82.06877104741285,79.63082171470535,77.155916179972,74.68432676264632,72.25307358013025,69.89596018324313,67.64361327536695,65.52352651528719,63.56010840372983,61.774734253593856,60.18580224387987,58.808793557314715,57.656336601671455,56.738275314785845,56.06174155326812,55.63123156491118,55.44868654479404,55.513577275081836,55.82299284852095,56.37173347563074,57.15240737559062,58.15553175082314,59.369637845273076,60.78138008638215,62.37564931076012,64.13569007355075,66.04322204149486,68.07856546968834,70.22077076203625,72.44775211540343,74.73642524745982,77.0628492082222,79.40237227529295,81.72978193279215,84.01945893398776,86.24553544762075,88.38205728792668,90.40315022835165,92.28319039896627,93.99697876757386,95.51991970451532,96.82820363116893,97.89899375214812,98.71061687119168,99.24275829075424,99.47666079528851,99.39532771822446,98.98373009264814,98.22901788566988,97.12073531649308,95.6510402581785,93.81492772310109,91.61045743210728,89.0389854673651,86.10540000890978,82.81836115488954,79.19054482549892,75.238890750619,70.98485454114397,66.45466384400714,61.67957858090608,56.69615527071597,51.54651543560744,46.27861809085442,40.94653631833808,35.610737923751735,30.338370177493843,25.203548639264273,20.287650066353716,15.679609405622488,11.476220869191549,7.782443093808567,4.711708383926553,2.3862360384716985,0.9373497613013978,0.5057991553776416,1.2420853006049106,3.3067904153986944,6.870911601924269,12.116198675036209,19.23549607493201,28.433088863471266,39.92505280421851,,,,,,,,,,,
130,Thumpborer Boterson II,,58.192145002501334,61.39652974434174,64.56804478166606,67.68732862972234,70.7360782789482,73.69705504037168,76.55408899805775,79.29208206860042,81.89700966766034,84.35592098354812,86.65693785785305,88.7892522731178,90.74312244755811,92.50986753682868,94.08186094283423,95.45252222958632,96.61630764610578,97.56869925637069,98.30619267630988,98.82628341784212,99.12745183996091,99.20914670686477,99.07176735313317,98.71664445594806,98.14601941436102,97.36302233560588,96.37164862845702,95.1767342036334,93.7839292812477,92.19967080530179,90.43115346522708,88.48629932447082,86.37372605612804,84.10271378561887,81.68317054041152,79.12559630679105,76.44104569367337,73.64108920346507,70.73777310996888,67.74357794333456,64.67137558205543,61.53438495201058,58.34612633255258,55.12037426964067,51.87110909601991,48.61246705844562,45.35868905195318,42.12406796117416,38.92289460869731,35.769402310475456,32.677710038278086,29.66176418918917,26.73527896215103,23.911675341553394,21.2040186878682,18.624954935330322,16.186645396663117,13.90070017485005,11.778110181952387,9.829177764971384,8.063445938757,6.489626225961365,5.1155251040389205,3.9479690592913284,2.992728247957993,2.2544387643526083,1.736523516044691,1.4411117060875185,1.3689569222910496,1.5193538335404324,1.8900534931609565,2.4771772493262207,3.2751292625151693,4.276507630013408,5.472014117457695,6.850362497430669,8.398185495096776,10.099940340886231,11.937812930224847,13.89162059030715,15.93871345391796,18.053874440296525,20.20921784304943,22.374086525107018,24.514947720725083,26.595287444534407,28.575503507632973,30.412797140726557,32.06106322431273,33.470779125911804,34.58889214434304,35.35870556104519,35.71976329844461,35.60773318536924,34.95428882950465,33.68699009689924,31.729162198514302,28.999773383818507,25.41331124142825,20.879657606796208,,,,,,,,,,,
