id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Nanochip Model,Cranial Uplink Bandwidth,Repulsorlift Motor HP,Sonoreceptors,Arakyd Vocabulator Model,Axial Piston Model,Astrogation Buffer Length,InfoCore Size,Polarity Sinks,AutoTerrain Tread Count,Productivity
112,Excavator Boterson Jr.,,38.31436444464505,43.48703049612564,48.40466178644323,53.068321262481646,57.47959742008378,61.64057095190326,65.55378223339648,69.22219964695483,72.6491887441771,75.83848224628208,78.79415088266157,81.52057506757342,84.0224174149748,86.30459609149588,88.37225900755357,90.23075884660541,91.88562893254402,93.34255993523138,94.60737741417354,95.6860202003356,96.5845196160968,97.30897953334582,97.86555726971643,98.26044532296329,98.49985394347792,98.58999454494503,98.5370639531389,98.34722949286027,98.02661491301296,97.5812871498214,97.01724392818763,96.34040220118919,95.55658742771682,94.67152368825252,93.69082463878783,92.6199853028823,91.46437470186231,90.22922932315993,88.91964742679211,87.54058418998014,86.09684768990911,84.593095724628,83.03383347208961,81.42341198733072,79.76602753779301,78.06572177678339,76.32638275507513,74.55174677064925,72.74540105657555,70.91078730703454,69.05120604147933,67.16982180693748,65.26966921845356,63.35365983767161,61.42458988955784,59.48514881726388,57.53792867512949,55.58543435982658,53.630094679642475,51.674274261904074,49.72028629854168,47.77040612979368,45.82688566605079,43.891968647841196,41.9679067439551,40.05697648771028,38.1614970513577,36.283848858626826,34.42649303541178,32.591991698597475,30.783029083025657,29.002433506602053,27.25320017354291,25.53851481576175,23.861778172396942,22.22663130747936,20.63698176573964,19.097030566556427,17.611300036044547,16.184662477283233,14.822369678684721,13.530083260503293,12.313905859484324,11.180413151652997,10.13668671324516,9.190347719774952,8.349591483247206,7.623222827505707,7.020692301724305,6.55213323203758,6.228399611312165,6.061104827056665,6.062661227474037,6.246320525652273,6.626215041897451,7.217399784204023,8.03589536686837,9.098731767239396,10.423992920615213,12.030862153271116,,,,,,,,,,,
113,Waterwaller Botski,,0.0,12.970153830374434,24.72888831926832,35.3477343552473,44.89591881917123,53.440372200447904,61.045737607026865,67.77438116913328,73.68640383674189,78.83965457079113,83.28974492813721,87.09006504024838,90.29180098563923,92.94395355604516,95.09335841633677,96.78470765817453,98.06057274740336,98.96142886518746,99.52568064288519,99.78968929066377,99.78780111985459,99.5523774590481,99.11382596392903,98.50063332085179,97.73939934415563,96.85487246722028,95.86998662726134,94.80589954386592,93.68203239126845,92.51611086436631,91.32420763847593,90.12078622282836,88.91874620780592,87.72946990591768,86.56287038651632,85.42744090425379,84.33030572127825,83.2772723231704,82.27288502861975,81.32047999284173,80.4222416047343,79.57926027777444,78.79159163465559,78.05831708566419,77.3776058007974,76.74677807561918,76.1623700908588,75.6202000657475,75.11543580509598,74.64266364011198,74.19595876295807,73.76895695504908,73.35492770908974,72.94684874485334,72.53748191869877,72.11945052682881,71.68531800228922,71.22766800570463,70.73918590975981,70.2127416774164,69.64147413387064,69.01887663225318,68.33888411306842,67.59596155737114,66.78519383368682,65.90237693867037,64.94411063150423,63.907892462038745,62.792213192671355,61.596653613963525,60.32198275400313,58.9702574815022,57.544923502636635,56.050917751626486,54.494772175054166,52.884718909925894,51.23079685547091,49.54495963868072,47.841184973589975,46.13558541429721,44.44652050172251,42.79471030411172,41.20335035127427,39.69822796256092,38.307839968590216,37.06351182670706,35.999518130180824,35.15320451114784,34.565110937295074,34.27909640227506,34.34246500987257,34.806093451903905,35.7245598798572,37.156274170272916,39.16360958387037,41.81303581840269,45.17525345526165,49.325329799823095,54.34283611551719,60.311986251663356,,,,,,,,,,,
114,Firedigger Botski,,94.72705022275532,95.08366405942759,95.34138396716932,95.50308617723037,95.57162078414571,95.5498117457355,95.44045688310509,95.2463278806449,94.97017028603062,94.61470351022307,94.18262082746816,93.67658937529708,93.09925015452606,92.45321802925659,91.74108172687528,90.96540383805389,90.12872081674936,89.2335429802038,88.28235450894448,87.2776134467838,86.22175170081934,85.1171750414339,83.96626310229533,82.7713693803567,81.53482123585627,80.25891989231742,78.94594043654871,77.59813181864386,76.21771685198175,74.8068922132264,73.36782844232704,71.90266994251803,70.41353498031889,68.9025156855343,67.37167805125411,65.82306193385335,64.25868105299217,62.680522991615945,61.09054919595512,59.490694975525386,57.88286950312755,56.268955814847615,54.6508108100567,53.030265251411144,51.409123764852374,49.789164839607054,48.17214082818695,46.55977794638903,44.953776273295404,43.35580975127336,41.767526185975335,40.19054724633891,38.626468464586864,37.07685923622712,35.543262820052774,34.027196338142055,32.53015077585839,31.053590981850327,29.59895566805161,28.167657409681155,26.761082645243008,25.38059167652635,24.02751866860563,22.703171649840343,21.408832511875197,20.145757009640075,18.915174761349988,17.718289248505144,16.55627781589086,15.430291671577686,14.341455886921317,13.29086939656254,12.27960499842735,11.30870935372695,10.379202986957635,9.492080285900906,8.64830950162339,7.848832748476916,7.094566004098461,6.3863991094100845,5.725195768619168,5.111793549218121,4.5470038819845975,4.031612060981347,3.566377243556282,3.1520324503425643,2.789284565258418,2.4788143355073142,2.2212763715777784,2.017299147243587,1.867484999563661,1.7724101288820922,1.7326245988280906,1.7486523363159898,1.8209911315454597,1.9501126380011788,2.1364623724530443,2.3804597149560376,2.682497908850447,3.042944060761591,,,,,,,,,,,
115,Pushdigger Botski,,84.15920090558984,86.02556504402698,87.74493028890936,89.32213260825232,90.76192458634996,92.06897542377521,93.24787093737969,94.30311356029385,95.23912234192686,96.06023294796664,96.77069766037988,97.37468537741209,97.87628161358748,98.27948849970907,98.58822478285856,98.80632582639653,98.93754360996222,98.98554672947371,98.95392039712782,98.84616644140006,98.66570330704484,98.4158660550952,98.09990636286302,97.72099252393896,97.2822094481924,96.78655866177144,96.23695830710305,95.63624314289291,94.98716454412539,94.29239050206378,93.55450562425004,92.77601113450483,91.95932487292772,91.10678129589695,90.22063147606953,89.30304310238121,88.3561004800466,87.38180453055901,86.38207279169042,85.35873941749183,84.31355517829269,83.24818746070139,82.16422026760516,81.06315421816976,79.94640654783991,78.81531110833905,77.67111836766925,76.51499541011161,75.3480259362257,74.17121026285007,72.98546532310188,71.79162466637722,70.59043845835077,69.38257348097608,68.16861313248545,66.94905742738989,65.72432299647926,64.49474308682208,63.26056756176573,62.021962900936295,60.77901220023863,59.5317151718564,58.279988144251945,57.02366406216644,55.76249248661981,54.496139594910744,53.224188180616636,51.94613765359373,50.66140403997705,49.36931998218021,48.06913473889574,46.760014185094995,45.441040812027914,44.11121372722325,42.769448654488635,41.41457793391036,40.045350521853415,38.66043199096178,37.25840453015794,35.837766944643356,34.39693465589803,32.93423970168093,31.447930736029765,29.936173029260797,28.397048467969444,26.82855555502938,25.228609409593478,23.595041767093182,21.92560097923872,20.217952014019076,18.46967645570204,16.67827250483407,14.841154978240462,12.955655309025383,11.019021546571445,9.028418356540442,6.980927020872578,4.873545437786961,2.7031881217815243,0.4666862036328134,,,,,,,,,,,
116,Pushvator Botchik Jr.,,97.55153955347015,96.95415948290466,96.31027883198303,95.62116426830059,94.88808245945269,94.11230007303463,93.29508377664176,92.4377002378694,91.54141612431287,90.60749810356751,89.63721284322864,88.63182701089158,87.59260727415166,86.52082030060421,85.41773275784456,84.28461131346805,83.12272263506999,81.9333333902457,80.71771024659053,79.4771198716998,78.21282893316882,76.92610409859293,75.61821203556747,74.29041941168774,72.94399289454907,71.58019915174683,70.20030485087631,68.80557665953282,67.39728124531173,65.97668527580836,64.545055418618,63.10365834133602,61.65376071155773,60.19662919687846,58.73353046489352,57.26573118319826,55.794498019388,54.321097641058074,52.846796715803805,51.3728619112205,49.900559894903516,48.431157334448166,46.96592089744978,45.506117251503674,44.0530130642052,42.60787500314967,41.17196973593241,39.74656393014875,38.332924253394026,36.93231737326354,35.54600995735264,34.17526867325666,32.8213601885709,31.485551170890716,30.169108287811426,28.87329820692835,27.599387595836824,26.34864312213217,25.122331453409707,23.921719257264776,22.748073201292705,21.602659953088803,20.48674618024843,19.401598550366877,18.3484837310395,17.328668389861612,16.343419194428535,15.394002812335607,14.48168591117816,13.607735158551508,12.77341722205098,11.979998769271909,11.228746467809623,10.520926985259456,9.857806989216725,9.240653147276747,8.670732127034865,8.1493105960864,7.677655222026693,7.257032672451046,6.888709614954787,6.573952717133283,6.314028646581844,6.110204070895762,5.963745657670409,5.875920074501065,5.847993988983101,5.88123406871184,5.976906981282593,6.136279394290692,6.3606179753314604,6.651189392000235,7.009260311892346,7.436097402603109,7.932967331727832,8.501136766861876,9.14187237560058,9.856440825539245,10.646108784273192,11.512142919397759,,,,,,,,,,,
117,Firehauler Botchik,,34.17799369590133,39.79687587957046,45.15047333437122,50.239108723462074,55.06338993027853,59.6242050064686,63.9227171198284,67.96035950223744,71.73883039759421,75.26008800975171,78.52634545045275,81.54006568726558,84.30395649151933,86.82096538623944,89.09427459408312,91.12729598527494,92.92366602554223,94.48724072405048,95.82209058133894,96.9324955372561,97.82293991889499,98.49810738852888,98.9628758915466,99.2223126043881,99.28166888247983,99.14637520817035,98.82203613866567,98.31442525396483,97.62948010479529,96.77329716054851,95.75212675721525,94.5723680453213,93.24056393786266,91.7633960582413,90.1476796882004,88.40035871575992,86.52850058315221,84.53929123475719,82.44003006503812,80.23812486647687,77.94108677750947,75.55652523046165,73.09214289948413,70.55573064848835,67.95516247908175,65.29839047850322,62.593439767558856,59.84840344855699,57.07143755324415,54.27075599074012,51.454625495473714,48.63136057511806,45.80931845852613,42.99689404366632,40.20251484555772,37.434635944205816,34.70173493253773,32.01230686433792,29.37485920218354,26.79790676537981,24.289966677895837,21.85955331629961,19.515173257693835,17.265320227651383,15.118470048150497,13.08307558551069,11.16756169832771,9.380320185409474,7.729704733711391,6.224025866271659,4.871545890146844,3.68047384434764,2.6589604477739215,1.815093047150323,1.1568905649619887,0.6922984473897821,0.42918361224560336,0.3753293969084372,0.5384305062591829,0.9260879606165909,1.5458040436725262,2.4049772504275233,3.5108972351260284,4.870739759192222,6.491561639165524,8.380295694635409,10.54374569617785,12.988581313290188,15.721333062326332,18.748387254432956,22.07598094348485,25.710196874019662,29.65695842917425,33.92202457861973,38.51098482649699,43.42925415935222,48.68206799407238,54.27447712582043,60.211342675971615,66.49733104004768,,,,,,,,,,,
118,Firevator Boterson I,,62.937030426255944,63.86094758001542,64.877480011782,65.97244103691385,67.13191469873182,68.34228218822281,69.5902471911865,70.86286016282534,72.14754152977805,73.43210381959635,74.70477271766524,75.95420705156641,77.16951770288523,78.34028544646097,79.45657771708045,80.50896430361499,81.48853197060086,82.38689800726294,83.19622270398187,83.90922075620446,84.51917159579756,85.0199286498452,85.40592752688929,85.67219313061334,85.81434570096997,85.82860578275137,85.71179812160355,85.46135448748349,85.07531542556009,84.55233093455826,83.8916600725463,83.09316949016689,82.15733089131128,81.08521742123682,79.87849898212804,78.53943647610087,77.07087497565033,75.47623582154169,73.75950764814479,71.92523633621187,69.97851389309874,67.92496626042924,65.77074004920327,63.522488202347844,61.18735458471188,58.772957500504106,56.287372138174504,53.739111942738845,51.137108915547,48.49069284149424,45.80956944367609,43.10379746548659,40.383764680159686,37.660162827754455,34.94396147958288,32.24638083008212,29.578863416128947,26.95304476379856,24.380722962566217,21.8738271669521,19.444385025610263,17.104489037860073,14.866261837661497,12.741820405034037,10.743239204918186,8.882512253481018,7.171514111864865,5.621959807379171,4.245363682136419,3.0529971691300375,2.055845495757354,1.2645633147848323,0.6894292627568435,0.34029944584798405,0.2265598531586793,0.357077697454368,0.7401516833473911,1.3834612029231477,2.2940144588088827,3.478095514686478,4.941210273247723,6.688031381594021,8.722342064078413,11.046978882592459,13.66377342429405,16.57349291678103,19.77577977070759,23.269090049842134,27.050630868571826,31.116296716847245,35.46060471257263,40.07662878143871,44.95593276419808,50.08850245138636,55.462676545483376,61.06507655052086,66.88053558913097,72.89202614704041,79.08058674500637,85.42524753819524,,,,,,,,,,,
119,Pullwidget Boterson Jr.,,34.33003886423793,41.410782323559225,47.986889030929206,54.07556291711699,59.69386703976776,64.85870521905663,69.58680448848018,73.89469836078553,77.79871090903693,81.31494166282012,84.45925131958407,87.24724827112055,89.69427594518096,91.81540096223114,93.6254021073433,95.13876011722608,96.3696482823918,97.3319238644613,98.03912032860664,98.5044403911312,98.74074988218734,98.7605724236318,98.57608492201848,98.19911387672896,97.64113250324063,96.91325867153229,96.02625365962744,94.99052172227499,93.81611047476785,92.51271209189882,91.0896653220542,89.55595831644503,87.92023227347585,86.19078589825095,84.37558067721845,82.48224696795175,80.51809090406869,78.49010211528834,76.40496226262503,74.26905438872059,72.0884730833135,69.86903546384626,67.61629297120963,65.33554398062536,63.03184722766562,60.7100360494105,58.374733440743206,56.03036792578246,53.68119024445256,51.33129085419154,48.984618246796025,46.64499808040455,44.31615312661802,42.001724032757544,39.70529089926057,37.43039567221373,35.18056535102403,32.95933601122726,30.770277642434014,28.61701980141314,26.503278080313294,24.432881390021546,22.409800058659908,20.438174745219044,18.522346168330213,16.66688565017431,14.876626475528441,13.156696065950527,11.512548969101019,9.950000663202553,8.475262176636948,7.09497552268009,5.816249949373876,4.6466990045362175,3.5944784159088723,2.668324786442009,1.87759510471689,1.2323070705062793,0.7431802354720038,0.4216779590009975,0.28005017917713454,0.33137699889269717,0.5896130870965187,1.0696328951791594,1.787276688496923,2.7593973930319806,4.003908257191386,5.539831328743456,7.3873467468908345,9.567842849482147,12.103967095360481,15.019677801850312,18.340296697381444,22.09256228925005,26.30468404651853,31.0063973980523,36.22901954569357,42.00550609257423,48.37050848656457,55.360432278860664,,,,,,,,,,,
120,Pullhauler Botsky Jr.,,16.004647066756203,23.186002199793847,30.015602709785185,36.495614934399306,42.62859240825576,48.41746476968268,53.86552666747488,58.9764266676519,63.75415616021617,68.203038265911,72.32771674297878,76.13314489391898,79.62457447224625,82.8075445892486,85.68787062074534,88.2716331138453,90.56516669370487,92.57504897028606,94.3080894451146,95.77131841803813,96.97197589398411,97.91750048971805,98.61551834060155,99.0738320073504,99.30040938279262,99.3033725986267,99.0909869321794,98.6716497131642,98.05387923043907,97.24630363876479,96.25764986556293,95.0967325176739,93.77244278811514,92.2937373628392,90.66962732749168,88.90916707416962,87.02144320817914,85.01556345479402,82.90064556601348,80.68580622732034,78.38014996443908,75.99275805009405,73.53267741076748,71.00890953345743,68.43039937243614,65.80602425600803,63.1445827932676,60.454783780857795,57.745235109727886,55.02443267189179,52.30074926718585,49.58242351002718,46.87754873617152,44.194061909471834,41.5397325286356,38.922151533983495,36.34872021420742,33.826639113128415,31.36289693645476,28.964259458540198,26.637258429142044,24.388180480178953,22.223056032489403,20.147648202589654,18.16744170943167,16.28763178116131,14.513113061876833,12.848468518386019,11.297958346965252,9.865508880117183,8.554701493328562,7.368761511828961,6.310547117348236,5.382538254875042,4.586825539414479,3.925099162747103,3.398637800185485,3.008297517333967,2.754500676845434,2.6372248451805604,2.6559916993645816,2.8098559337465105,3.097394166756729,3.5166938476651675,4.06534216333931,4.7404149450024695,5.538465574991492,6.455513893515267,7.487035105413131,8.627948686911267,9.872607292383652,11.214785661107095,12.647669524021552,14.163844510486928,15.755285055042167,17.413343304162012,19.128738023016854,20.891543502229275,22.691178464632824,24.51639497202997,,,,,,,,,,,
121,Rocklift Boterson,,78.4423942738333,72.96566472244746,68.52422707640238,65.03276322108962,62.40896324288798,60.57352646238656,59.45016022044744,58.96557641710746,59.04948580331934,59.634590025531985,60.656571423110165,62.054080578593464,63.76872162079438,65.74503528073583,67.93047970042797,70.27540899448405,72.73304956457582,75.25947416672807,77.81357373145241,80.35702693672044,82.85426753377612,85.27244942578744,87.5814094993373,89.75362820875372,91.7641879132795,93.59072896708062,95.21340356209463,96.6148273237178,97.78002865933166,98.69639585966891,99.35362195301856,99.74364731227027,99.86060001479817,99.70073395518355,99.2623647107774,98.54580316010163,97.55328685409012,96.28890914016853,94.75854603917355,92.96978087511205,90.93182665775836,88.65544621809147,86.15287009657169,83.43771218425664,80.52488311675519,77.43050142102291,74.17180241499474,70.76704486005801,67.23541536636498,63.59693055098335,59.87233694888731,56.08300867678811,52.25084284980139,48.39815275095777,44.547558753549005,40.72187699631614,36.94400581147425,33.23680990557966,29.62300229323357,26.12502398362696,22.764921419922857,19.564221671480695,16.543805378916165,13.723777452004203,11.123335520418264,8.76063613731069,6.6526587357311255,4.8150673378857896,3.262070017233766,2.0062761134253826,1.0585512000754216,0.42786980538311753,0.12116588558285536,0.14318105123856176,0.49631054637946037,1.1804469804705227,2.1928218132237656,3.5278445922497883,5.176939943550382,7.128382314843462,9.367128471736365,11.874647746731155,14.628750041074522,17.603411579440824,20.768598417461554,24.090087702088866,27.529286684800148,31.043049487642378,34.58349162211475,38.09780226088947,41.528054262377864,44.81101194812594,47.87793663305775,50.65438990855403,53.060034678371174,55.00843394739624,56.4068473632521,57.1560255107228,57.15000195903967,56.27588306198916,,,,,,,,,,,
122,Stonewidget Botberg,,33.875439986199225,38.87898346104407,43.728605054294746,48.41429357253338,52.92685083032333,57.257874643492514,61.39974182241652,65.3455911653019,69.08930645146935,72.62549943463694,75.94949283620329,79.05730333853089,81.9456245782291,84.61181013943764,87.05385654710959,89.27038626029473,91.26063066542265,93.02441306958606,94.56213169382396,95.87474266640487,96.96374301610999,97.8311536655165,98.47950242428074,98.91180698242138,99.13155790360274,99.14270161841783,98.94962341767177,98.55713044566488,97.97043469347588,97.19513599224518,96.2372050064581,95.10296622722794,93.7990809655794,92.33253034573167,90.71059829838163,88.94085455398711,87.03113763605013,84.98953785440008,82.82438029847691,80.54420783061438,78.15776407932327,75.6739764325746,73.10193903108282,70.45089576158902,67.73022325014423,64.94941385539249,62.118058661854185,59.245830473209296,56.34246680558025,53.417752880815804,50.48150461977365,47.54355163560393,44.613720227032246,41.70181637164316,38.817608719163275,35.970811584744226,33.171067942246275,30.42793241752136,27.75085428169612,25.14916044445547,22.63203844732559,20.208519456957,17.887461258408287,15.677531248428746,13.587189428741834,11.624671399328438,9.797971351710249,8.114825062232516,6.582692885347337,5.208742746897474,3.9998331373989364,2.962496105324382,2.1029202503862687,1.4269337168205651,0.9399871866690616,0.6471368730630885,0.5530275135071462,0.6618753631613827,0.9774511881248981,1.5030632587198596,2.241540342773405,3.195214698901419,4.365905069792428,5.754899675489922,7.362939206675643,9.190199817952902,11.236276121130611,13.50016417850501,15.980244496143936,18.674265017169873,21.579324115042983,24.691853586844015,28.007601646558747,31.521615918359604,35.22822642988938,39.12102860554594,43.192866259762866,47.43581459029464,51.841163171498636,56.39939894762024,,,,,,,,,,,
123,Waterwalker Botski,,65.2390594974012,68.73571103419113,71.95914755123057,74.92420350087309,77.64507737470328,80.13533988679013,82.4079425416762,84.47522658710184,86.34893235146527,88.04020896601776,89.55962447179458,90.91717631128114,92.12230220481473,93.18389141172176,94.1102963761902,94.90934475787788,95.58835184725577,96.15413336568723,96.61301865024218,96.97086422324722,97.23306774657082,97.40458236064421,97.48993140821756,97.49322354285172,97.41816822214551,97.2680915856981,97.0459527178073,96.75436029490294,96.39558961771596,95.97160002818279,95.48405271108528,94.934328880426,94.32354835053908,93.65258849193651,92.9221035718897,92.13254447974685,91.28417883698545,90.37711149200037,89.4113053996274,88.38660288540224,87.30274729455499,86.15940502573991,84.95618794950096,83.6926762114724,82.36844142031532,80.98307022038901,79.53618824915841,78.02748447933662,76.45673594576307,74.82383285701687,73.12880409176596,71.3718430798514,69.55333406810776,67.67387877091753,65.73432340550295,63.7357861119515,61.67968475797822,59.567765128422245,57.402129499480175,55.185265597673464,52.920075943552284,50.60990758013472,48.2585821860807,45.87042657360235,43.45030357110905,41.003643290588585,38.53647477972313,36.05545805874073,33.56791654200329,31.081869844328395,28.606066972047742,26.150019898800686,23.72403752606325,21.339260028412554,19.00769358352627,16.742245486918776,14.556759651411584,12.46605249133958,10.48594919149263,8.633320360793086,6.926119070707825,5.383418278397313,4.025448634598501,2.8736366762434216,1.9506434038144298,1.2804032434337602,0.8881633936894403,0.8005235571945902,1.04547605688538,1.6524463370518698,2.652333849105675,4.077553322082084,5.9620764178778325,8.341473771226273,11.252957414404886,14.73542358667994,18.82949592848627,23.577569060343595,29.023852546506852,35.21441524335207,,,,,,,,,,,
124,Wallhauler Botsky,,42.8327734458708,49.044552308736684,54.765905834627986,60.01331532089816,64.8030274038586,69.15105573001128,73.0731826272814,76.58496077625009,79.70171488138709,82.43854334228338,84.8103199248839,86.83169543272021,88.51709937814317,89.88074165355559,90.93661420264493,91.69849269161594,92.17993818042342,92.39429879400475,92.35471139351276,92.07410324754818,91.56519370339248,90.84049585824047,89.91231823043307,88.7927664306898,87.4937448333416,86.0269582475635,84.40391358860722,82.635921549034,80.73409826994697,78.70936701222416,76.57245982775095,74.33391923065288,72.00409986852824,69.59317019368082,67.11111413435245,64.56773276595577,61.97264598230703,59.335294166858404,56.66493986393115,53.97066944994775,51.2613948046651,48.54585498240681,45.83261788329595,43.13008192448802,40.44647771140312,37.789869708959074,35.16815791280388,32.58907952054835,30.060210602998907,27.588967775390316,25.182609868618144,22.84823960047159,20.592805246866014,18.423102313075795,16.34577520496708,14.367318900230018,12.49408061961186,10.732261498149548,9.087918256402165,7.56696487168403,6.175174249296731,4.918179893762555,3.8014775800567424,2.830427024840141,2.010253557691603,1.3460497923416923,0.8427772979042943,0.5052682701096547,0.338227202537135,0.3462325578476838,0.5337384390170687,0.9050762605675973,1.464456419801701,2.2159699680337743,3.1635902818241557,4.311174734210034,5.66246636593959,7.221095556703987,8.99058169637023,10.974334856213543,13.17565746015073,15.597745955971815,18.243692486574133,21.11648656119334,24.219016726637538,27.554072238518856,31.124344732487238,34.932429895461496,38.980829136864244,43.27195125985244,47.80811413255097,52.591546359285715,57.62438895181528,62.90869700056472,68.4464413458572,74.23951024914729,80.28971106425354,86.59877190859115,93.1683433344046,100.0,,,,,,,,,,,
125,Thumpminer Botberg Jr.,,65.48842930434537,66.8481290150516,68.34245317854358,69.94823522549477,71.643418413981,73.40703712578512,75.21919816270206,77.06106204284343,78.91482429694248,80.76369676465885,82.59188889088337,84.38458902204302,86.12794570240554,87.80904897038438,89.41591165484351,90.93745067140223,92.36346831873989,93.6846335749009,94.89246339359937,95.97930400052404,96.938312189643,97.76343661950868,98.4493991095624,98.99167593643949,99.38647913027386,99.63073777100294,99.72207928467252,99.65881073974144,99.43990014338662,99.0649577378076,98.53421729653166,97.84851742071834,97.0092828354645,96.01850568610905,94.87872683453769,93.59301715548786,92.16495883285343,90.59862665598973,88.89856931601805,87.06979070213073,85.11773119789585,83.0482489775621,80.86760130236355,78.58242581682451,76.19972184506436,73.72683168710228,71.17142191516213,68.54146466997736,65.8452189570956,63.09121194318376,60.28822025233254,57.4452512623615,54.57152440112386,51.67645244281115,48.769622804258084,45.86077884124745,42.95980114481506,40.07668883755411,37.22154086992045,34.40453731653737,31.635920672500035,28.925977149680808,26.285017973033643,23.723360676898995,21.251310401309045,18.879141188291886,16.617077278176954,14.475274405899233,12.463801097304396,10.5926199654542,8.871569006929619,7.310342898138027,5.918474291615841,4.705315112334222,3.6800178540046304,2.85151687538228,2.2285096965720705,1.819438295332387,1.6324704033810906,1.6754808026993295,1.9560326218364799,2.481358632216312,3.258342544439715,4.293500304590272,5.59296139054068,7.162450108254826,9.007266888095117,11.132269581125437,13.54185475541675,16.239938992351885,19.229940182931003,22.51475882407499,26.096759314931916,29.977751253179793,34.15897073133254,38.64106163304688,43.42405692942293,48.50735997531219,53.889725805621104,59.56924243161645,,,,,,,,,,,
126,Fireborer Botberg Jr.,,13.729259426415291,23.289008790347015,32.15932674992619,40.364575300583475,47.92874282472107,54.875444091712666,61.22792025790352,67.00903886661034,72.24129384812137,76.94680551969644,81.14732058556682,84.86421213693531,88.11847965197622,90.93074899583547,93.32127242063034,95.3099285654498,96.91622245635419,98.15928550637545,99.05787551551704,99.63037667075388,99.89479954603246,99.86878110227077,99.56958468735833,99.01410003615615,98.21884327049678,97.1999568991843,95.97320981799426,94.55399730967379,92.95734104394153,91.19788907748755,89.28991585397351,87.24732220403264,85.08363534526957,82.81200888226053,80.44522280655325,77.99568349666697,75.47542371809244,72.89610262329195,70.26900575169928,67.60504502971978,64.91475877073022,62.20831167507905,59.49549483008607,56.78572571004266,54.088048176211664,51.411132476827675,48.76327524709646,46.1523995091956,43.586054672273974,41.07141653245212,38.61528727282208,36.2240954634473,33.903896061363,31.660370410575485,29.49882624206303,27.424197673775243,25.44104521063311,23.553555744529405,21.76554255432814,20.08044530586508,18.50133005194746,17.030889232353854,15.671441673834543,14.424932590111377,13.292933581877477,12.276642636797732,11.376884129508321,10.594108821617008,9.928393861703315,9.379442785318217,8.946585514983683,8.628778360193925,8.424604017414246,8.332271570081334,8.349616488603969,8.474100630362068,8.702812239706903,9.032465947961677,9.459402773420782,9.979590121350308,10.588621783987605,11.281717940542086,12.053725157194142,12.899116387095866,13.811990970370944,14.786074634114234,15.814719492392951,16.890904046244838,18.007233183679723,19.155938179678724,20.328876696194687,21.517532782151836,22.713016873445806,23.90606579294406,25.087042750485313,26.24593734287987,27.3723655539097,28.455569754328057,29.484418701859465,30.447407541200665,,,,,,,,,,,
127,Excahauler Boterson,,98.3664940515194,95.55444525205107,92.8768331409158,90.33347260659198,87.92370312135955,85.64640832584644,83.500035613575,81.48261571550852,79.59178228459757,77.82479148032655,76.17854155326008,74.64959242958945,73.2341852956791,71.92826218261304,70.7274855507413,69.62725787422643,68.62274122558985,67.70887686025837,66.88040480111063,66.13188342302354,65.45770903741874,64.85213547680898,64.3092936793447,63.82321127336036,63.387832161920954,62.99703610736842,62.644658315868085,62.32450902195519,62.030393073081214,61.75612951416046,61.49557117211637,61.242624240428064,60.99126786367677,60.735573722092255,60.46972561609924,60.18803905086399,59.88498082084057,59.5551885943174,59.19349049796371,58.79492470137602,58.3547590016244,57.868510407799164,57.33196472555719,56.74119614166834,56.09258680856199,55.382846428873485,54.60903183999045,53.76856659859946,52.85926056523223,51.879329488812274,50.82741459120122,49.702602151745396,48.50444309182217,47.232972559386326,45.888729513516786,44.472776308962665,42.98671828069014,41.43272332842871,39.81354150121737,38.13252458195147,36.39364567192918,34.60151877539747,32.7614183840991,30.879299061818784,28.961815028929568,27.01633974693952,25.05098550303778,23.07462299464173,21.09690091394257,19.128265532452552,17.179980285550855,15.26414535703013,13.393717263643351,11.582528439649733,9.845306821361625,8.197695431690583,6.656271964693932,5.238568370121577,3.9630904379618666,2.849337382988469,1.917821429306346,1.1900873948993897,0.688732276174799,0.4374248325118473,0.46092517080640444,0.7851043300184842,1.4369638657188677,2.4446554346341367,3.8375003791950064,5.646009312081467,7.90190170076966,10.638125452078054,13.88887649671424,17.689618373821347,22.077101815524603,27.08938433147735,32.76584979340793,39.14722801966492,46.27561435976607,54.19448927894223,,,,,,,,,,,
