id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Astrogation Buffer Length,InfoCore Size,Sonoreceptors,Arakyd Vocabulator Model,Axial Piston Model,Nanochip Model,Cranial Uplink Bandwidth,Polarity Sinks,AutoTerrain Tread Count,Repulsorlift Motor HP,Productivity
107,Stonelift Botchik,,72.10434828162,79.23185374413787,85.08958386731362,89.79670656791986,93.46627507563542,96.2053643678742,98.11520760461354,99.29133256322297,99.82369807329269,99.79683045146237,99.28995993624946,98.377157122878,97.1274693981072,95.60505737505987,93.86933132805129,91.97508762741751,89.9726451743442,87.90798183569507,85.82287087884058,83.75501740648647,81.73819479150242,79.80238111175055,77.97389558491409,76.27553500332601,74.72671016879754,73.34358232744671,72.13919960452722,71.12363343925671,70.30411501964551,69.68517171732526,69.26876352237747,69.05441947816215,69.03937411614629,69.21870389073263,69.58546361408801,70.13082289097252,70.84420255356724,71.71341109630353,72.7247811106914,73.86330572014805,75.11277501482667,76.45591248644448,77.87451146311238,79.34957154416232,80.86143503497689,82.3899233818172,83.91447360665208,85.41427474198619,86.86840426568878,88.25596453582224,89.55621922547137,90.74872975757076,91.81349173973388,92.73107139908274,93.48274201707414,94.05062036433114,94.41780313546934,94.56850338392647,94.48818695679127,94.1637089296305,93.58345004131988,92.7374531288718,91.61755956226246,90.21754567926165,88.5332592202629,86.5627557631089,84.30643515792222,81.7671779619333,78.95048187431001,75.86459817098475,72.52066813948201,68.93285951375188,65.11850290899365,61.09822825648568,56.89610123841442,52.53975972270436,48.06055019784716,43.49366420772115,38.87827478643502,34.257672893145184,29.67940384688776,25.1954037614077,20.862135979986405,16.74072751027247,12.897105459107497,9.402133467352357,6.331748144724441,3.767095504621216,1.7946673989443325,0.5064379529340265,0.0,0.37870151654080053,1.7517820567799425,4.234509187592735,7.948314923338666,13.020932160677136,19.58653111340965,27.785855747305888,37.76636021492725,49.68234529045877,,,,,,,,,,,
108,Firevator Botski II,,100.0,97.3509795450371,94.7402019043146,92.1755530105136,89.6641658222759,87.21244272131727,84.82607790954037,82.5100798061479,80.26879344475572,78.10592287050592,76.02455353717991,74.02717470431153,72.11570183430017,70.29149898952377,68.55540122945202,66.9077370077594,65.34835056943825,63.87662434791197,62.49150136214798,61.1915076137709,59.974774484175626,58.83906113164039,57.78177688843992,56.80000365795846,55.89051831180295,55.04981508691601,54.27412798268912,53.55945315807574,52.901571328704264,52.29607016399127,51.73836668425451,51.22372965782607,50.74730199816541,50.30412316097251,49.88915154130089,49.49728687067082,49.12339261418231,48.76231836762822,48.408922254607404,48.05809332363778,47.7047739452694,47.34398220919755,46.970834321375925,46.58056700112952,46.16855987826803,45.73035789019858,45.261693679039276,44.75850998873172,44.216982062154685,43.63354003823683,43.004891349069815,42.328043117021636,41.60032455184964,40.81940934781329,39.983338080787675,39.09054060537649,38.13985845202495,37.13056722413322,36.06239899516912,34.935564705781516,33.75077656091323,32.509270426914355,31.212828228655006,29.86380034663883,28.465128014115695,27.020365714195073,25.533703576959084,24.00998977657546,22.45475292841073,20.87422448614314,19.275361138876455,17.665867208251775,16.054217045562083,14.449677428863835,12.862329960091664,11.303093462170025,9.783746376127363,8.316949158208198,6.916266676987446,5.596190610482518,4.372161843266409,3.2605928635817767,2.2788901604529825,1.4454766207998018,0.7798139265500086,0.302424951752881,0.03491615969250556,0.0,0.2215173057674082,0.7244596906606021,1.5349919460321846,2.6804744380351853,4.189485504735106,6.0918438532233825,8.418630956731505,11.202213451742669,14.476265535105867,18.27579136114819,22.6371474387886,27.59806502865062,,,,,,,,,,,
109,Waterlift Botsky I,,68.35506564127743,67.56588103349556,67.0759313936476,66.8585303168137,66.88817430177258,67.14051885701568,67.59235460676138,68.22158339696924,69.00719440135414,69.92924022740051,70.9688130223766,72.10802057934862,73.3299624431949,74.6187060166202,75.95926266616988,77.33756382824407,78.74043711511189,80.15558242092571,81.57154802773525,82.97770671150187,84.36423184811278,85.72207351939517,87.04293461913048,88.31924695906861,89.54414737494206,90.71145383248017,91.81564153342343,92.85181902153748,93.81570428862746,94.70360088055219,95.51237400323836,96.23942662869476,96.88267560102638,97.44052774244882,97.91185595930233,98.295975348066,98.59261930137214,98.80191561402017,98.92436258899136,98.96080514346241,98.91241091482004,98.78064636667523,98.56725289487702,98.2742229335273,97.90377606099449,97.45833510592801,96.94050225327263,96.35303515028212,95.69882301253423,94.98086272994425,94.20223497277941,93.36608029767325,92.4755752536397,91.53390848808729,90.54425685283324,89.50976151011791,88.43350403861882,87.31848253946491,86.16758774225072,84.98357911105066,83.76906095043319,82.52645851147503,81.25799409777538,79.96566317146977,78.65121045924504,77.31610605835289,75.96152154262434,74.58830606848356,73.196962480963,71.78762341971657,70.3600274250344,68.91349504385676,67.44690493578864,65.9586699791137,64.4467133768085,62.908444762556314,61.34073630676278,59.73989882256799,58.1016578718621,56.42112987129922,54.692798198311934,52.91048929712515,51.06734878476931,49.15581755709668,47.16760789479476,45.09367956939891,42.924215949308994,40.64860010580234,38.25539091904734,35.73229918411939,33.06616371701279,30.24292746065705,27.247613590931557,24.064301622676023,20.676103515708064,17.06513978083767,13.212515585879336,9.09829686166646,4.701486408068011,0.0,,,,,,,,,,,
110,Pushvator Botski,,90.14776264060852,82.09797272878122,75.04734660351107,68.93698216595062,63.70935606561212,59.30834033717574,55.6792179153995,52.76869702813055,50.524924467418174,48.89749773872822,47.83747608825905,47.297390408359206,47.23125202104635,47.59456033962804,48.34430940842378,49.4389933205888,50.83861051403927,52.50466694547911,54.4001781425284,56.48967013395308,58.73917925799655,61.11625084881255,63.589936800999624,66.13079201223736,68.71086970402361,71.30371562051407,73.88436110546253,76.42931505726342,78.91655476209533,81.32551560516644,83.6370796600613,85.83356315618927,87.89870282433425,89.81764112030646,91.5769103266952,93.16441553272337,94.5694164922038,95.78250835959672,96.79560130416877,97.60189900225407,98.19587600761622,98.57325399991214,98.73097691125746,98.66718493089343,98.38118738795502,97.87343451234159,97.14548807368743,96.19999089843583,95.04063526501272,93.67213017710354,92.1001675150304,90.33138706523171,88.37334042784262,86.23445380237744,83.92398965151337,81.45200724297611,78.82932206952638,76.06746414704898,73.17863519074253,70.1756646694104,67.0719647378549,63.881484047371025,60.61866043434293,57.29837248694216,53.93588998992585,50.54682324753805,47.14707128451273,43.75276892517629,40.38023275065395,37.04590593417718,33.76630195448998,30.557947187362014,27.437322375197677,24.420802974750718,21.524598382938148,18.764690040756708,16.156768415300057,13.71616885987959,11.45780635224403,9.396109110901273,7.544951089543981,5.917583349573834,4.526564310729046,3.3836888798120044,2.4999164575216795,1.8852978233826772,1.548900898778449,1.4987353880889103,1.7416762979229556,2.28338633445939,3.1282371788841687,4.279229640932541,5.737912690530416,7.504301367539692,9.576793569601296,11.95208571808582,14.625087302138661,17.58883430083285,20.834401483418755,24.350813587679227,,,,,,,,,,,
111,Extradigger Botsky,,92.972676423444,92.64645973663312,92.23180912907148,91.74595781663638,91.20485199515826,90.62318622105566,90.01443879197012,89.39090712740114,88.76374314934112,88.14298866291041,87.5376107369921,86.95553708486707,86.40369144484887,85.88802896091879,85.41357156336056,84.98444334939562,84.6039059638178,84.27439397962837,83.99755027867104,83.7742614322668,83.60469308184892,83.4883253195979,83.42398806907642,83.40989646586425,83.44368623819322,83.5224490875822,83.64276806947198,83.80075297386023,83.99207570593654,84.2120056667172,84.45544513368031,84.71696464140061,84.99083836218452,85.27107948670493,85.55147560463641,85.82562408528989,86.08696745824768,86.3288287939986,86.54444708457262,86.7270126241761,86.86970238982644,86.96571542198743,87.00830820520365,86.99083004873593,86.90675846719607,86.74973456118171,86.51359839791145,86.19242439185969,85.78055668539157,85.27264452939795,84.66367766393049,83.94902169883622,83.12445349439291,82.18619654194373,81.1309563445324,79.95595579753797,78.65897056930987,77.23836448180256,75.69312489121131,74.02289806860593,72.22802458056685,70.30957466981914,68.26938363586846,66.11008721563482,63.835156964088455,61.44893563488451,58.95667256099773,56.364559035357765,53.67976369148381,50.91046788412005,48.06590106986992,45.15637618783144,42.19332504023209,39.18933367306415,36.15817775671862,33.11485796662132,30.07563536386715,27.058066775855444,24.08104017692419,21.16481006898622,18.33103286216248,15.602802255419174,13.004684617199956,10.56275436606343,8.304629351317056,6.259506233651447,4.458195865775839,2.9331586730542485,1.7185400341385124,0.8502056616039044,0.3657769825848438,0.30466651940843636,0.7081132702303637,1.6192180896704647,3.0829790694463255,5.146326919008107,7.858160346175689,11.269381437770235,15.432931040252628,20.403824140355958,,,,,,,,,,,
112,Stonedigger Botski,,65.2753861558476,60.68288847827158,56.50800150111731,52.74138187309143,49.37326958035561,46.3934972318055,43.791500035044656,41.556326463053715,39.676649611554545,38.14077924706959,36.93667454567625,36.05195752245641,35.473927151641135,35.189574177450304,35.18559661562752,35.44841594567003,35.964193993753824,36.71885050635372,37.69808141455867,38.88737778908218,40.272045485967716,41.83722548298929,43.567914906747234,45.448988750458895,47.465222282444635,49.601314145308734,51.84191014581564,54.171627735461044,56.57508118173834,59.03690743009998,61.541792656614035,64.07449951131588,66.61989505225486,69.16297937023624,71.68891490425816,74.18305644764365,76.63098184486785,79.01852337908029,81.33179985032227,83.55724934443944,85.68166269268919,87.69221762204364,89.57651359618731,91.3226073472099,92.91904909799467,94.35491947530123,95.61986711354405,96.70414694926552,97.59865920630472,98.29498907166077,98.78544706205153,99.06311008116742,99.12186316762032,98.95644193358746,98.56247569415046,97.93653128732987,97.07615758481401,95.97993069338382,94.64749984703182,93.0796339897775,91.27826904917619,89.24655590052463,86.98890902176055,84.51105583905769,81.82008676311597,78.92450591614698,75.83428254955426,72.56090315230836,69.117424250018,65.51852589469546,61.78056584521734,57.921634438480595,53.961610151253545,49.92221585272199,45.827075747729886,41.70177301071646,37.57390811034776,33.47315782484182,29.43133494799175,25.48244868588211,21.66276574430021,18.010872106843642,14.567735503722236,11.37676857125507,8.483892702063066,5.937602585955421,3.7890314415139086,2.092016938368675,0.9031678101720018,0.2819311582651072,0.29066044604275204,0.994684184009576,2.462375305533895,4.7652212332964226,7.977894636432285,12.178324878371033,17.44777015536894,23.870890325739307,31.53582042977329,40.53424490036181,,,,,,,,,,,
113,Pullwalker Botski,,100.0,91.60863678492505,83.959101176981,77.01934761366368,70.75770691917604,65.14290055943559,60.14405467493915,55.73071389148455,51.87285490874925,48.54089986672607,45.70572949001596,43.33869600997773,41.4116358647348,39.89688217703904,38.76727700999161,37.99618340062074,37.55749717131665,37.425658519123424,37.57566338288789,37.983074588265595,38.62403277058375,39.47526707556118,40.514105637885336,41.71848583764632,43.0669643346279,44.53872688045562,46.11359790860189,47.77204990224794,49.49521254000322,51.264881619481294,53.06352775873318,54.87430487553744,56.68105844454749,58.4683335322957,60.221382610054796,61.926173144556095,63.569394966564836,65.13846741731237,66.62154627278564,68.00753044587361,69.28606846637045,70.44756473883608,71.48318557831365,72.38486502390394,73.14531043019669,73.75800783655939,74.21722711428268,74.51802689158275,74.65625925646107,74.62857423742099,74.43242406204122,74.06606719340665,73.5285721443957,72.81982106982544,71.94051313645281,70.89216767083377,69.67712708503862,68.29855958022512,66.76046162806811,65.0676602300465,63.22581495458659,61.24141975206359,59.12180454765893,56.87513661207567,54.510421710109874,52.03750502708015,49.467071873112936,46.810648165285976,44.08060068762839,41.290137128976966,38.4533058986913,35.58499572022411,32.70093500254923,29.817690989447318,26.952668686647645,24.12410956682716,21.351090052466926,18.653519776565012,16.052139621207512,13.568519533994106,11.225056122324219,9.044970025537454,7.052303064911599,5.271915171518163,3.729481091935661,2.4514868718174676,1.4652261173186254,0.7987960343809496,0.4810932458709702,0.5418093865785075,1.0114264760718312,1.9212120694082566,3.303214185702142,5.190256014553048,7.615930400324435,10.614594104286942,14.221361844612327,18.47210011422857,23.40342077653038,29.052674438945804,,,,,,,,,,,
114,Watervator Botberg,,100.0,93.1125400135846,86.82464495914522,81.10812599964032,75.93531592040682,71.27907138737305,67.1127752052717,63.41033857585289,60.14620335609701,57.29534431642772,54.83327139892495,52.73603197553781,50.98021310629761,49.542943797530796,48.401897260071884,47.535293167476475,46.921899914234174,46.541036873981625,46.37257665771538,46.39694737200492,46.5951348772056,46.94868504567165,47.439706019969094,48.0508704710887,48.76541785665902,49.567156679159275,50.440466744132365,51.37030141839779,52.342189888264684,53.34223941774472,54.357137606765065,55.37415464938139,56.38114559199083,57.36655259154488,58.31940717376249,59.22933249134288,60.08654558217854,60.88185962756833,61.60668621043025,62.25303757351456,62.8135288776166,63.2813804597899,63.65042009155903,63.915085237132686,64.07042531161642,64.11210393922589,64.03640121149968,63.84021594551224,63.521067942086894,63.07710024400878,62.507081394237815,61.810407694121785,60.98710546160913,60.03783328946189,58.96388430346893,57.76718842065852,56.45031460751165,55.01647313817484,53.46951785267311,51.81394841512282,50.05491257194496,48.19820841007778,46.2502866151899,44.21825272989338,42.10986941195645,39.93355869251655,37.69840423429342,35.41415358980202,33.091220459565434,30.740686950327657,28.374305833266913,26.004502802208616,23.644378731837783,21.307711935912927,19.0089604254778,16.76326416707571,14.586447340961339,12.495020599314483,10.50618332445249,8.637825887043796,6.908531904319851,5.337580498289743,3.9449485539512406,2.751312977505534,1.7780529545687165,1.047252208385879,0.5817012580432375,0.40489967668163246,0.5410583497094262,1.015101733015334,1.8526701111809332,3.0801218556949075,4.724535683164466,6.813712913529859,9.376179728275657,12.441189428645073,16.038724693852483,20.199499839296163,24.954963074771758,30.33729876268465,,,,,,,,,,,
115,Firedigger Botski II,,39.854926546061726,41.06493709877902,42.33933116545631,43.67540483439289,45.070226868995974,46.52065010259955,48.023322833283316,49.574700218691596,51.17105567085218,52.80849225099525,54.48295406437228,56.1902376550749,57.92600340085382,59.68578690793772,61.46501040585211,63.258994142238315,65.06296777767223,66.87208178048337,68.68141882157363,70.48600516923628,72.28082208397474,74.06081721332166,75.82091598665761,77.55603301003015,79.26108346097254,80.93099448332289,82.56071658204276,84.14523501803623,85.67958120296885,87.15884409408638,88.57818158903372,89.93283192067389,91.21812505190684,92.42949407048842,93.56248658384916,94.61277611391334,95.57617349191764,96.44863825323033,97.22629003216983,97.90541995682393,98.48250204386848,98.95420459338638,99.31740158368635,99.56918406612198,99.70687155991057,99.72802344695192,99.63045036664741,99.41222561071882,99.0716965180271,98.6074958693914,98.01855328240796,97.304106606269,96.46371331658153,95.4972619101863,94.40498329997683,93.18746220971795,91.84564856886519,90.38086890738323,88.79483775056491,87.08966901385041,85.26788739764568,83.33243978214182,81.28670662213347,79.13451334183803,76.88014172971471,74.52834133328287,72.08434085394153,69.5538595417878,66.94311859043597,64.25885253183652,61.50832063109469,58.699318281289706,55.84018839829355,52.939832815589725,50.00772367909248,47.053914841964996,44.08905325943947,41.12439038363495,38.17179355837647,35.24375741401425,32.35341526224227,29.51455049091767,26.741607958878866,24.049705390764867,21.45464477183453,18.972923742784722,16.621746994569648,14.419037663219944,12.383448724660935,10.534374389531983,8.891961498005376,7.477120914605433,6.31153892302661,5.417688620952768,4.818841314877042,4.53907791491892,4.603300329644741,5.037242860885759,5.867483598557174,7.121455815477072,,,,,,,,,,,
116,Wallwaller Boterson II,,16.245422929721407,18.658067150586827,21.153485908428664,23.722026450378976,26.354131532922896,29.040355571972114,31.77138021285691,34.53802932023654,37.33128338792818,40.14229336865432,42.96239392370859,45.78311609254007,48.596199382256096,51.39360327704352,54.16751816750836,56.91037569993411,59.61485854545823,62.27390958916742,64.8807405391111,67.42883995523357,69.91198069822437,72.32422679828747,74.65993974382855,76.91378419006105,79.08073308753048,81.15607223055736,83.13540422559845,85.0146518795266,86.79006100782905,88.45820266272406,90.0159747811962,91.46060325294997,92.78964240828189,94.00097492587123,95.0928111604889,96.06368789062518,96.91246648603548,97.63833049520507,98.24078265273181,98.7196413066277,99.07503626553861,99.30740406588272,99.41748265890733,99.40630551766404,99.27519516390258,99.025756114883,98.65986725010634,98.17967359796367,97.5875775423039,96.8862294489197,96.07851771195212,95.16755822021355,94.15668324342926,93.0494297383972,91.84952707506667,90.560884182535,89.18757611496304,87.73383003740858,86.20401063157937,84.60260492150317,82.93420651911735,81.20349928977637,79.41524043767822,77.57424301120864,75.68535782820452,73.7534548211354,71.78340380220337,69.7800546483617,67.74821690625174,65.69263881705821,63.6179857612835,61.5288181234395,59.42956857665867,57.32451878722345,55.21777553901413,53.1132462778744,51.01461407589687,48.92531201562576,46.84849699417866,44.78702294728649,42.743413493252376,40.71983399682856,38.71806305301165,36.73946339075678,34.78495219661023,32.854970858259954,30.94945412800513,29.067798706144387,27.208831244281253,25.37077576854971,23.551220522756836,21.747084231445186,19.954581782872335,18.16918933190989,16.385608822860405,14.597731932193117,12.798603431197812,10.980383968557543,9.134312272839475,7.250666774904224,,,,,,,,,,,
117,Pushwalker Boterson II,,56.94807872189215,57.1027658622086,57.3792564262804,57.7701673590762,58.26824707337877,58.86637544978506,59.557563836706144,60.334955050367284,61.19182337480788,62.12157456188148,63.117745831255746,64.17400587041254,65.2841548346479,66.44212434707192,67.64197749860894,68.87790884799742,70.14424442178994,71.43544171435325,72.74608968786829,74.07090877233009,75.40475086554785,76.74259933314498,78.07956900855898,79.41090619304147,80.7319886556583,82.03832563328945,83.325557830629,84.58945742018524,85.82592804228061,87.03100480505164,88.20085428444908,89.33177452423782,90.42019503599685,91.46267679911936,92.4559122608127,93.39672533609831,94.28207140781188,95.10903732660317,95.87484141093607,96.57683344708869,97.2124946891533,97.77943785903624,98.27540714645811,98.69827820895352,99.04605817187138,99.31688562837468,99.5090306394405,99.62089473386021,99.65101090823923,99.59804362699714,99.4607888223677,99.23817389439887,98.92925771095263,98.53323060770516,98.04941438814693,97.47726232358234,96.81635915313007,96.06642108372296,95.22729579010799,94.29896241484623,93.28153156831291,92.17524532869754,90.9804772420036,89.69773232204888,88.32764705046519,86.87098937669857,85.32865871800922,83.70168595947142,81.99123345397366,80.19859502221847,78.32519595272281,76.37259300181755,74.34247439364769,72.23665982017253,70.05710044116542,67.80587888421391,65.48520924471968,63.09743708589858,60.64503943878059,58.130624802209866,55.55693314284465,52.92683589515735,50.24333596143472,47.50956771177736,44.728796984100164,41.9044210841323,39.03996878541689,36.13910032931122,33.20560742498685,30.243413249429494,27.25657244743887,24.249271131628955,21.225826882427924,18.1906887480779,15.148437244635389,12.103784355970873,9.061573533769158,6.026779697529112,3.0045092345636175,0.0,,,,,,,,,,,
118,Rockpulverizer Botsky I,,42.72183116048583,34.70851080562565,27.698636615501506,21.642225275337207,16.489880564739202,12.192839130925169,8.70301471123025,5.973040804890921,3.956311794106526,2.6070225143784063,1.880206274126698,1.731771323584765,2.118535772971217,2.9982609599396968,4.329683266306113,6.072544384053686,8.18762003061552,10.636747113434874,13.382849343803034,16.389961299974843,19.623250939561864,23.049040561203114,26.634826215513648,30.349295565310417,34.16234419511616,38.045090369940674,41.9698882433398,45.91033951475201,49.8413035361127,53.73890586774614,57.580545283534846,61.34489922536691,65.01192770686075,68.56287566636749,71.98027376925108,75.24793765944608,78.35096566029293,81.27573492465098,84.00989603428903,86.5423660485537,88.8633200023154,90.96418085319164,92.83760787804829,94.47748351877868,95.8788986773595,97.03813646018534,97.95265437168038,98.62106495718746,99.0431148951353,99.21966253848319,99.15265390544303,98.8450971194795,98.30103529858737,97.52551789384667,96.5245704772563,95.30516297884287,93.87517637305073,92.24336781440564,90.41933422246004,88.41347431601346,86.23694909661035,83.90164078131674,81.42011018477507,78.80555255053457,76.07175183166174,73.23303342062498,70.30421532846171,67.30055781321856,64.23771145767196,61.1316636963258,57.998683791684854,54.85526625980975,51.71807274514549,48.60387234462985,45.52948038107905,42.51169562585163,39.567235970787394,36.712672549428646,33.964362307513376,31.338379022750885,28.850442773872565,26.51584785896208,24.349389163059634,22.3652869750479,20.577110253814574,18.997698343689336,17.639081139164276,16.51239769888751,15.627813308933877,14.994434995357587,14.620225486018974,14.511915621689186,14.674915216434751,15.113222367276878,15.829331213131434,16.824138143021624,18.09684645357615,19.644869455795213,21.463732031105195,23.54697063668032,,,,,,,,,,,
119,Pushpulverizer Boterson I,,99.56675458493197,86.37706516922947,74.56959499944294,64.0711452465606,54.81006781673631,46.71628984695133,39.72133678000791,33.75835401885486,28.762127160245097,24.669100807725076,21.417395963956256,18.9468260023684,17.19891121814488,16.11689195853994,15.64574033252787,15.732170499784111,16.324647538998345,17.37339489551952,18.83040040833276,20.64942091636829,22.785985444142387,25.197396966729894,27.842732754069278,30.682843294599014,33.68034979822641,36.79964027862811,40.006864214882505,43.269925792434314,46.55847572339089,49.84390164615056,53.09931710436299,56.299549105221296,59.42112425708613,62.442253486442155,65.34281533418559,68.10433783124468,70.70997895353132,73.14450565622496,75.39427148738864,77.44719278091647,79.29272342881364,80.92182823280784,82.32695483529311,83.50200422960482,84.44229984962806,85.14455523873615,85.60684029806261,85.82854611410421,85.81034836565668,85.5541693100808,85.06313834890291,84.34155117274518,83.39482748558872,82.22946730836902,80.85300586190216,79.27396702914409,77.50181539678152,75.54690687615464,73.42043790351116,71.13439321959413,68.70149222855962,66.13513393622749,63.44934046766386,60.65869916409553,57.778303259156445,54.823691134465754,51.81078415453842,48.755823081026385,45.67530306629492,42.58590722632588,39.504438792957636,36.44775184545466,33.43268062140854,30.475967406973478,27.594189006430753,24.803681791086678,22.120465327502256,19.560164585055713,17.137930722835026,14.86836045586316,12.76541400065617,10.842331600113008,9.111548627737257,7.584609271186572,6.272078795163868,5.183454383630551,4.327074561354684,3.710027194796922,3.3380560723188197,3.2154660637289645,3.345026859160362,3.727875287281241,4.363416212831516,5.24922201349858,6.380930636120838,7.752142232226483,9.354314372897056,11.176655842973906,13.206019014585111,15.42679080001416,,,,,,,,,,,
120,Pullwidget Botberg Jr.,,63.400430163509824,52.25866464636631,42.41440731784796,33.793209261198214,26.32290551758925,19.933585124105342,14.557561151726052,10.129340743309402,6.585595151575241,3.8651297770884137,1.9088542062420157,0.6597522492406265,0.06285197808359992,0.06519576454826548,0.6158103181731551,1.6656767242412984,3.167700481763445,5.076681541461281,7.349284343750712,9.944007856725094,12.821155614138467,15.942805753388765,19.27278105350119,22.77661897311129,26.421541688448247,30.17642613131828,34.011774027087554,37.899681932665885,41.81381127448954,45.72935838650464,49.62302454815065,53.472986022343136,57.25886409345753,60.96169510531189,64.5639004991504,68.04925685162678,71.40286591278712,74.61112464405349,77.66169525620691,80.54347524737089,83.24656744099426,85.7622500238348,88.08294658394229,90.20219614864192,92.114623222517,93.81590782539337,95.30275553032122,96.57286750155916,97.62491053255732,98.45848708394095,99.0741053214927,99.47314915413702,99.65784827192198,99.6312481840043,99.39718025663146,98.96023175112475,98.32571586186323,97.49964175426662,96.48868460277873,95.30015562884998,93.94197213892201,92.42262756240925,90.75116148968382,88.93712971005769,86.99057424976633,84.92199340995154,82.74231180464557,80.46285039875302,78.0952965460356,75.65167402709446,73.14431308735365,70.58582047504207,67.98904947918021,65.3670699675595,62.73313842472851,60.10066798997248,57.483198495302,54.89436650343235,52.34787534576522,49.85746516037713,47.436882929998475,45.099852520000404,42.860044716372144,40.7310472637109,38.726334903200986,36.85923941059847,35.142919634214365,33.590331532896904,32.21419821401701,31.026979971448615,30.040844323554406,29.267636051166004,28.71884723557293,28.40558729649872,28.338553030090573,28.527998646896954,28.983705809854246,29.714953672269512,30.730488915804646,32.03849578845573,,,,,,,,,,,
121,Pullminer Botson,,67.64350364855086,56.880728172309176,47.28874822080271,38.80954928609471,31.386303576419756,24.96337001618383,19.486294245964256,14.901808622509698,11.15783221874021,8.203470823747185,5.9890169427934,4.465949797312957,3.586935324911343,3.305826179365413,3.577661730623352,4.358668064804725,5.606257984200466,7.2790310072728515,9.336773368655521,11.740458019153483,14.452244625743091,17.43547957157208,20.654695955959518,24.07561359439589,27.665139018542916,31.39136547623383,35.22357293147316,39.132228064436774,43.088984271471936,47.066681665097164,51.03934707400251,54.98219404304922,58.87162283327012,62.68522042186915,66.40176050222173,70.0012034838746,73.46469649254593,76.77457337012517,79.9143546746732,82.86874768042226,85.62364637777574,88.16613147330875,90.48447038976768,92.56811726606986,94.40771295730445,95.99508503473191,97.32324778578382,98.38640221406334,99.17993603934491,99.70042369757428,99.94562634086888,99.91449183751683,99.60715477197823,99.02493644488442,98.1703448730378,97.0470747894126,95.66000764315386,94.01521159957824,92.11994154017427,89.9826390626009,87.6129324806892,85.02163682444079,82.22075384002977,79.22347198980071,76.04416645226986,72.69839912212456,69.2029186102241,65.5756602435989,61.835746065449975,58.00348483515053,54.100372028245516,50.149089836450486,46.173507167651536,42.198679645908165,38.25084961145028,34.35744612067858,30.54708494616522,26.84956857665451,23.29588621706261,19.918213788474738,16.74991392814919,13.82553598951564,11.180816042175131,8.852676871899028,6.87922798063023,5.299765586484795,4.1547726237486655,3.4859187428783747,3.3360603105038136,3.749240409424451,4.7706888386123465,6.4468221132104455,8.825243464532292,11.954742840064311,15.885296903463733,20.668069034557966,26.355409329347584,33.000854600003144,40.6591283748674,49.38614089845463,,,,,,,,,,,
122,Pullhauler Botberg Jr.,,76.66468519167762,68.26268558059877,60.5973650093764,53.64289882054318,47.37369098493567,41.764361107571744,36.78973263840131,32.424822287929956,28.644830647715587,25.425134015738134,22.741277426642245,20.56896888685301,18.88407481456467,17.66261668460244,16.88076887815717,16.514857737393243,16.5413618249293,16.93691338819212,17.6783010286434,18.742473575879664,20.10654516660511,21.7478015284775,23.643707468827103,25.771915568248527,28.110276079065805,30.636848028670215,33.329911527731326,36.16798128328106,39.12982131667049,42.194460886400115,45.34121161582274,48.54968582571964,51.79981607174959,55.0718758867709,58.34650172803666,61.60471612926277,64.82795205756926,67.99807847529415,71.09742710668083,74.10882040943838,77.01560075117456,79.801660790702,82.45147506421792,84.95013277635572,87.28337179611074,89.43761385763858,91.40000096592614,93.15843300733584,94.7016065650239,96.01905493922942,97.10118937243854,97.93934147942106,98.525806882139,98.85389004952992,98.91795034216184,98.71344926176184,98.23699890561781,97.48641162585271,96.46075089357177,95.16038336788378,93.58703216979445,91.74383136097211,89.63538162738888,87.26780716783178,84.64881378728921,81.78774819520959,78.69565850863238,75.38535596019364,71.87147781100306,68.17055146839495,64.30105980855197,60.28350770400195,56.14048975598716,51.89675923170816,47.57929820643862,43.217388910513904,38.84268628119469,34.48929171939934,30.19382805131425,25.995515694871816,21.93625003110815,18.060679980386396,14.41628778349871,11.053469987638916,8.025619637247353,5.389209669732344,3.2038775160588435,1.532510906215879,0.4413348795553741,0.0,0.2816717761292509,1.3631212861373772,3.324817007661812,6.251017852486914,10.229867406120249,15.353489372241686,21.718084222026548,29.424027048337273,38.57596662479701,49.28292566972674,,,,,,,,,,,
