id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,InfoCore Size,Polarity Sinks,Sonoreceptors,Arakyd Vocabulator Model,Axial Piston Model,Nanochip Model,Repulsorlift Motor HP,Cranial Uplink Bandwidth,AutoTerrain Tread Count,Astrogation Buffer Length,Productivity
110,Extrahauler Boterson,,57.71570244022934,45.89289856711716,35.702788949801494,27.035069763972885,19.78227533163364,13.839860395029245,9.10627702087189,5.483046134856233,2.874823686467262,1.1894614440803388,0.3380624203534013,0.23503092791132285,0.7981172653224164,1.9484570333671445,3.6106050815989352,5.7125640851971635,8.185807752112328,10.965298660503354,13.989500726467105,17.20038630205993,20.543437903611515,23.967644570330872,27.425492853204318,30.872952434185898,34.26945637567965,37.57787600031441,40.764490401010335,43.79895058133789,46.65423822616897,49.30661910262005,51.73559109128759,53.923826847775516,55.857111094515204,57.524272542876744,58.91711044557381,60.0303157793588,60.8613870580122,61.41054077562235,61.680616480158484,61.67697647733527,61.407400164770095,60.881972996432125,60.11297007738294,59.11473438881107,57.903549643357174,56.49750777073126,54.916371033623406,53.18142877390512,51.3153487891246,49.342023339291885,47.28640978395846,45.17436584958723,43.03247952721607,40.887893600412156,38.76812480351965,36.70087761019947,34.71385265225951,32.83454976877932,31.090065685526064,29.506886324661547,28.11067374474387,26.926047711017787,25.976361896001144,25.283474710359847,24.867514764078045,24.746640957918327,24.93679720517476,25.45146178371815,26.301391318334638,27.494359393353143,29.03488979556841,30.923984387456183,33.15884561067616,35.73259361987217,38.63397804676367,41.84708439452582,45.35103506246513,49.11968500098688,53.121311996853535,57.318301588736716,61.6668266130587,66.11652138013122,70.61015048057911,75.08327222206171,79.46389669628726,83.6721384763142,87.61986394414744,91.21033324862805,94.33783689361253,96.88732695644924,98.73404293673649,99.7431322353876,99.76926526397392,98.65624518436897,96.2366122786807,92.33124294948117,86.74894335031775,79.28603764652658,69.7259509063385,57.838786622270625,,,,,,,,,,,
111,Firewaller Botchik II,,16.23705842555519,11.310113642450382,7.48162129933745,4.651462364289401,2.723820962302017,1.6071493466478413,1.2141303540898967,1.461637343955163,2.27069162106776,3.56641734254191,5.277993908434613,7.338605836258063,9.685390119351824,12.259381069114717,15.005452641096467,17.87225824494909,20.812168038238013,23.781203704112908,26.738970712838345,29.648588067184093,32.476615531675144,35.19297834570169,37.770889420488515,40.186769019924434,42.420161925251136,44.45365208361224,46.272774740461486,47.86592605583135,49.22427020446066,50.341643959782644,51.21445876177232,51.84160026865349,52.22432539246606,52.366156818492534,52.272775008544336,51.95190768810828,51.413216817352186,50.668183045990716,49.72998765201073,48.613391964256344,47.334614268874006,45.91120419961673,44.36191461200887,42.70657094136996,40.965938044698575,39.16158452641596,37.31574454796931,35.45117712129456,33.591022886139996,31.758658371247556,29.977547739396456,28.271092016303683,26.662475803387508,25.174511474387018,23.82948085584502,22.64897439144833,21.653727790227773,20.863456158620526,20.296685616387876,19.970582396397305,19.900779428260673,20.101200405834685,20.58388133857855,21.35878958677552,22.433640380607645,23.813710823098468,25.50165137690755,27.497294834990047,29.797462775114646,32.39576949823982,35.282423450749945,38.44402613055598,41.8633684770477,45.51922474491276,49.38614386180992,53.43423826990916,57.62897025128282,61.93093573716292,66.29564560105615,70.67330443571764,75.00858681398745,79.24041103348237,83.30171034515007,87.11920166568602,90.6131517738006,93.69714099035981,96.27782434237213,98.25469021084591,99.51981646249708,99.95762406532262,99.44462818803665,97.84918678335607,95.03124665515502,90.84208700947578,85.12406048939889,77.71033169377532,68.42461317981297,57.08089894953072,43.483195420066174,27.42524987784791,,,,,,,,,,,
112,Pullhauler Botberg,,28.550064400804864,29.82542095667668,31.330205915543736,33.01846153919569,34.84701477113204,36.775436669463375,38.76600039968019,40.783637787289564,42.795894430319365,44.77288337169035,46.687237331455776,48.51405949890889,50.230872884557996,51.817568231969254,53.256350489477256,54.53168384176318,55.630235301300786,56.54081685966999,57.2543261987382,57.76368596170937,58.06378158404077,58.15139768422733,58.02515301445387,57.685433971114946,57.13432666520235,56.37554755256039,55.41437262400889,54.25756515533377,52.913302017145476,51.391098544605015,49.70173196701776,47.85716339729486,45.870458381282525,43.75570600695879,41.52793657349816,39.2030378202039,36.79766971530807,34.329177804639045,31.815505120157155,29.27510264835766,26.726838358541432,24.18990479095372,21.68372520479021,19.227858286071015,16.841901415382047,14.5453924954848,12.357710338792929,10.297973614717229,8.38493835687786,6.636894030184854,5.071558157785698,3.7059695078805186,2.5563798404061884,1.6381442135864697,0.9656098503510953,0.5520035646220359,0.4093177474674937,0.5481949131236945,0.9778108048843829,1.7057560608580893,2.737916439592649,4.078351605568101,5.729172474556881,7.690417118851707,9.959925232361684,12.533211155575033,15.403335460390414,18.56077509481654,21.993292087536922,25.68580081234569,29.620233812448934,33.77540618463381,38.12687852330715,42.64681842439895,47.303860549136104,52.06296524768244,56.88527574264673,61.7279738724594,66.54413439461423,71.2825778487817,75.8877219797864,80.29943172045469,84.45286773432787,88.27833351824603,91.70112106479579,94.64135508462843,97.01383578864642,98.7278802300543,99.68716220628045,99.78955072076485,98.926947004615,96.98512009812995,93.8435409921919,89.3752153295244,83.4465146658206,75.9170062907347,66.63928160874875,55.45878307989814,42.2136297203717,26.734441162977724,,,,,,,,,,,
113,Extraminer Botchik Jr.,,56.66456457734236,47.224315557227094,39.519009856376364,33.40894100915227,28.75890745289918,25.43827598361976,23.321038877457227,22.285864677983795,22.216142649295335,23.000020894912225,24.530438142486453,26.70514919431486,29.42674404365867,32.602660656869126,36.145191421319474,39.97148325914297,44.003531406777284,48.168166860314955,52.397037486660174,56.62658280049168,60.79800240703191,64.8572181106224,68.75482968910524,72.44606433401097,75.89071975655236,79.05310095942488,81.90195067441277,84.41037346580184,86.5557534995982,88.31966597855327,89.68778224299496,90.64976853746518,91.19917844316345,91.33333897619657,91.05323035163495,90.36335941337467,89.27162672980575,87.78918735528735,85.93030525742807,83.71220141017346,81.15489555269919,78.28104161411011,75.11575680394665,71.68644436849632,68.0226100129116,64.15567198913536,60.11876484962956,55.94653686691356,51.67494111890659,47.34102024007674,42.9826848383958,38.63848557810248,34.347378928268164,30.148486577172456,26.080848512482422,22.183169767239402,18.493560831651198,15.049271730691808,11.886419767505352,9.039710932618208,6.5421549789548195,4.424774162664096,2.7163056497468547,1.442897588492141,0.6277988477208214,0.2910424208333749,0.44912249566345164,1.1146651901401727,2.2960929537564057,3.9972826348361563,6.217217213623025,8.94963120115904,12.182649703977438,15.898421154604822,20.072743707861772,24.674685302971778,29.666197391484978,35.001722330993964,40.627794444664886,46.48263474657605,52.49573933285437,58.587461438629454,64.66858716077867,70.63990484649625,76.39176814765727,81.80365274098354,86.74370671403342,91.06829461697941,94.62153518019988,97.23483269767836,98.72640207620864,98.90078755040004,97.5483750634981,94.44489831400365,89.35093846810256,82.01141753790063,72.15508542546313,59.494000632664786,43.72300463684053,24.51918993224612,,,,,,,,,,,
114,Rockwidget Botski,,22.17159622526796,19.663112621101735,18.01299883892233,17.13975086375883,16.964828185548463,17.41267946485289,18.410764562421708,19.889572932603016,21.7826383806011,24.026550183581225,26.560960575621536,29.328588596512077,32.2752203044009,35.349705352287295,38.50394992836214,41.69290606019533,44.87455728277035,48.00990067036592,51.0629252322848,54.00058667242961,56.792778512725945,59.4122995803923,61.834817859057445,64.03883070372464,66.00562141958316,67.71921220466668,69.16631345635902,70.33626944174698,71.22100033182,71.8149405995173,72.11497378162197,72.12036360450199,71.8326814736987,71.25573032736209,70.3954648535335,69.25990807127499,67.85906427564626,66.20482834652842,64.310891421295,62.192642931329935,59.86706900239291,57.35264721883132,54.669237751639976,51.837970850367434,48.88113069886964,45.82203563491075,42.68491473361067,39.494780754740326,36.27729945386362,33.05865525732632,29.86541330109273,26.72437783342862,23.66244698143222,20.706463881411356,17.883064173108437,15.218519857771877,12.738579520075655,10.468304913884547,8.43190391186849,6.65255981896086,5.152257049667709,3.9516031692214715,3.069647298582163,2.5236948832870896,2.32911882614549,2.4991669837818584,3.0447660270265473,3.9743216651517423,5.293515233957011,7.005096647699043,9.108673714871827,11.600497817831261,14.473245956267057,17.71579915452444,21.313017232769127,25.245509942002457,29.489404462922543,34.016109268631595,38.792074351191665,43.77854781202713,48.93132881617518,54.20051691038033,59.53025770503969,64.85848491999378,70.11665879416384,75.22950085903788,80.11472507600058,84.68276533751707,88.83649933215325,92.47096877345562,95.47309599266644,97.72139689529585,99.0856902815323,99.42680353051014,98.59627464841344,96.43605068043357,92.7781824865738,87.44451588129967,80.2463791370365,70.98426685151026,,,,,,,,,,,
115,Firelift Botchik II,,26.57065275266249,24.277994913631098,22.71738757009573,21.82668676930373,21.544987519409155,21.812738789896148,22.571852771496673,23.76580839560255,25.33974911317183,27.2405749331295,29.41702872026255,31.8197767526093,34.40148353834313,37.11688089215052,39.922831271103384,42.778385370025816,45.64483397635506,48.48575408449689,51.26704926967534,53.95698432127668,56.52621413568772,58.94780686862866,61.1972613469799,63.252518740103525,65.09396849065897,66.70444850491292,68.06923960254377,69.17605422594033,70.01501940899465,70.57865400538947,70.86184017637989,70.86178913806941,70.57800116818011,70.01221987231739,69.16838070972898,68.05255377855839,66.67288086059216,65.03950672550225,63.16450469458228,61.06179646397795,58.74706618741228,56.23766881840465,53.552532711984895,50.7120564859008,47.73800014132037,44.65337044302912,41.482300559120254,38.249923960180574,34.98224257796957,31.705989223593942,28.448484265175242,25.237486565013086,22.101038676241934,19.0673062989821,16.16441199598579,13.420263167776778,10.862374287284622,8.517683393973295,6.412362847464844,4.571624340655501,3.0195181723277194,1.7787267792562909,0.8703525278092793,0.31369976504086033,0.126051129281664,0.32243812022199214,0.9154059284883969,1.9147725247167795,3.3273820081179863,5.156852214538095,7.403316584014758,10.06316028782411,13.128750615026894,16.588161618504387,20.424893020492213,24.617583377605122,29.139717505359755,33.95932816218862,39.03869199294972,44.334019731931804,49.79514066535036,55.365181353342464,60.980238611451796,66.56904675161111,72.05263908261725,77.34400367010096,82.34773335599215,86.95967003747542,91.06654320544772,94.54560274246074,97.2642459801664,99.07963901625001,99.83833229086056,99.3758704225381,97.51639630362982,94.07224945520147,88.8435586414539,81.6178287436108,72.16952189332711,60.25963286557418,,,,,,,,,,,
116,Stoneborer Botsky,,64.85824067553975,50.370730345592236,38.351127379859136,28.582511452082986,20.858343285399748,14.982246497485448,10.767789445702782,8.038267072247816,6.626482749296655,6.374530124152001,7.133574964389911,8.7636370030064,11.133371783564098,14.11985250533886,17.608351868466535,21.492123919089522,25.672185894503382,30.057100068303587,34.56275559553223,39.112150357824476,43.63517280855528,48.06838381798619,52.35479851841187,56.44366814930669,60.29026190247161,63.855648767180575,67.10647937532724,70.01476784657177,72.5576736334873,74.71728336670668,76.48039270006903,77.83828815576683,78.78652896949168,79.32472893558189,79.45633825216848,79.18842536632236,78.53145881920055,77.49908909119299,76.10793044706914,74.37734278112448,72.32921346232803,69.9877391794677,67.37920778629775,64.53178014668563,61.475271979757764,58.24093570504666,54.861242287638504,51.36966308331745,47.800451683715295,44.188425761455306,40.56874891530093,36.97671251530207,33.447517547939505,30.016056461275248,26.71669501009641,23.583054101063016,20.647791637854432,17.94238436631609,15.496909719604993,13.339827663338696,11.497762540740492,9.995284917785865,8.854693428349591,8.095796619352573,7.735694795907534,7.788561866467419,8.265427187969749,9.173957410985992,10.518238324865198,12.298556702883337,14.511182147389341,17.148148934948214,20.19703786149487,23.640758087474047,27.45732898298875,31.619661972951793,36.09534238222379,40.84641128076491,45.82914732878244,50.993848621877675,56.284614536189665,61.63912757353875,66.98843520658346,72.25673172395963,77.36114007542358,82.21149371701462,86.71011845617925,90.75161429693566,94.22263728501743,97.00168135300632,98.95886016549991,99.95568896424366,99.84486641327986,98.47005644410388,95.66567010079152,91.25664738516937,85.05823910193874,76.87578870384206,66.50451413679471,53.729289685040754,,,,,,,,,,,
117,Firewidget Botson,,32.140216209997526,31.961671112811228,32.13359567336925,32.61615535263772,33.37058092591142,34.35924895394633,35.545757596533946,36.894997768517506,38.37321963824991,39.948094468493565,41.58877179976199,43.26593197610321,44.95183401332505,46.6203588096622,48.247047698885034,49.80913634585039,51.28558398449403,52.65709799826501,53.906153843001725,55.017010312250015,55.975720145022855,56.770135976001946,57.389911628181174,57.826498747951796,58.07313878262949,58.124850300423226,57.97841165284598,57.63233897956709,57.08685955570676,56.343880481572,55.40695271483471,54.28123044515136,52.97342581122456,51.49175896030653,49.845903450144114,48.04692699336611,46.107227544311876,44.04046472830194,41.8614866133507,39.58625182432058,37.231746999518045,34.81589958973167,32.35748599971196,29.876035072092492,27.39172691375384,24.925287064628304,22.497876008947078,20.130974028929227,17.84626140091216,15.665493933923747,13.61037385069744,11.702416011127577,9.962809478167548,8.412274426169581,7.07091439166616,5.958063866593494,5.092131233956572,4.4904370459362175,4.169047644437712,4.142604124081768,4.4241466376366185,5.02493404389224,5.954258897976994,7.219257784114588,8.824716990824438,10.772873528563046,13.06321148980737,15.692253751579699,18.65334902041476,21.936454219768677,25.527912219869403,29.410224910009102,33.56182161327809,37.95682284374183,42.564799406057666,47.3505268375357,52.27373519263788,57.288854169925266,62.34475358143908,67.38447916453055,72.34498373612784,77.15685368944797,81.7440308331479,86.02352957292062,89.90514943552806,93.2911829352824,96.07611878296406,98.14634043718259,99.37981999818051,99.64580744407942,98.80451520956643,96.70679810702048,93.19382859008643,88.09676735968598,81.23642931247105,72.42294483172084,61.45541642068002,48.12157067833567,32.197405617643774,13.446833326187104,,,,,,,,,,,
118,Extraminer Botsky I,,38.04954448103939,32.33807993816321,27.778151883065448,24.26852128498116,21.711705846680918,20.014000568982137,19.085494066106687,18.840080631885034,19.195468056806686,20.073181195917105,21.398561287561012,23.10076102297208,25.112735366709057,27.37122812793828,29.816754282562602,32.393578046196694,35.04968669798881,37.73676015528892,40.41013629916324,43.0287720507552,45.55520019849282,47.95548197614237,50.1991553917087,52.25917930718165,54.11187326912918,55.7368530901366,57.11696218109248,58.23819863432086,59.08963805755968,59.663352158785976,59.95432308188719,59.9603534931791,59.68197241876979,59.1223368327706,58.287128996352976,57.18444954765192,55.8247063425159,54.22049904610298,52.38649947532358,50.339327692129736,48.09742384764993,45.68091577717187,43.11148234596997,40.41221254598032,37.60746034332208,34.72269527666426,31.7843488064406,28.819656414909172,25.85649545705894,22.923218762363604,20.048483987380592,17.261078719197126,14.589741329722239,12.062977580826717,9.70887298032624,7.5549008888149425,5.627726377342068,3.953005835936865,2.555182332979057,1.457276725416776,0.6806745198289125,0.24490848433556545,0.16743701135556577,0.4634182312083969,1.1454798765616279,2.2234848977301787,3.7042928288155452,5.591516904695077,7.885276928856828,10.581947892080757,13.673904341966917,17.149260503307996,20.991606149310396,25.179738223663822,29.68738821344846,34.4829452729019,39.5291750980191,44.78293455200895,50.194882041590034,55.70918364413891,61.26321498568034,66.78725886972394,72.20419865695085,77.42920739574538,82.36943270356726,86.92367739918382,90.98207588573261,94.42576628463974,97.12655832038479,98.94659695610885,99.73802178007243,99.34262214295204,97.59148804599393,94.30465678001048,89.29075531521283,82.34663844190847,73.2570226620317,61.794115831522305,47.71724255355105,30.77246532260082,,,,,,,,,,,
119,Waterwalker Botski,,31.591767250913467,22.48697901835025,15.158667444630794,9.452689241643595,5.221544251355595,2.3242927051354196,0.6264701440307778,0.0,0.32310383809775034,1.4802092596148757,3.3618554661724644,5.864596484769989,8.890902053787672,12.349056169943013,16.153053296201396,20.222492230640988,24.482467636271583,28.863459231807912,33.30121864339686,37.73665391729884,42.11571169352363,46.38925704041992,50.51295095021934,54.44712549553464,58.156656646811776,61.61083475073648,64.78323266959477,67.65157158158753,70.19758444209987,72.40687710592344,74.26878711043442,75.77624011972428,76.92560402968577,77.71654073405229,78.15185555139173,78.23734431305473,77.98163811207682,77.39604571303414,76.49439362285516,75.29286382258385,73.80982916009978,72.06568640379001,70.08268695717734,67.88476523450014,65.49736469724913,62.947261551656844,60.262386107140166,57.47164179569956,54.60472185227069,51.69192365603025,48.7639607326576,45.85177241754741,42.98633117997991,40.19844760824397,37.51857305571216,34.97659994787431,32.601659750321296,30.421918597684595,28.464370583531423,26.754628711211165,25.316713505657287,24.172839286144164,23.343198099997448,22.845741317257648,22.695958886299962,22.906656250406325,23.487728925292373,24.445934737588516,25.78466372427521,27.503705693073226,29.599015443785618,32.06247565059664,34.881657405323914,38.03957842162341,41.51445890014944,45.279475054671046,49.30251029914046,53.545904095709325,57.966198463718115,62.51388214961375,67.13313245784413,71.76155474269434,76.32991956107658,80.76189748628592,84.97379158269463,88.8742675414123,92.36408147689428,95.33580538450597,97.67355025903679,99.25268687418884,99.93956422298363,99.59122561915399,98.05512245947722,95.16882564706803,90.75973467560765,84.64478437456175,76.63014931531757,66.51094587829716,54.07093198101162,39.08220446707854,,,,,,,,,,,
120,Thumpvator Botsky II,,67.64492775550016,59.66615351913373,52.98830441167507,47.5200211869505,43.1714608980748,39.85445807799744,37.482678389547594,35.971764744977605,35.2394758950052,35.205817487354324,35.79316559479456,36.92638271267917,38.53292622598187,40.5429493458321,42.889394515549014,45.50807928617411,48.33777466150238,51.320275912612246,54.40046586189392,57.526370636576765,60.64920789175471,63.723427502910994,66.70674472794083,69.56016583867329,72.24800622189146,74.73790094985137,77.00080782029957,79.01100286598921,80.74606833369488,82.18687313272599,83.31754575293886,84.1254396522476,84.60109111363293,84.73816957165064,84.53342040843793,83.98660021921849,83.10040454730671,81.88038808860968,80.33487736562878,78.47487587095904,76.31396168028763,73.86817753489095,71.15591339363,68.19778145444477,65.01648364534732,61.63667158491306,58.08479901227072,54.388966686591544,50.57875975607643,46.68507759644227,42.73995611890607,38.77638254766853,34.828102666896555,30.929420537202184,27.114990681623876,23.419602741102896,19.877958599460356,16.52444197787175,13.392880498841372,10.516300219673886,7.926672635446314,5.654654151476475,3.729318025292539,2.177878778098097,1.0254090757401981,0.294549079170016,0.005208264409658979,0.17425971200910775,0.8152268660117505,1.9379627624059723,3.548321727090025,5.647823543322063,8.2333100886773,11.296594441501433,14.824102456860047,18.79650681199379,23.188353521260744,27.967680920590098,33.0956311214257,38.52605393417136,44.20510326113437,50.070825958968925,56.0527431706137,62.07142412673592,68.03805241666505,73.85398472883335,79.41030206070889,84.58735339822941,89.25429186473603,93.26860333940456,96.47562754517632,98.70807160618125,99.78551607467256,99.51391342744816,97.68507903177611,94.0761745808186,88.44918399854879,80.55038181417966,70.10979400607471,56.84065131517137,,,,,,,,,,,
121,Firewalker Botski II,,8.91748135277405,7.134203296515299,6.039802300722527,5.57666431463142,5.688351421070349,6.319708643821484,7.416965230995723,8.927830414421484,10.801583645047344,12.989159304358516,15.44322589180716,18.118259688256614,20.970612895439338,23.958576251428827,27.042436122125327,30.184526068755353,33.34927289138517,36.50323714844796,39.61514815228496,42.65593344070046,45.59874272453049,48.4189663112255,51.0942480044469,53.60449247967733,55.93186713584484,58.06079842296096,59.97796264577248,61.67227124342727,63.13485054515378,64.35901600195447,65.34024089431307,66.07611951591566,66.56632483338562,66.8125606220325,66.8185080776145,66.5897669041151,66.13379087753339,65.45981788568815,64.57879444403602,63.5032946875032,62.24743383833119,60.826776149936805,59.25823732678464,57.55998142027538,55.751312200646275,53.852559004886025,51.88495706066404,49.87052228627287,47.831920566584486,45.79233150502088,43.77530665153833,41.80462220662466,39.904126201312664,38.097580153204184,36.40849519851039,34.85996270010567,33.47447933159404,32.273766637390665,31.278585068816753,30.508542496208623,29.981897197039437,29.71535532005756,29.723862825434352,30.020391900930854,30.615721854073698,31.518214480348533,32.73358390740534,34.26466091527698,36.11115173261495,38.269391308933606,40.73209106287375,43.48808110647661,46.52204694547257,49.814260655584135,53.34030653484115,57.07080123191446,60.971108350455886,65.00104752945944,69.11459799963131,73.25959661577728,77.37743036520018,81.40272335211515,85.26301825807661,88.87845227841754,92.1614275347076,95.0162759632189,97.33891867941111,99.0165198184263,99.92713485159987,99.93935337898498,98.91193639788968,96.69344804742936,93.12188182909335,88.02428130332399,81.2163552621086,72.5020873775886,61.67334032667979,48.50945439170579,32.77684053705317,14.228567961824792,,,,,,,,,,,
122,Wallpulverizer Botson I,,41.61495192944275,30.418309048379754,21.252034982775385,13.950058840063473,8.3527110967959,4.306689129504035,1.6650188932116952,0.28701274759962836,0.03822343082141524,0.7903941809709767,2.4214050052015335,4.815215096496044,7.861801398089183,11.457093315540854,15.502903576461119,19.90685523788667,24.582304841308826,29.448261715353034,34.42930342610988,39.455487375117485,44.462258544995514,49.39035339273083,54.18569989061422,58.799313714829175,63.18719058169168,67.3101947315418,71.13394356028684,74.62868839859533,77.76919143874386,80.53459880911393,82.90830979634123,84.87784221511603,86.43469392563556,87.57420049870694,88.29538902850285,88.6008280929675,88.49647386187519,87.99151235253939,87.09819783317411,85.83168737390643,84.20987154544011,82.2532012653718,79.98451079215704,77.42883686673109,74.61323400177577,71.56658591864363,68.31941313192984,64.90367668169657,61.35257801335087,57.700355005168916,53.982074143478485,50.23341884548776,46.49047392976724,42.789506234384234,39.16674138268796,35.658136696744215,32.29915025842689,29.124506118154336,26.16795565128235,23.46203506214561,21.037819035752953,18.924670537132204,17.149986758327614,15.738941213047585,14.714221978966677,14.095766087675358,13.900490062283655,14.142016602677188,14.830397418420615,15.971832209316783,17.568383793617883,19.617689383881153,22.11266801048719,25.041224092794717,28.385947157969035,32.1238077074336,36.22584923099998,40.65687636863176,45.37513921986898,50.332013800891325,55.47167864925936,60.73078757627662,66.03813856701785,71.3143388280157,76.47146598258186,81.41272541379311,86.03210375512765,90.21401852874033,93.8329639314089,96.75315276812061,98.82815453329287,99.90052963970186,99.80145979498437,98.35037452585644,95.3545738499516,90.6088470953169,83.8950878675607,74.98190516464899,63.62423063937416,49.56292200942991,,,,,,,,,,,
123,Thumpborer Botberg,,55.51636490265535,42.45199108302727,31.62662415022356,22.845350892607044,15.92260773365101,10.681981866077534,6.956012385995775,4.585991427040314,3.4217652945094805,3.3215355995036617,4.1516603930636435,5.786455300308898,8.107994654575949,11.005912631556694,14.37720438343669,18.126027173033467,22.16350150793497,26.407512274637693,30.78250987268515,35.21931134880616,39.65490153105313,44.032234162940426,48.300033037582686,52.4125931318331,56.329581740421816,60.0158396100941,63.441182073749005,66.5802001845772,69.4120618501997,71.920312966806,74.09267855329256,75.9208638854007,77.40035562985565,78.53022297850423,79.3129187824533,79.7540806862083,79.8623322618115,79.64908414298017,79.12833515924524,78.31647347008908,77.23207769908413,75.89571806803173,74.32975753109926,72.5581529089597,70.60625602292913,68.50061482910525,66.26877455250597,63.939078821207374,61.54047080048254,59.102294326938946,56.65409504265782,54.22542152933213,51.84562644240384,49.54366764520476,47.34790934309251,45.28592321758857,43.38428956051963,41.66839840815293,40.16225067533476,38.88825928963146,37.86705032546442,37.11726413825056,36.6553564985406,36.49539972615438,36.64888382432474,37.124517613830506,37.928029867137504,39.061970442536314,40.52551141828174,42.314248226727614,44.42000078847035,46.83061464648162,49.52976210025181,52.49674333992614,55.70628758044042,59.12835419566352,62.72793385253467,66.46484964519968,70.29355822915208,74.16295095536816,78.01615500444842,81.79033452075686,85.41649174655149,88.81926815613332,91.91674558998015,94.62024738887827,96.83413952807302,98.45563175139795,99.3745787054178,99.47328107356618,98.62628671027915,96.70019177513764,93.55344186701096,89.03613315818188,82.98981352850146,75.24728369950958,65.63239836858995,53.959867343095226,40.03505667449167,23.65378979250118,,,,,,,,,,,
124,Rockdigger Botsky,,49.24325790062981,39.342072310859216,31.31284496874065,24.98968483413637,20.2140148607465,16.834472704310333,14.706809193313648,13.693784562202032,13.665062447100231,14.497101644037564,16.07304562967924,18.282609844563822,21.021966738846537,24.19362858054886,27.706328026313773,31.47489645466743,35.420140061786384,39.46871371977128,43.55299259742631,47.610941543544676,51.58598223270011,55.42685807354453,59.0874968796115,62.52687130262586,65.70885702831931,68.60208873475206,71.17981381314026,73.41974385118996,75.30390387893652,76.81847937709033,77.9536610478885,78.70348734845264,79.06568478665241,79.04150597947563,78.63556547390316,77.85567333029196,76.71266646826155,75.2202377750887,73.394762976607,71.25512527061221,68.82253772277485,66.12036342505787,63.17393341663975,60.010362367345465,56.65836202358137,53.1480524167784,49.51077083433885,45.77887855309026,41.9855653352461,38.16465168687199,34.350388878856506,30.57725673038948,26.87975915494754,23.29221746878169,19.84856146191524,16.582118231645605,13.525398778550544,10.70988236500576,8.165798636201634,5.921907503671014,4.005276791321006,2.441057643970982,1.2522576983970621,0.45951201688260984,0.08085178327331725,0.13147076153984347,0.6234895168468483,1.565717399127055,2.9634122891601447,4.818038107159123,7.127020083866282,9.883497794147003,13.076075953095161,16.68857297464539,20.699767292687323,25.083141444687723,29.80662391782258,34.832328757607975,40.11629293903663,45.60821150023657,51.2511704386126,56.98137736950705,62.72788994736299,68.41234204940498,73.9486677218005,79.24282288835371,84.19250482168829,88.68686937694082,92.60624598796988,95.82185042605272,98.1954953211039,99.57929844539187,99.81538875975905,98.7356102223683,96.16122335991456,91.90260460138927,85.75894337432256,77.51793696353337,66.955483132393,53.8353705065924,,,,,,,,,,,
125,Stonedigger Botson II,,27.338299594446866,25.341161059437834,24.403550136181895,24.406248970164764,25.236053658265515,26.78566955823412,28.95360538417164,31.644066088013084,34.76684452701287,38.23721191723301,41.97580707303388,45.908524432567695,49.96640086927464,54.08550128938158,58.20680301540353,62.276078955647655,66.24377955972012,70.06491356003527,73.69892749932788,77.10958404416766,80.2648390844767,83.13671761904938,85.7011884270751,87.93803752566349,89.83074041337245,91.36633309973865,92.53528192081089,93.33135214068588,93.751475339047,93.79561558470525,93.46663439514342,92.77015448206232,91.71442228293023,90.31016927853449,88.57047209653618,86.51061140102703,84.14792956808955,81.50168714735912,78.59291810958922,75.44428388021923,72.07992615894494,68.52531852529124,64.80711683018822,60.953008373549245,56.99155986785224,52.95206418772304,48.86438590552216,44.75880561293309,40.66586302855472,36.61619889149499,32.640395640968286,28.76881688189466,25.031445636502344,21.457721381932604,18.07637587384679,14.915267756037412,12.001215956040255,9.359831866751078,7.015350314041143,4.9904593103814765,3.3061285944638765,1.9814369568277326,1.033398351489441,0.4767867935724062,0.3239600429428584,0.5846820738452273,1.2659443305413816,2.3717857689557595,3.903111684314009,5.857511324796876,8.229074291186354,11.008205722518506,14.181440267740754,17.731254843367644,21.635880177143516,25.869111137703978,30.400115850241882,35.193243598178675,40.20783151083096,45.39801003708844,50.71250720508897,56.09445166789732,61.481174535188984,66.80400999092922,71.98809469706902,76.95216598322654,81.60835882238393,85.86200159258348,89.6114106246188,92.74768353574581,95.15449134937494,96.70786940078419,97.27600702882701,96.7190360536359,94.88881804034651,91.6287303488062,86.77345096929687,80.14874214426028,71.57123277600836,60.84819962046882,,,,,,,,,,,
