id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Axial Piston Model,InfoCore Size,Arakyd Vocabulator Model,Nanochip Model,AutoTerrain Tread Count,Repulsorlift Motor HP,Astrogation Buffer Length,Polarity Sinks,Cranial Uplink Bandwidth,Sonoreceptors,Productivity
111,Thumpborer Botchik,,91.6799309676316,86.25172522671879,80.88010315218294,75.58379305070137,70.3803309025637,65.28608529279848,60.31628234230006,55.485030638955344,50.80534616877054,46.28917724699793,41.94742944926266,37.78999054268951,33.82575541702965,30.062651015787395,26.50766126734704,23.16685201609957,20.045395953569432,17.147597549541352,14.476917983187072,12.036000074192094,9.826693213882528,7.850078296351779,6.106492649587397,4.595554966597749,3.316190236538917,2.2666546758413255,1.4445606593366542,0.8469016513844941,0.47007713699918385,0.309917552976555,0.3617092190207208,0.6202192688708059,1.079720581427769,1.7340167118811722,2.5764668228358816,3.6000106154389204,4.797193260506164,6.16019032964923,7.680832726402096,9.350631617347995,11.160803363246114,13.102294450158375,15.165806420576232,17.34182080454746,19.620624050802817,21.992332457882995,24.446917105265218,26.974228784490066,29.564022930288314,32.2059845517076,34.889753163239334,37.60494771594518,40.34119152858443,43.08813721873983,45.83549163394531,48.57304078281225,51.29067476615613,53.978412708123834,56.626427687319875,59.22507166793334,61.76490043086501,64.2366985048535,66.63150409760246,68.94063402690728,71.15570865178196,73.26867680358548,75.2718407171489,77.15788096190217,78.91988137300085,80.55135398245261,82.04626395024438,83.39905449546887,84.6046718274514,85.65859007687709,86.55683622691677,87.29601504435402,87.87333401071308,88.28662825338371,88.53438547674958,88.61577089331395,88.53065215482718,88.27962428341299,87.86403460269594,87.28600766892686,86.5484702021111,85.65517601713483,84.61073095489064,83.42061781340666,82.0912212789712,80.6298528572602,79.04477580446445,77.34523005841652,75.54145716971581,73.64472523285687,71.6673538173574,69.62273889888101,67.52537779036803,65.390894073161,63.23606252812956,61.07883406680033,,,,,,,,,,,
112,Waterwaller Boterson I,,59.9189942778303,53.062122368846666,46.7359653297471,40.91983884496357,35.59325585897947,30.735949269287335,26.327893737217096,22.34932661663502,18.7807680005133,15.603039885370245,12.797284453581158,10.344981473559853,8.227964817810806,6.428438098851946,4.928989423008112,3.712605262075133,2.762683442854575,2.063045254559094,1.5979466740884956,1.3520887091763754,1.3106268594074408,1.4591796951054665,1.7838365540919172,2.27116435631516,2.9082135363504045,3.682523093770173,4.582124761385573,5.595546291358024,6.7118138591818175,7.920453585537206,9.211492176014078,10.575456678706564,12.003373359677868,13.486765696296096,15.01765148844059,16.58853908757883,18.192422743714165,19.822777070204072,21.473550626448983,23.139158618451955,24.814474717248867,26.49482199520915,28.17596298020757,29.854088827666015,31.52580761046653,33.18813172673473,34.83846442549382,36.474585450189146,38.094635800084056,39.69710160952538,41.28079714508044,42.844846920544136,44.388666929816985,45.91194499765379,47.41462024828286,48.89686169189563,50.35904592900755,51.80173397268914,53.22564718866764,54.63164235329959,56.02068582941407,57.393826860026444,58.75216997992218,60.09684654511293,61.428985380161215,62.74968254337731,64.05997020988629,65.3607846725652,66.6529334608516,67.93706157742258,69.21361685274404,70.4828144174912,71.74460029283917,72.99861409862463,74.2441508793777,75.48012204822497,76.70501544866323,77.91685453420251,79.11315666588213,80.29089052765481,81.44643265964332,82.57552310926785,83.67322020024132,84.73385441943933,85.75098142163743,86.71733415212158,87.62477408716599,88.46424159238626,89.2257053989584,89.89811119771186,90.46932935109113,90.92610172299005,91.25398762645379,91.43730888925461,91.45909403733721,91.30102159613237,90.94336250974622,90.36492167801386,89.5429786114301,88.45322720394525,,,,,,,,,,,
113,Firevator Botson I,,26.841665694025583,29.94513871197672,32.1807979097513,33.63872327697922,34.404770693227626,34.56062782675463,34.183871590595004,33.34802715597806,32.12262852307782,30.57328064909516,28.7617231336722,26.745895461638835,24.58000380309142,22.31458937080358,19.996598334969196,17.66945329527754,15.37312631032055,13.144213484332298,11.016011111260518,9.018593376170392,7.178891613980436,5.520775125530545,4.065133550982154,2.829960800550608,1.8304405425696884,1.0790332488882277,0.5855647975988965,0.3573166330992461,0.3991174834846524,0.7134366352737831,1.3004787654658232,2.158280330930136,3.2828075151280074,4.668055732166281,6.306150688183803,8.187451000069109,10.30065237151117,12.63289332638155,15.169862499449184,17.89590748442704,20.79414523935136,23.846574049292293,27.034187046397424,30.337087287267163,33.734604387661925,37.20541271454259,40.72765113544132,44.27904432516627,47.83702562983773,51.37886148825609,54.88177741060222,58.32308551447073,61.68031361823376,64.93133589173884,68.0545050643371,71.02878619024543,73.83389197123856,76.45041963667563,78.85998938085784,81.04538435771758,82.990692232841,84.68144829282136,86.10478011194616,87.24955377621559,88.10652166469202,88.66847178818435,88.93037868526093,88.8895558755985,88.54580987066032,87.90159574170735,86.96217424514217,85.73577050518529,84.23373425388085,82.47070162843913,80.46475852590656,78.23760551517145,75.81472430629958,73.22554577720197,70.50361955763813,67.6867851705463,64.81734473070944,61.94223720075297,59.11321420447318,56.38701739749938,53.82555739528587,51.49609425844078,49.471419535380946,47.83003986232272,46.656362120607824,46.040880151350265,46.080363027430735,46.87804488280982,48.54381629918041,51.19441724995366,54.9536316015674,59.95248317214147,66.32943334745175,74.2305802542417,83.80985949086786,95.2292464152782,,,,,,,,,,,
114,Waterwaller Botberg,,20.717205262304315,19.145641511968467,17.648241556240674,16.224227529080995,14.87282079580919,13.593241953104707,12.384710829006691,11.246446482913969,10.177667205585081,9.177590519138244,8.245433177051366,7.380411164162062,6.581739696667623,5.848633222125052,5.180305419451034,4.575969198921935,4.034836702173833,3.556119302202498,3.1390276033633793,2.78277144137163,2.4865598833020925,2.249601227589305,2.071103004027484,1.950271973770567,1.8863141293321675,1.8784346945855699,1.925838124763807,2.027728106459545,2.1833075576251857,2.391778627572798,2.6523426969741597,2.964200377860729,3.326551513623673,3.7385951790138328,4.199529680141755,4.708552554477676,5.2648605708515195,5.867649729452913,6.516115261831171,7.2094516308953045,7.9468525309139935,8.727510887515647,9.550618857688356,10.415367829779894,11.320948423497732,12.266550489909037,13.251363111440662,14.274574601879157,15.335372506370772,16.43294360142143,17.566473894896774,18.735148626022113,19.938152265382467,21.17466851492258,22.443880307946795,23.74496980911921,25.077118414463666,26.43950675136357,27.83131467856215,29.25172128616224,30.699904895626435,32.17504305977696,33.67631256279571,35.2028894202244,36.75394887896433,38.32866541727651,39.92621274478169,41.54576380246024,43.18649076265229,44.84756502905759,46.528157236735645,48.22743725210565,49.94457417294651,51.67873632839672,53.42909127895458,55.19480581647804,56.97504596418471,58.76897697665192,60.57576333981677,62.39456877097596,64.22455621878589,66.06488786326263,67.91472511578206,69.77322861907962,71.6395582472504,73.51287310574946,75.39233153139139,77.27709109235032,79.16630858816025,81.05914004971483,82.95474073926735,84.85226515043087,86.75086700817826,88.64969926884184,90.5479141201137,92.44466298104567,94.33909650204917,96.2303645648956,98.11761628271569,100.0,,,,,,,,,,,
115,Rockwaller Boterson,,84.46408602858568,75.04584725654931,66.33920112540957,58.31599574184381,50.948357283178275,44.208720095287724,38.069855627255926,32.50490020279689,27.487381628437042,22.991244638458056,18.990875176600724,15.461123514529422,12.377326207057578,9.7153268841339,7.4514958795893325,5.562748696645059,4.026563310181045,2.8209963057656924,1.9246978554460774,1.3169255302991554,0.9775569497437181,0.8871012676132612,1.0267094949895097,1.378183659796982,1.9239848031581637,2.6472398125097194,3.531747091479297,4.561981066523366,5.723095530325704,7.00092582195688,8.381989843794392,9.853487915203777,11.40330146298034,13.019990548552032,14.692790231942787,16.4116057724969,18.16700666636423,19.950219520746227,21.75311976490242,23.568222197918523,25.388670373234497,27.208224819933914,29.021250100794134,30.822700707097155,32.60810579020135,34.37355272987416,36.11566953938511,37.8316061073605,39.51901427639809,41.17602675844303,42.801234886924725,44.39366520565409,45.95275489448188,47.47832603171784,48.970558693311325,50.42996288879074,51.85734933396645,53.253799060392595,54.620631861590255,55.95937357603199,57.2717222068865,58.559512878524174,59.82468162978394,61.069228044000546,62.29517671579255,63.504537554611716,64.69926492505283,65.88121562392385,67.05210569407802,68.21346607500575,69.36659709018821,70.51252177121059,71.65193801863772,72.78516959964918,73.91211598243574,75.03220100735668,76.14432039485777,77.24678809015067,78.33728144465167,79.41278523418373,80.46953451393594,81.5029563101875,82.50761014878941,83.47712742040932,84.40414958253554,85.28026519824252,86.09594581171784,86.84048066054811,87.50191022476821,88.06695861266998,88.52096478337032,88.84781260614332,89.02985975651063,89.04786544909403,88.8809170072281,88.50635526933267,87.89969883205055,87.03456713013935,85.88260235313022,84.41339019874296,,,,,,,,,,,
116,Walllift Botson II,,35.40850986931009,31.3625001287527,27.660896833009172,24.28712678283927,21.224884694439922,18.458152736669177,15.971219161652186,13.748696028769197,11.775536022025614,10.037048360804008,8.518913803998215,7.207198747529426,6.0883684152442825,5.149299143195052,4.377289757301754,3.760072044396369,3.2858203166490103,2.9431600693761855,2.7211757322310413,2.609417513775601,2.597907339435094,2.67714388283427,2.8381066905157053,3.0722594000402146,3.3715520514691573,3.7284224922289364,4.135796875357341,4.587089251132059,5.076200252081073,5.597514871375246,6.145899334602771,6.716697064925718,7.3057237416186345,7.909261451989065,8.524051936680175,9.147288928355438,9.776609583765179,10.410085009195337,11.046209879298125,11.683891149304683,12.322435860619896,12.961538039799217,13.60126469090723,14.242040881258655,14.884633920541015,15.53013663331978,16.179949724924843,16.835763240719515,17.49953711875182,18.173480835786915,18.860032146722286,19.56183491738477,20.281716050709377,21.022661506300672,21.787791413375313,22.580334277087605,23.403600278236272,24.260953666353647,25.15578424617698,26.091477957501308,27.07138654841493,28.098796341916227,29.176896095913445,30.308743956605323,31.497233505244925,32.74505889828435,34.05467910090272,35.428281213914936,36.867742894063205,38.37459386769056,39.949976537796225,41.59460568447301,43.30872725872655,45.09207626967711,46.943833765142905,48.86258290560545,50.846264131557795,52.89212942423287,54.996695659716316,57.15569705643907,59.36403671605402,61.615737257692466,63.903890545604675,66.22060651018161,68.55696106235779,70.90294310139784,73.247400616064,75.57798587916568,77.88109973549176,80.14183498312414,82.34391884813265,84.46965455265509,86.49986197635548,88.41381741126558,90.18919241001076,91.8019917274135,93.22649035548419,94.43516965178834,95.39865256120049,96.08563793103694,,,,,,,,,,,
117,Rockminer Botsky,,34.411114750487314,30.60544438801542,27.074489977643427,23.808326429312544,20.797205692563164,18.03155675653482,15.501985649966219,13.199275441195221,11.114386238158845,9.238455188393278,7.562796479033855,6.078901336815077,4.778438028070609,3.6532518587332676,2.6953651743350298,1.8969773600070448,1.2504648404796013,0.7483810800821722,0.38345658274336825,0.14859889199096418,0.03689259095190574,0.041599302352298834,0.15615768851739217,0.37418345137160935,0.6894693324385257,1.095985112840884,1.5878776133005803,2.159470694138662,2.8052652552753505,3.519939236230046,4.298347616121262,5.135522413666715,6.026672687183247,6.967184534586883,7.952621093392784,8.978722540715308,10.041406093267945,11.136766007363336,12.261073578913322,13.410777143428872,14.582502076020099,15.773050791396344,16.97940274386601,18.198714427336775,19.428319375315354,20.665728160907683,21.90862839681892,23.154884735353253,24.402538868414176,25.64980952750416,26.89509248372498,28.136960547777555,29.374163569961965,30.60562844017732,31.83045908792212,33.04793648229379,34.2575186319891,35.458840585303875,36.651714430133076,37.83612929397097,39.01225134391086,40.18042378664518,41.34116686846567,42.49517787526307,43.6433311325274,44.78667800534778,45.92644689841245,47.06404325600897,48.20104956202381,49.339225339942885,50.48050715285109,51.62700860343237,52.781020333970226,53.945010026346836,55.121622402043876,56.313679222142206,57.52417928732133,58.756298437860686,60.01338955363849,61.2989825541317,62.616784398417316,63.970679085170715,65.36472765266694,66.80316817877997,68.29041578098271,69.83106261634777,71.42987788154663,73.0918078128499,74.8219756861273,76.6256818168479,78.50840356007977,80.47579531049021,82.53368850234567,84.6880916095117,86.94519014545335,89.31134666323412,91.79310075551746,94.3971690545653,97.13044523223934,100.0,,,,,,,,,,,
118,Firewalker Botski,,52.08362126359285,47.46443756847165,43.03948975652519,38.81441700997116,34.79449388926064,30.984610477477712,27.38925379759141,24.01249050256006,20.85795083828781,17.92881387943361,15.227794038072423,12.757128845208845,10.518568005142935,8.513363722688483,6.742262303243521,5.205497025713183,3.90278228828488,2.8333090270558183,1.9957414075128252,1.3882147888644425,1.008334961225497,0.8531786556537791,0.9192953270392433,1.202710209845364,1.698928646702974,2.4029416898562705,3.3092329754612613,4.411786870736466,5.704097893965951,7.179181407354733,8.829585582736435,10.647404640133253,12.624293359168407,14.751482863330688,17.01979767709148,19.41967405587403,21.941179588875105,24.574034074738886,27.307631670083307,30.13106431087851,33.03314640667792,36.002440807701326,39.02728604477051,42.09582484209713,45.196033902922835,48.3157549680119,51.442727146995914,54.56462052257108,57.66907102754768,60.74371659475177,63.77623457977942,66.75438045660307,69.6660277860305,72.49920945701554,75.24216020082197,77.8833603780388,80.41158103844867,82.81593025374808,85.08590072311996,87.21141865165912,89.18289390164905,90.99127141669199,92.62808391869066,94.08550587768293,95.35640875452806,96.43441751644582,97.31396842540785,97.99036809938103,98.4598538464237,98.71965527163361,98.76805715694876,98.60446361380009,98.22946350861689,97.64489716118378,96.85392431585149,95.8610933855983,94.67241196894459,93.29541863972013,91.73925600968288,90.01474506399025,88.1344607695235,86.11280895606295,83.96610447031757,81.71265060280467,79.37281978758368,76.9691355748407,74.52635587632771,72.07155748365078,69.63422185941381,67.24632220121289,64.9424117784825,62.75971354219629,60.738211007417284,58.920740408702876,57.35308412836056,56.08406539755665,55.16564427027771,54.65301487014295,54.60470391006995,55.08267048479413,,,,,,,,,,,
119,Rockwaller Botchik,,10.348384524012909,15.94961229858821,20.711891552923518,24.694345457805127,27.95513826366556,30.55137141543421,32.53898442298939,33.972660487211584,34.905736881638255,35.390120089719765,35.476205697676846,35.212803042959266,34.64706461830592,33.82442023140628,32.788515920163114,31.581157623556628,30.242259608109904,28.80979764995569,27.319766972504617,25.806144939714603,24.300858504961727,22.833756415512482,21.43258617259717,20.122975747084908,18.928420050759744,17.870272163198386,16.967739314248924,16.237883622111188,15.695627587018373,15.353764340519998,15.222972650366101,15.311836680993034,15.62687050961029,16.172547397889062,16.95133381925158,17.96372824176263,19.208304666621345,20.681760922255535,22.37897171401616,24.2930464294742,26.415391699318292,28.73577871385355,31.242415295102447,33.92202272450646,36.75991732622898,39.74009680605998,42.84533134592215,46.05725945397743,49.356488570336076,52.72270042836614,56.134761171605255,59.57083622627241,63.00850992938267,66.4249099124616,69.7968362408626,73.10089530868466,76.31363848929126,79.41170554143147,82.37197277096148,85.17170594816855,87.78871798069531,90.20153134206588,92.38954525581266,94.33320763520624,96.01419177858419,97.41557782028337,98.52203893717271,99.32003231078568,99.79799484505898,99.94654363966532,99.75868121895516,99.2300055164938,98.35892461520292,97.14687624310417,95.59855202465926,93.72212648771915,91.52949082606602,89.03649141756503,86.2631730979086,83.23402718997136,79.97824428875796,76.52997180195811,72.92857624610109,69.21891029830911,65.4515846036567,61.683244338127196,57.976850527175785,54.40196611988417,51.0350468187309,47.95973666494781,45.267168379488666,43.05626845959851,41.43406703097345,40.516012455535886,40.426290694805616,41.29814942886725,43.2742269309462,46.50688569758063,51.15855083440154,57.40205319750845,,,,,,,,,,,
120,Firelift Botchik,,1.8718029756245507,7.717447100479928,12.515395649154918,16.372964544571108,19.39179790920945,21.66799503824923,23.292237372707074,24.349915472575955,24.92125598996418,25.081448642234395,24.900773185142576,24.444726385977035,23.774148996697395,22.945352727073637,22.010247217825043,21.016467013759197,20.007498536911058,19.022807059681856,18.097963677978147,17.26477228435081,16.55139654113401,15.982486853584277,15.579307343019378,15.359862819957382,15.339025757255733,15.528663263250095,15.937764054893503,16.572565430895192,17.436680244859776,18.531223878426097,19.854941214406356,21.404333609924944,23.173785869557605,25.15569321847032,27.340588275558353,29.7172680265853,32.27292079732198,34.993253226685525,37.86261723987816,40.8641370215267,43.97983598882088,47.190763764652985,50.47712315075638,53.818397100844685,57.19347569375084,60.58078310656618,63.958404587778894,67.30421343041395,70.59599794517084,73.81158843356417,76.92898416106107,79.92648033022141,82.7827950538358,85.47719632806543,87.98962900558084,90.30084176870028,92.39251410252974,94.24738326810171,95.84937127551245,97.18371185706394,98.23707744040097,98.99770612165025,99.4555286385603,99.60229534363852,99.43170317729343,98.93952264097031,98.12372477029191,96.98460810819792,95.5249256780822,93.75001195693345,91.66790984847378,89.2894976562958,86.62861605700616,83.70219507335942,80.53038104740068,77.13666361360143,73.54800267200261,69.7949553613493,65.9118030322333,61.936678220230135,57.911691619038145,53.88305905361823,49.90122845333185,46.02100682508056,42.3016872264467,38.807175738829784,35.60611844058491,32.77202838016675,30.3834125492605,28.52389885593082,27.28236309775008,26.753055934948527,27.03572986354373,28.235766188482277,30.464301996783597,33.838357130672,38.48096116072353,44.52128035899439,52.09474467216915,61.34317469469765,,,,,,,,,,,
121,Waterpulverizer Botson II,,78.63833625131542,80.25968760583338,80.89504679529493,80.6475965557892,79.61597731220513,77.89432916983185,75.57233616556276,72.73527277870352,69.46405270138372,65.83527986857224,61.92130174769656,57.7902648878657,53.50617272869707,49.12894566874685,44.71448339354449,40.314729463230606,35.977738159799,31.747743593942147,27.665231071500656,23.767010719516414,20.086293371889596,16.6527687146392,13.492685690767779,10.62893516472945,8.081134846502058,5.865716475262979,3.996015262668606,2.4823615957377787,1.3321749993387977,0.5500603582803802,0.13790639900635776,0.09498643089390234,0.4180613471560143,1.1014848853472374,2.137311147473547,3.5154043797058017,5.2235510116972055,7.2475739555039045,9.571449164110437,12.17742444955768,15.046140560675866,18.156754520420293,21.487065222811275,25.01364128947816,28.711951185806292,32.55649559668873,36.52094206188072,40.578261870959025,44.70086921788409,48.86076261516688,53.02966856763752,57.17918750582156,61.28094197891529,65.30672710736836,69.22866329506887,73.01935120113197,76.65202897129285,80.10073172890324,83.34045332553097,86.34731035116573,89.09870840402479,91.57351061996626,93.75220846150272,95.61709476642187,97.15243905600961,98.34466510287555,99.18253075838223,99.65731003968365,99.76297747635934,99.4963947166566,98.85749939333854,97.84949624912959,96.47905052177259,94.75648358868247,92.69597087120759,90.31574199849507,87.63828323095932,84.69054214335293,81.50413456743951,78.11555379427853,74.56638203610936,70.90350414782866,67.1793236080914,63.451980760001575,59.785573311410175,56.25037909481768,52.92308108687782,49.8869946875116,47.232297258620605,45.05625992239777,43.4634816192532,42.56612542534122,42.48415712968362,43.34558607090438,45.28670823356639,48.452351604107434,52.996123786392985,59.0806618768537,66.87788459923756,76.56924669897107,,,,,,,,,,,
122,Excawaller Botchik II,,34.54734115215255,30.65357238954212,27.075839621264862,23.800766281267638,20.81511327558129,18.105798902588592,15.659917945674314,13.464759938257393,11.50782660120535,9.776848452630793,8.259800590070084,6.944917645044157,5.820707910001487,4.875966637643219,4.099788512630433,3.4815792956735656,3.0110666400039943,2.678310080227742,2.4737101935613612,2.3880169334499564,2.412337135567365,2.5381411961984868,2.75726892300372,3.0619345581656763,3.444730973917835,3.898633040455566,4.417000166229216,4.993578010619252,5.622499368993719,6.298284230147715,7.015839006125138,7.77045493442247,8.557805652574729,9.373943945123715,10.215297662968133,11.078664815096198,11.961207832700067,12.860447005672723,13.77425309148667,14.70083909645519,15.638751229375373,16.586859027553512,17.54434465521253,18.510691374281755,19.485671187568595,20.469331654312473,21.46198187812099,22.4641776672881,23.476705867494655,24.50056786689054,25.53696227356001,26.58726676536791,27.653019112189014,28.73589737051906,29.837699250468148,30.960320655136147,32.10573339237007,33.27596205890422,34.47306009688168,35.699085022758716,36.95607282859067,38.2460115557007,39.57081404072968,40.93228983406964,42.3321162906778,43.77180883327399,45.252690387919586,46.77585999197871,48.34216057446198,49.952145908751625,51.60604673770942,53.30373607116636,55.04469365579498,56.82796961736332,58.65214727537117,60.51530513006866,62.414978021856655,64.34811746306993,66.31105114214162,68.29944160015059,70.30824407975027,72.3316635464809,74.36311088246173,76.39515825246775,78.41949364238724,80.42687457006143,82.40708096850659,84.34886724151882,86.23991349166033,88.06677592062756,89.8148364020023,91.46825122638411,93.00989901890603,94.42132782913149,95.68270139333299,96.77274456915457,97.66868794265497,98.34621160773304,98.7793881179361,98.9406246106504,,,,,,,,,,,
123,Pushlift Boterson,,38.17345886040603,41.82193414344079,44.492355209211865,46.28152879840128,47.28155255757445,47.579912678797726,47.25958153925599,46.399115340870296,45.07275174991537,43.35050753663728,41.29827621487101,38.97792568165802,36.447395856863864,33.76079632279578,30.968503963820275,28.117260605980725,25.25027065661495,22.407298743972817,19.62476735683382,16.93585448412471,14.370591254537036,11.95595957614476,9.715989776021834,7.671858239859799,5.841985051585419,4.242131632978164,2.88549838328801,1.7828223188527046,0.942474712715708,0.37055873424343183,0.07100708874327435,0.04567965708068817,0.2944611352972696,0.8153586742279166,1.604599519118906,2.6567286492448887,3.9647064175268714,5.520006190149976,7.3127119861803855,9.331616117183708,11.564316826841967,13.99731593057152,16.616116455140464,19.405320278286524,22.34872576833412,25.429425423812532,28.629903513073184,31.932133713907064,35.317676753162814,38.7677780463639,42.2634653373264,45.78564633777643,49.31520636696818,52.83310599130088,56.3204786639365,59.75872836441785,63.12962723828575,66.41541323669684,69.59888775604095,72.66351327755828,75.59351100695864,78.37395851403676,80.9908873722914,83.43138079854342,85.68367129255115,87.73723827663014,89.58290573526963,91.21293985475067,92.6211466627634,93.80296966802493,94.75558749989713,95.47801154800248,95.97118360184399,96.23807349042164,96.28377672185121,96.11561212297883,95.74321947900202,95.17865717308561,94.43649982597907,93.53393593563405,92.49086551682439,91.32999774076009,90.0769485747083,88.76033842160547,87.4118897596843,86.06652478208203,84.76246303646278,83.54131906463222,82.44820004216007,81.53180341799467,80.84451455407581,80.44250436496341,80.38582695744438,80.73851727015622,81.5686887132031,82.94863080777314,84.95490682575763,87.66845142936356,91.17466831073656,95.56352783158076,,,,,,,,,,,
124,Extraborer Botski II,,29.532593905963154,30.236653942635247,30.423852709675643,30.15895380142392,29.503266030932743,28.51471216976729,27.2478980687803,25.754182159862808,24.0817453386704,22.275661228325227,20.377966824093516,18.42773351903878,16.46113851065066,14.511536588449314,12.609532302565535,10.783052513296397,9.057419321636647,7.45542338078555,5.997397588629525,4.701291161200323,3.5827440871088267,2.655161962954506,1.929791209710522,1.4157946700843265,1.120327586854086,1.048613962180547,1.204023297894614,1.5881477167606366,2.200879464715107,3.040488794081092,4.103702227758485,5.38578120438943,6.880601104499921,8.580730657616535,10.477511730359055,12.561139495508733,14.820742982052016,17.244466006200103,19.81954848338382,22.53240812122454,25.368722493480433,28.31351149496817,31.351220177461023,34.46580196656137,37.640802259550206,40.85944240421104,44.10470405863033,47.35941393197288,50.60632890623347,53.82822153896342,57.00796594697392,60.12862407101293,63.173532321420225,66.12638860475636,68.97133973140758,71.6930692041669,74.27688538778995,76.70881005952742,78.97566734063236,81.06517300884333,82.96602419184316,84.66798944169403,86.16199919024649,87.44023658552598,88.49622870909366,89.32493817438424,89.92285510601702,90.28808950008543,90.42046396542042,90.32160684582932,89.99504572331267,89.44630130225218,88.68298167458002,87.71487696591805,86.55405436269675,85.2149535202499,83.71448235187995,82.0721131989059,80.30997938167985,78.45297213158649,76.5288379040125,74.56827607229212,72.60503700263241,70.67602051000996,68.82137469504607,67.08459516185124,65.5126246168601,64.15595284862063,63.068717088579234,62.30880275282848,61.93794456483472,62.02182805914518,62.6301914660583,63.836927977290074,65.72018839259401,68.36248414736957,71.8507907212476,76.2766514276428,81.73628158428782,88.33067306473775,,,,,,,,,,,
125,Waterminer Botson Jr.,,57.72357704737796,52.907560721577035,48.30578426279357,43.91892316642275,39.74749462951718,35.79184863596502,32.052159558075935,28.528418274575195,25.220424805005806,22.12778146053866,19.249886511190745,16.5859283694514,14.134880290316582,11.895495587731261,9.86630336743974,8.045604776244113,6.431469767670731,5.021734384044717,3.8139985549724944,2.805624412232431,1.9937351210734522,1.3752142279217285,0.9467055244954015,0.7046134283274047,0.6451038796962125,0.7641057549647491,1.0573127963272737,1.5201860579643482,2.147956868605789,2.9356303105017436,3.877989214801776,4.969598673341942,6.204811066840003,7.577771609498603,9.082424410016566,10.712519049008126,12.46161767283034,14.323102603818423,16.290184466929226,18.355910832792617,20.51317537717111,22.754727556827362,25.073182801799813,27.461033224086247,29.910658842735558,32.41433932534753,34.964266245980475,37.55255585946716,40.171262392138644,42.81239184895624,45.46791633705131,48.12978890567349,50.78995890254649,53.440387846632376,56.07306581730356,58.68002835992307,61.253373907832696,63.785281720749296,66.268030339569,68.69401655757972,71.05577490808142,73.3459976684145,75.55755538039648,77.68351788716629,79.71717588643698,81.65206300015622,83.48197836057506,85.20100971272461,86.80355703330059,88.28435666595648,89.63850597300386,90.86148850352184,91.94919967787345,92.89797298863101,93.70460671790869,94.36639117110408,94.88113642704691,95.24720060455618,95.46351864540554,95.52963161369632,95.445716511639,95.2126166117423,94.83187230541051,94.30575246794915,93.63728633997826,92.83029592525375,91.88942890489696,90.82019206803258,89.62898525883372,88.32313583997602,86.91093367249897,85.40166661207611,83.80565652169211,82.1342958007295,80.40008443046176,78.61666753595583,76.79887346438154,74.96275237972971,73.12561537393898,71.30607409442861,,,,,,,,,,,
126,Wallwaller Botski I,,84.73268516406588,84.98358383272893,84.67851525558339,83.86644671265948,82.594775968709,80.90932407683827,78.85432943696783,76.47244310911911,73.8047253815278,70.89064359358433,67.76807121360099,64.47328817140603,61.040982445764634,57.50425290662675,53.89461341220177,50.241998160860085,46.57476829786159,42.91971977691085,39.302092476539435,35.74558057131487,32.272344157876546,28.90302213579855,25.65674634327929,22.55115694765804,19.6024190907583,16.82524078905811,14.23289208868711,11.83722547525065,9.648697538480569,7.676391891712967,5.9280433461928155,4.410063340205494,3.1275666230350385,2.0843991937494866,1.283167494812861,0.7252688605242222,0.41092322028340217,0.33920605668378917,0.5080826184318876,0.9144433880938028,1.5541408046683005,2.422027240987351,3.5119942359430354,4.817012981541392,6.329176064783213,8.039740464371762,9.939171802247476,12.017189849948954,14.26281528980151,16.664417730932538,19.209764980112716,21.886073567426042,24.680060526764507,27.577996431151337,30.56575968289034,33.628892058542235,36.75265550872776,39.922090212758185,43.12207388809185,46.337382354617965,49.5527513537678,52.75293962245169,55.92279322182421,59.04731112087467,62.11171203484582,65.10150251847875,68.00254631408485,70.80113495444468,73.48405962053307,76.03868425407286,78.45301992491345,80.71580045323685,82.81655928659157,84.74570763175215,86.49461384140598,88.05568405566736,89.42244409841818,90.58962262847506,91.55323554558431,92.31067165124195,92.86077956434353,93.20395589165724,93.34223465312787,93.2793779620036,93.02096795979215,92.57450000604479,91.94947712296238,91.15750569483443,90.21239242230253,89.13024253144658,87.9295592377062,86.6313444646206,85.25920081740196,83.83943481133055,82.40116135498123,80.97640948827262,79.60022937534653,78.31080055227133,77.14954142957599,76.16122004960665,,,,,,,,,,,
