id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Axial Piston Model,Astrogation Buffer Length,InfoCore Size,Polarity Sinks,Arakyd Vocabulator Model,Nanochip Model,Repulsorlift Motor HP,AutoTerrain Tread Count,Sonoreceptors,Cranial Uplink Bandwidth,Productivity
122,Pullwaller Boterson II,,100.0,96.26310011993019,93.10283901304587,90.46567473153664,88.30055285980852,86.55885857982764,85.19436873646382,84.16320390283408,83.42378044564646,82.93676259054328,82.6650144874451,82.57355227589407,82.62949615039761,82.80202242577201,83.062315602486,83.3835204320044,83.7406939821317,84.11075770235558,84.47244948919068,84.80627575152197,85.09446347594854,85.32091229212716,85.47114653811575,85.53226732571716,85.49290460582264,85.34316923375548,85.07460503461459,84.68014086861822,84.15404269644736,83.49186564458941,82.69040607068186,81.7476536288558,80.66274333507957,79.43590763250234,78.06842845679762,76.56258930150707,74.92162728338383,73.14968520773641,71.25176363377201,69.23367293994025,67.10198538927692,64.86398719474717,62.52763058458949,60.10148586765913,57.594693498771974,55.01691614404749,52.3782907462531,49.68938059014729,46.96112736782327,44.20480324405267,41.431962921629264,38.65439570671231,35.88407757417014,33.13312323292415,30.413738191291714,27.738170822330723,25.118664429181955,22.567409310414185,20.096494825366197,17.717861459491708,15.44325288970207,13.284168049710349,11.251813195374565,9.357053970042,7.61036746989188,6.021794309279551,4.600890686079628,3.356680447030298,2.2976071530765605,1.4314861447128515,0.7654566073289051,0.3059336365511076,0.05856030358706545,0.02815972056993043,0.21868710589954138,0.6331818495897316,1.2737195786077744,2.1413642222222093,3.236120077342801,4.556883873865607,6.10139684001806,7.866196767699699,9.846570077827362,12.036503885679437,14.4286380662375,17.01421731953267,19.783043235985573,22.723426361753503,25.822138264071853,29.064363596597772,32.43365216475616,35.91187099107866,39.47915638055282,43.113865985962676,46.79253087322877,50.48980758675973,54.17843021479051,57.829162454727005,61.41074967849007,64.88987099785734,,,,,,,,,,,
123,Thumppulverizer Botberg,,61.15002292568802,61.74372017231526,62.51229100413033,63.43813880067099,64.50416336868392,65.69376094212484,66.99082418215838,68.37974217715815,69.84540044270682,71.37318092159592,72.94896198382605,74.55911842660673,76.19052147435649,77.83053877870279,79.46703441848213,81.08836889973995,82.68339915573065,84.24147854691763,85.75245686097327,87.20668031277893,88.5949915444249,89.9087296252105,91.13973005164402,92.28032474744269,93.32334206353275,94.26210677804939,95.0904400963368,95.80265965094816,96.39357950164555,96.85851013540014,97.19325846639197,97.39412783601011,97.45791801285262,97.38192519272648,97.16394199864772,96.80225748084126,96.2956571167411,95.64342281099009,94.84533289544018,93.90166212915221,92.81318169839605,91.5811592166505,90.20735872460337,88.69404069015145,87.04396200840044,85.26037600166511,83.34703241946917,81.3081774385453,79.14855366283511,76.87340012348928,74.48845227886738,71.99994201453805,69.41459764327881,66.73964390507618,63.98280196712574,61.15228942383189,58.256820296808186,55.30560503487703,52.308350514069744,49.275260037626836,46.217033335997705,43.14486656684065,40.07045231502296,37.0059795926209,33.96413383891985,30.958096920414,28.001547130806635,25.108659191009885,22.294104249144947,19.57304988054193,16.961160087740097,14.474595300487422,12.130012375741096,9.94456459766713,7.935901677640482,6.122169754245336,4.522011393274522,3.1545655877300884,2.039467757822867,1.1968497509729237,0.6473398418091766,0.41206273216925215,0.5126395511002428,0.97118785485779,1.8103216269068532,3.0531512779210237,4.723283645783224,6.844821995585241,9.44236601962735,12.541011837419722,16.166351995680714,20.344475468338185,25.101967656528448,30.46591038859738,36.46388192009939,43.12395693379794,50.47470653966587,58.54519827488406,67.36499610384364,76.96416041814356,,,,,,,,,,,
124,Extrapulverizer Botson,,49.658818754341866,55.891374732011656,61.25689152043107,65.82858952741782,69.67594857071965,72.8647950195639,75.45738893620715,77.51251121748481,79.08555073636072,80.2285914834768,80.99049970870266,81.41701106268515,81.55081773839812,81.43165561269184,81.09639138784279,80.57910973310314,79.91120042625043,79.12144549513724,78.23610635924067,77.27901097121202,76.27164095842647,75.23321876453255,74.18079479100189,73.12933453867882,72.09180574932981,71.07926554719332,70.10094758052931,69.16434916316877,68.27531841606356,67.4381414088357,66.65562930132734,65.9292054851501,65.25899272523483,64.64390030138114,64.08171114980705,63.56916900469865,63.10206553975962,62.67532750976095,62.283103892090395,61.91885302830235,61.575429765667145,61.245172598720956,60.91999081081512,60.591451615666095,60.25086729890469,59.88938235962611,59.49806065193921,59.06797252651612,58.59028197214219,58.05633375726538,57.45774057154557,56.78647016740505,56.03493250157688,55.19606687665586,54.263429082647036,53.23127853851585,52.09466543373796,50.84951786984799,49.492729001990156,48.02224418046742,46.437148092290855,44.73775190272964,42.92568039686087,41.003959121118086,38.97710152484259,36.85119610183147,34.63399353188788,32.33499382237131,29.965533449745863,27.538872501130594,25.07028181584945,22.577130126979924,20.078971202904064,17.597630988856107,15.157294748474419,12.78459420534961,10.50869468457436,8.361382254292899,6.377150867251586,4.593289502346695,3.049969306176057,1.790330734587961,0.8605706942295004,0.3100296840986453,0.19127893709048216,0.5602075615517834,1.4761096828249274,3.0017715848013573,5.203558851469702,8.151503508467577,11.919391164625544,16.584848153524398,22.229428675038704,28.93870193688993,36.80233929619404,45.91420140101261,56.37242533190026,68.27951174345688,81.74241200587635,96.87261534649437,,,,,,,,,,,
125,Waterlift Botson,,57.39296113449225,62.87152920497102,67.64571830572719,71.76578892571105,75.28032603483038,78.23621809135157,80.67863858399333,82.65103010871243,84.19509098018207,85.35076437796229,86.15623002736294,86.64789841499892,86.8604075390377,86.8266221941392,86.57763579108814,86.14277471111839,85.54960519493011,84.82394276639879,83.98986419097685,83.06972196878766,82.08416136241165,81.0521399593649,79.9909497692701,78.91624185571976,77.84205350283167,76.78083791649706,75.74349646032054,74.73941342625292,73.77649333991596,72.86120080061971,71.99860285607203,71.19241391178048,70.44504317514671,69.75764463425284,69.13016957134047,68.56142161098205,68.04911430294416,67.58993123974372,67.17958870889613,66.8129008798558,66.48384752564922,66.18564427919998,65.91081542434657,65.65126922155227,65.39837576830729,65.14304739422354,64.87582159082129,64.58694647600876,64.26646879325352,63.90432444544625,63.49043156345736,63.01478610938562,62.46756001449852,61.83920185186609,61.12054004368636,60.30288860330322,59.37815541191661,58.33895302998543,57.178712043322115,55.89179694388035,54.473624545233804,52.92078493274937,51.2311649484504,49.404074210573455,47.440373667817894,45.34260668828641,43.11513268311888,40.76426326481853,38.29840094026985,35.72818033844963,33.06661197282928,30.3292285384711,27.5342337438148,24.702653677158374,21.858490707829773,19.028879922051356,16.24424809349773,13.538475188544474,10.949058406209145,8.517278752786957,6.288370151175185,4.311691084892994,2.6408987767922008,1.3341259024596797,0.45415983831424134,0.0686244443939716,0.25016438183603756,1.076631965051152,2.6312765485863325,5.002936448683067,8.286233399527884,12.581769544192351,17.99632696026915,24.64306972019721,32.64174848628319,42.11890764040979,53.208094948440866,66.05007375931751,80.7930377388463,97.5928281381794,,,,,,,,,,,
126,Walldigger Botson,,94.5949848783325,87.23534500967781,81.07609808590263,76.00821316717045,71.92789348155671,68.73646831786769,66.34028491845953,64.65060037205737,63.583473506574265,63.0596567819303,63.00448818287159,63.34778311178928,64.02372628153867,64.97076360825811,66.13149410418815,67.45256177049055,68.8845474900672,70.38186092037935,71.9026323862665,73.40860477276547,74.86502541792933,76.24053800564666,77.50707445846038,78.63974683038693,79.6167391997351,80.41919956192527,81.03113172230832,81.43928718898474,81.63305706562365,81.60436394428164,81.34755379822215,80.85928787473426,80.13843458795169,79.185961411672,78.00482677217552,76.59987194104443,74.97771292798174,73.14663237363031,71.1164714423921,68.89852171524667,66.5054170825709,63.95102563695757,61.250341566034166,58.41937704528318,55.47505413085891,52.43509665240896,49.31792210589129,46.14253354639481,42.928411480956946,39.69540576138361,36.463627477068414,33.253340847810925,30.084855116635936,26.978416442612836,23.954099793674413,21.03170083943621,18.230627844014478,15.56979355884693,13.067507115510358,10.741365918539973,8.60814753824858,6.68370160354642,4.982841694758244,3.519237236444712,2.3053053902191465,1.3521029475681026,0.6692182226702494,0.26466294521428296,0.14476415322016473,0.3140560858543494,0.7751720762542309,1.5287364443420492,2.5732563896473035,3.905013884122214,5.517957564966112,7.403594627440123,9.550882717687088,11.946121825550817,14.572846177396126,17.411716128927004,20.440410058004744,23.633516257470053,26.96242482795698,30.395219570715753,33.896569880433816,37.42762263804913,40.94589410357186,44.40516180890499,47.75535645066185,50.94245378298437,53.90836651036524,56.590836180462254,58.9233250769211,60.834908112192544,62.250164720351975,63.08907074991944,63.26689035667687,62.69406789648838,61.27611981811974,58.91352655605418,,,,,,,,,,,
127,Rockborer Botchik I,,35.96193299509965,37.085639808320735,38.29279162523121,39.58122913515914,40.94843332215178,42.391533476273935,43.90731577639258,45.492232444447566,47.14241147120865,48.853666913518666,50.62150976302287,52.44115938638457,54.30755553698688,56.21537093812071,58.15902443765893,60.13269473421679,62.13033467479853,64.14568612393009,66.1722954042782,68.20352930875546,70.2325916841119,72.25254058601234,74.25630600560049,76.23670816754864,78.18647639959408,80.09826857356148,81.96469111787134,83.77831960153497,85.53171988963544,87.21746987029476,88.82818175312734,90.35652493917954,91.79524946235554,93.13721000232937,94.37539046894305,95.50292915809109,96.5131444790911,97.39956125354053,98.15593758565979,98.77629230412144,99.25493297536565,99.58648448840174,99.7659182110961,99.78858171794622,99.65022908934083,99.34705178230648,98.87571007274008,98.23336506912767,97.41771129774968,96.42700985937198,95.26012215742335,93.91654419765923,92.39644145931143,90.70068433772428,88.83088415847692,86.78942976299152,84.57952466562818,82.20522478226574,79.67147673036868,76.98415670054057,74.15010989956346,71.17719056492346,68.07430255082276,64.85144048567753,61.5197315011023,58.091477532380374,54.580198190420596,51.00067420520002,47.36899144069322,43.70258548128732,40.02028678968372,36.34236643628567,32.69058240007196,29.088226440957385,25.560171543638525,22.132919932927003,18.834651660567097,15.69527376354165,12.74646999386255,10.021751119848197,7.55650579888705,5.388052021687255,3.555689128012375,2.100750393903885,1.0666561903892173,0.49896771367627657,0.4454412868339002,0.9560832329593625,2.083205319830922,3.881480776047387,6.408000878653818,9.722332112252413,13.886573899601492,18.965416903698973,25.02620190135275,32.13897922823763,40.37656879543694,49.814620677473044,60.531676271821226,72.60923002991149,,,,,,,,,,,
128,Excavator Botski,,72.39171546504369,74.7584932320344,77.03783613742394,79.22139612138392,81.30146061290117,83.27094007488549,85.12335554927748,86.85282620215646,88.45405686884817,89.92232559903266,91.2534712018522,92.44388079101878,93.49047732992247,94.39070717673872,95.14252762953643,95.74439447138586,96.19524951546626,96.49450815017377,96.6420468842293,96.6381908917863,96.48370155753857,96.17976402182813,95.727974725753,95.13032895627505,94.38920839132787,93.50736864492448,92.48792681226527,91.33434901484574,90.05043794556441,88.64032041383055,87.10843489067204,85.45951905384328,83.69859733293286,81.83096845447153,79.86219298703988,77.79808088637631,75.64467904048476,73.40825881474261,71.09530359700837,68.7124963427297,66.266707120051,63.76498065492144,61.21452387620276,58.62269346077696,55.996983378654214,53.34501243808067,50.674511830646395,47.993312676392975,45.30933356892151,42.63056812050043,39.965072507173154,37.32095301386621,34.706353579496806,32.12944334208072,29.59840418384011,27.121418276311466,24.706655625453315,22.3622616167541,20.09634456033978,17.91696323608216,15.832114438706139,13.849720522897998,11.977616948412864,10.22353982518284,8.595113458424638,7.099837893747376,5.745076462260644,4.538043325681974,3.4857910214450296,2.595198007807127,1.8729562089573066,1.3255585601240163,0.9592865526828139,0.7801977792646175,0.7941134788629076,1.006606081942121,1.4229867555453823,2.0482929484019112,2.8872759360351257,3.9443883658709433,5.223771802344474,6.729244272008828,8.464287808642876,10.43203599835825,12.63526152470823,15.076363713794866,17.757356079377082,20.679853867978334,23.845061603994644,27.253760634802223,30.906296675865292,34.80256735584434,38.94200976170315,43.32358798381749,47.945780661082324,52.80656852601995,57.90342194988737,63.23328848778503,68.79258042376382,74.57716231593304,,,,,,,,,,,
129,Pushlift Botberg,,47.59599132755999,46.21952659143682,45.253984230133575,44.671595943394514,44.445257944947755,44.54853096250527,44.95564023776294,45.64147552640051,46.581591098081624,47.75220573645376,49.13020273914833,50.69312991778057,52.41919959794963,54.287288619238524,56.276938335214155,58.368354613427314,60.542407835412625,62.780632896688644,65.06522920675775,67.37906068910627,69.70565578120434,72.02920743450606,74.33457311444928,76.60727480045583,78.83349898593141,81.00009667826556,83.09458339883173,85.10513918298724,87.02060858007326,88.83050065341489,90.52498898032107,92.09491165208459,93.5317712739822,94.82773496527452,95.97563435920596,96.96896560300485,97.80188935788348,98.46923079903786,98.96647961564807,99.28979001087785,99.43598070187505,99.40253491977121,99.18760040968185,98.78998943070633,98.20917875592787,97.44530967241366,96.49918798121465,95.3722839973658,94.0667325498857,92.58533298177719,90.9315491500267,89.10950942560461,87.12400669346528,84.98049835254668,82.68510631577098,80.2446170100441,77.66648137625576,74.95881486927973,72.13039745797353,69.19067362517843,66.14975236771987,63.0184071964071,59.80807613603301,56.53086172537458,53.199531017192754,49.82751557823212,46.42891148922115,43.01847934487233,39.61164425388225,36.224495838931,32.8737882366825,29.576940097784735,26.352034586869408,23.217819382552815,20.19370667743419,17.299773178097,14.556760105108378,11.986073193019976,9.60978269036663,7.450623359667487,5.531994477425402,3.8779598341270543,2.513247734243164,1.4632509962278726,0.7540269525201729,0.4122974495418792,0.46544884769916367,0.9415320213822865,1.8692623589648767,3.2780197628048953,5.197848649243895,7.659457948607496,10.69422110520502,14.334176077329804,18.6120253372588,23.56113587125344,29.215539179558583,35.609931276402705,42.77967268999868,50.76078846254326,,,,,,,,,,,
130,Extrapulverizer Botchik,,60.905153251775985,65.2898161800263,69.37596451762104,73.16984488341161,76.67771787154365,79.9058580514571,82.86055396788615,85.5481081408592,87.974837065699,90.14707121302254,92.071155028741,93.75344693405995,95.20031932547914,96.41815857479263,97.41336502908867,98.19235301074986,98.76155081745301,99.12740072216923,99.29635897316386,99.27489579399654,99.06949538352114,98.68665591588584,98.13288954053301,97.41472238219939,96.53869454091586,95.51136009200768,94.33928708609429,93.02905754908944,91.58726748220113,90.02052686193164,88.33545964007752,86.53870374372951,84.63691107527268,82.63674751238639,80.54489290804423,78.36804109051403,76.11289986335791,73.78619100543227,71.39465027088775,68.94502738916927,66.44408606501598,63.898603978461345,61.31537278483305,58.70119811475308,56.062899574137646,53.407310744197304,50.74127918143675,48.07166641765507,45.40534795994553,42.749213290695664,40.110165867587305,37.49512312359659,34.9110164669938,32.36479128134357,29.863406925504794,27.413836733630607,25.023068015168455,22.698102054859895,20.44595411274104,18.273653424141926,16.188243199687086,14.196780625295302,12.306336862179455,10.52399704684694,8.85686029109915,7.3120396820319495,5.896662282035429,4.61786912879381,3.4828152352857127,2.49866958978395,1.6726151558557232,1.0118488723623436,0.5235816534594815,0.21503838859698918,0.09345794251908757,0.1660931552641811,0.44021084216497613,0.9230917938484233,1.6220307762358488,2.5443365305425565,3.6973317732784237,5.088353196247538,6.724751466547988,8.613891226572465,10.76315109400776,13.179923661834945,15.871615498329305,18.845647147060532,22.109453126892447,25.670481931983353,29.536196031785263,33.71407187104524,38.21159986980399,43.03628442339681,48.1956439024531,53.69721065289663,59.5485309959453,65.75716522811153,72.33068762120155,79.27668642231646,,,,,,,,,,,
131,Waterminer Botchik,,64.45819099126136,66.98825966918291,69.4606146896607,71.86882076889582,74.20662688618023,76.46797899095833,78.64703220712728,80.73816253457578,82.73597804796157,84.6353295927276,86.4313209783569,88.11931866886577,89.69496097053616,91.15416671688608,92.49314345087915,93.70839510437249,94.79672917480336,95.75526339911444,96.58143192491775,97.27299097889717,97.82802403244966,98.24494646456499,98.52250972194445,98.65980497635758,98.65626627923832,98.51167321351913,98.22615304270408,97.80018235718065,97.23458821776984,96.53054879651522,95.68959351471058,94.71360267816613,93.6048066097132,92.36578427894801,90.9994614292137,89.50910820182112,87.89833625750829,86.17109539513844,84.33166966763673,82.38467299516569,80.33504427553909,78.18804199187463,75.94923831748524,73.62451271800897,71.22004505077759,68.74230816142368,66.19805997772652,63.594335100696696,60.93843589289896,58.237923064014296,55.50060575364003,52.73453111132907,49.94797337386742,47.1494224397907,44.34757194113888,41.551306812450186,38.769690356992875,36.011950810236755,33.28746740056198,30.605755907207747,27.976453715459073,25.409304369071744,22.91414161993713,20.5008729749842,18.179462740321487,15.95991456261661,13.852253467715249,11.866507396498266,10.012688237977613,8.300772359631159,6.74068063497526,5.342257968377731,4.115252317106965,3.0692932106220856,2.213869767100243,1.5583082072032584,1.1117488650824014,0.8831226966224078,0.8811272849236111,1.1142023430226664,1.5905047138527688,2.3178828674413676,3.3038508953472636,4.555562002336456,6.079781495295362,7.882859269384781,9.970701791430589,12.348743580554078,15.021918186040734,17.994628662447585,21.270717541948773,24.853436303921274,28.7454143417672,32.94862742697578,37.46436567042442,42.29320098091808,47.43495402096645,52.88866065980053,58.65253792362833,64.72394944312826,,,,,,,,,,,
132,Waterhauler Boterson,,37.41437959019341,38.806668671772336,40.37078594132918,42.08797196022582,43.940004739790346,45.90919974131709,47.97840987606654,50.13102550526548,52.35097444010682,54.62272194174974,56.93127072131961,59.26216093990806,61.60147020857287,63.93581358833807,66.25234359019389,68.5387501750968,70.78326075396944,72.97464018770071,75.10219078714572,77.15575231312573,79.12570197642829,81.00295443780716,82.77896180798224,84.44571364763972,85.99573696743198,87.42209622797763,88.71839333986145,89.87876766363449,90.89789600981395,91.77099263888329,92.49380926129221,93.06263503745653,93.47429657775838,93.72615794254607,93.8161206421341,93.74262363680323,93.50464333680038,93.10169360233874,92.53382574359767,91.80162852072277,90.9062281438258,89.84928827298491,88.63301001824419,87.26013193961415,85.73393004707145,84.05821780055898,82.23734610998578,80.27620333522724,78.18021528612479,75.9553452224862,73.60809385408545,71.14549934066268,68.57513729192424,65.90512076754274,63.14410027715701,60.301263780372004,57.386336686759,54.409581855855414,51.38179959716496,48.31432767015752,45.21904128426909,42.10835309890208,38.995213223424905,35.89310921717237,32.81606608944542,29.778646299511184,26.79594975660306,23.883613819920587,21.057813298629654,18.335260451862254,15.733204988716503,13.269434068256965,10.962272299514309,8.830581741485366,6.893761903133193,5.171749743387205,3.6850196711427685,2.454583545261743,1.5019906745719982,0.8493278178676835,0.5192191839092093,0.5348264314232652,0.9198486691024247,1.6985224556058565,2.8956217995586293,4.536458159552464,6.646880444144816,9.253275011859612,12.382565671186896,16.06221368058306,20.320217748470526,25.185114033238104,30.685976143240676,36.8524151367994,43.714579522201724,51.30315525770113,59.649365751517365,68.78497186183665,78.74227189681106,89.55410161455914,,,,,,,,,,,
133,Walllift Botchik Jr.,,84.25556555481725,86.87483924740147,89.08702774860771,90.91727613759929,92.3897383316095,93.52759785657334,94.35308861775918,94.88751567040057,95.15127599032787,95.1638792446,94.94396856213616,94.50934130434759,93.87696983576919,93.06302229469128,92.08288336379137,90.9511750407658,89.68177740896154,88.28784940800779,86.78184960444779,85.17555696237054,83.48009161404244,81.70593563053909,79.86295379237697,77.96041436014512,76.00700984513695,74.01087777998188,71.97962148927706,69.92033086021914,67.83960311323592,65.74356357261814,63.63788643715111,61.52781555074651,59.41818517307408,57.31344075019329,55.2176596851851,53.13457210878372,51.06758165000821,49.01978620679435,46.99399871662621,44.99276792716788,43.01839916689537,41.072975115728134,39.15837657566085,37.276303241395055,35.428294470971025,33.61575005639944,31.839950994293027,30.10208025649823,28.403243560727198,26.744490141189203,25.126833519222416,23.551272273925818,22.01881081279068,20.530480142332454,19.087358638722396,17.690592818419233,16.341418108801047,15.041179618796836,13.791352909518357,12.593564764891568,11.449613962289003,10.36149204316054,9.331404083665918,8.361789465305998,7.45534264555466,6.615033928490616,5.844130235428923,5.146215875552698,4.525213316545276,3.985403955220888,3.531448888157728,3.1684096823287446,2.901769145733499,2.7374520980302752,2.6818461411674104,2.7418224300149006,2.924756442996675,3.2385487527213463,3.6916457966157683,4.293060647554456,5.052393784492393,5.979853863097803,7.086278486381719,8.383154975330523,9.882641139539846,11.597586047842686,13.541550798942287,15.728829292046731,18.174468997495882,20.894291727396592,23.904914406254335,27.223769841601452,30.869127494633275,34.860114250837945,39.21673519062705,43.95989435996922,49.11141554102047,54.69406302275661,60.73156237160538,67.24862120207705,,,,,,,,,,,
134,Extrawaller Botberg Jr.,,49.24466276358143,45.24850733634736,41.92442009659814,39.23186382631436,37.13123737901704,35.58387567976763,34.55204972516799,33.998966583360385,33.88876939402755,34.18653736839258,34.858285789219025,35.870966010810854,37.19246545901244,38.79160763120859,40.63815209632455,42.70279449482593,44.95716653871881,47.37383601154967,49.926306768405425,52.58901873591338,55.337347912241306,58.14760636709734,60.997042241730064,63.86383974892851,66.72711917302212,69.56693686988068,72.36428526691446,75.10109286307423,77.76022422885103,80.32548000627638,82.78159690892227,85.114247721901,87.31004130186541,89.35652257700869,91.24217254706448,92.95640828330679,94.48958292855016,95.83298569714944,96.97884187499989,97.92031281953729,98.65149595973784,99.16742479611798,99.46406890073476,99.53833391718561,99.38806156060835,99.01202961768125,98.40995194662293,97.58247847719252,96.53119521068956,95.25862421995382,93.76822364936584,92.06438771484623,90.15244670385644,88.0386669753978,85.73025096001243,83.23533715978283,80.56300014833174,77.72325057082261,74.72703514395911,71.58623665598549,68.31367396668608,64.923102007386,61.429211780950354,57.84763036178548,54.19492089583699,50.48858260059217,46.747050765077574,42.98969674986118,39.2368279870504,35.50968798029369,31.83045630478003,28.222248607238587,24.70911660593883,21.316048090690728,18.068966922844904,14.994733035291897,12.121142432463316,9.476927190330512,7.091755456405999,4.996231449742249,3.2218954609318935,1.8012238521085426,0.7676290569458183,0.1554595806580595,0.0,0.33747096326670134,1.20502919029358,2.640767472456399,4.683714672671616,7.37383572539598,10.752031636626697,14.860139483900824,19.740932416297117,25.438119654433745,31.996346490469115,39.461194288103066,47.87918048257511,57.29775858066512,67.76531816069391,79.3311848725223,,,,,,,,,,,
135,Walldigger Botson Jr.,,31.95808005843901,28.06077645986751,24.957555065269965,22.59760514886116,20.931068608551982,19.909078214786124,19.483794262060112,19.608439623126635,20.23733320588121,21.325921812932172,22.830810403853963,24.709790760123735,26.92186855274136,29.427288812532595,32.18755980313578,35.16547529667164,38.32513525209658,41.63196489623918,45.05273220752011,48.55556380235527,52.10995922424236,55.68680363553064,59.258378911874104,62.79837313936801,66.28188851436852,69.68544764599599,72.98699826132132,76.16591631323564,79.2030074910035,82.0805071334992,84.78207854512651,87.29280971442171,89.59920843533997,91.68919583122496,93.552098281462,95.17863775081403,96.56092052144173,97.6924243276061,98.56798389305496,99.18377487109235,99.53729618733172,99.62735078513181,99.4540247737165,99.0186649789778,98.32385489696154,97.3733890500373,96.1722457457515,94.72655823836276,93.04358429306198,91.13167415287538,89.00023690824975,86.65970526932281,84.12149874087537,81.39798519996779,78.5024408762592,75.44900873500981,72.25265526276831,68.92912565573964,65.49489741083862,61.96713231942575,58.36362686372636,54.70276101593358,51.00344543999442,47.28506709607809,43.567433247729895,39.870713871706535,36.21538247049544,32.62215528751711,29.111928925011277,25.705716364606452,22.424581390571742,19.2895714157531,16.32164871019271,13.541620032431267,10.970064663493034,8.62726084355696,6.533110611306606,4.707063045968681,3.1680359120293127,1.9343357066385354,1.0235761096954283,0.4525948366174276,0.23736889379150983,0.3929282367111342,0.9332678307953435,1.871258114890524,3.2185538674556793,4.985501475432626,7.1810446057975525,9.812628279796645,12.886101349865836,16.405617379230502,20.37353392419557,24.790310219108946,29.654403264019376,34.962162315007916,40.707721777207674,46.88289250050694,53.47705147793522,60.47702994672924,,,,,,,,,,,
136,Stonepulverizer Botchik,,50.28515257205096,56.74940319074785,62.6114978718807,67.90514066535326,72.66291778912374,76.9162994469322,80.6956426214455,84.03019484282049,86.94809893268472,89.47639872353517,91.64104575355498,93.46690693684769,94.9777732090897,96.1963691486004,97.14436357283012,97.84238111026625,98.31001474775677,98.565839353252,98.62742617396408,98.51135830994436,98.23324716307852,97.80774986149974,97.24858765941963,96.56856531237703,95.77959142790468,94.89269979161384,93.91807166869654,92.86505908084594,91.7422090585945,90.55728886906994,89.317312219169,88.02856643414938,86.69664061163905,85.32645475106395,83.92228985849317,82.48781902690212,81.02613949185371,79.53980566259695,78.03086312858423,76.50088364140528,74.9510010721404,73.38194834413011,71.79409534116391,70.18748779108614,68.5618871248199,66.91681131080908,65.25157666487767,63.56534063550771,61.857145564534314,60.125963423259336,58.37074152398213,56.59044920694885,54.78412550271897,52.950927769950404,51.09018130860203,49.201429948553596,47.284487613644814,45.33949086113104,43.366952396557565,41.367815564051256,39.3435098120306,37.2960071343333,35.227879486761495,33.14235717904562,31.043388242225095,28.935698771447665,26.824854244186515,24.717321813875046,22.62053357895874,20.54295082736753,18.494129256401944,16.484785168041366,14.526862639666861,12.633601670203735,10.819607301681149,9.100919716210628,7.495085308380146,6.021228733068898,4.700125928678436,3.5542781157811034,2.6079867711876172,1.8874295774326917,1.4207373476758913,1.2380719260241353,1.3717050632694747,1.8560982680452405,2.727983633400529,4.0264456387927545,5.793003927496786,8.071697059431898,10.909167239411756,14.35474602080178,18.46054098460471,23.28152339395963,28.8756168240572,35.30378676747618,42.63013121493619,50.92197221146729,60.24994838800015,70.68810846837248,,,,,,,,,,,
137,Pullborer Botberg,,48.117910326525354,49.39541194661479,50.64084099494457,51.86594312521123,53.08112803119738,54.29551856851913,55.516999628663385,56.752266765315234,58.00687457297508,59.285284817865914,60.590914321130384,61.92618259431784,63.29255922716136,64.6906110276448,66.12004891435947,67.57977456115117,69.0679267940568,70.58192774053127,72.11852873096393,73.67385595248541,75.24345585506394,76.82234030989198,78.40503152006264,79.98560668353596,81.55774240839536,83.11475888039374,84.64966378278979,86.1551959684741,87.62386888438526,89.04801374821585,90.41982247740839,91.73139037044133,92.97475854040482,94.14195610086657,95.22504210402752,96.21614723116755,97.10751523538109,97.89154413660276,98.5608271689228,99.10819348019244,99.5267485839195,99.80991456345349,99.9514700284611,99.9455898236912,99.78688449003025,99.47043947784704,98.99185411262837,98.34728031290311,97.533461060458,96.54776862284201,95.38824252816141,94.05362729216426,92.5434098976155,90.85785702596118,88.99805204128316,86.96593172654394,84.76432277212075,82.39697801663007,79.86861244004179,77.18493890908442,74.35270367493771,71.37972162321839,68.27491127625342,65.04832954764407,61.71120624912082,58.27597834968563,54.75632398704762,51.16719623134577,47.52485660116308,43.846908331829994,40.15232939601853,36.4615052766263,32.79626149194764,29.179895873140815,25.63721059397781,22.194543952891188,18.87980190730368,15.722489360254446,12.753741199311774,10.006353087773514,7.514812008164843,5.315326558016691,3.4458569979417693,1.9461450519958674,0.8577434603318613,0.22404528414207928,0.09031296288968339,0.503707123833576,1.5133151438402086,3.1701794634846676,5.5273256534456765,8.639790233186554,12.564648241927346,17.36104056190794,23.090200993940424,29.815483085250357,37.60238670960973,46.51858439975841,56.63394743211875,68.02057166379261,,,,,,,,,,,
